ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.67,0.94,0.02,1.0,0.0,0.89,0.06,0.86,0.06,1.0,0.0,0.92,0.06,0.82,0.13,0.82,0.06,0.71,0.13
0.67,0.93,0.03,0.98,0.01,0.88,0.07,0.86,0.07,0.94,0.01,0.91,0.06,0.83,0.12,0.82,0.06,0.73,0.12
0.67,0.96,0.01,0.95,0.04,0.94,0.04,0.89,0.04,0.89,0.04,0.93,0.05,0.79,0.14,0.83,0.05,0.69,0.14
0.68,0.91,0.03,0.97,0.02,0.88,0.08,0.82,0.08,0.93,0.02,0.93,0.05,0.83,0.11,0.83,0.05,0.74,0.11
0.67,0.93,0.03,1.0,0.0,0.89,0.07,0.83,0.07,1.0,0.0,0.93,0.05,0.81,0.13,0.84,0.05,0.72,0.13
0.67,0.92,0.03,0.97,0.02,0.87,0.08,0.83,0.08,0.92,0.02,0.92,0.06,0.84,0.11,0.83,0.06,0.74,0.11
0.67,0.93,0.02,0.99,0.01,0.91,0.06,0.86,0.06,0.98,0.01,0.92,0.06,0.82,0.12,0.82,0.06,0.73,0.12
0.67,0.96,0.02,0.97,0.02,0.93,0.04,0.9,0.04,0.93,0.02,0.92,0.06,0.8,0.14,0.82,0.06,0.7,0.14
0.67,0.93,0.03,0.97,0.03,0.89,0.07,0.86,0.07,0.9,0.03,0.91,0.07,0.86,0.1,0.81,0.07,0.75,0.1
0.67,0.94,0.02,0.99,0.01,0.91,0.06,0.85,0.06,0.97,0.01,0.93,0.05,0.8,0.13,0.84,0.05,0.72,0.13
0.67,0.93,0.03,0.98,0.02,0.9,0.06,0.87,0.06,0.93,0.02,0.91,0.07,0.85,0.11,0.8,0.07,0.75,0.11
0.67,0.98,0.01,0.95,0.03,0.98,0.01,0.97,0.01,0.9,0.03,0.9,0.07,0.81,0.13,0.78,0.07,0.71,0.13
0.67,0.95,0.02,1.0,0.0,0.93,0.04,0.9,0.04,1.0,0.0,0.91,0.07,0.83,0.12,0.8,0.07,0.73,0.12
0.67,0.95,0.02,0.98,0.01,0.94,0.04,0.9,0.04,0.96,0.01,0.91,0.06,0.82,0.13,0.8,0.06,0.72,0.13
0.68,0.96,0.02,0.98,0.02,0.95,0.03,0.93,0.03,0.94,0.02,0.9,0.07,0.82,0.12,0.79,0.07,0.71,0.12
0.67,0.94,0.02,0.98,0.01,0.94,0.04,0.91,0.04,0.95,0.01,0.9,0.07,0.85,0.1,0.78,0.07,0.76,0.1
0.67,0.95,0.02,0.98,0.01,0.94,0.04,0.91,0.04,0.96,0.01,0.91,0.07,0.82,0.12,0.8,0.07,0.72,0.12
0.68,0.96,0.02,0.98,0.01,0.95,0.03,0.92,0.03,0.95,0.01,0.91,0.07,0.82,0.12,0.79,0.07,0.71,0.12
0.68,0.97,0.01,0.96,0.03,0.94,0.04,0.91,0.04,0.89,0.03,0.92,0.06,0.8,0.14,0.82,0.06,0.68,0.14
0.67,0.94,0.02,0.99,0.01,0.92,0.05,0.88,0.05,0.97,0.01,0.92,0.06,0.81,0.13,0.82,0.06,0.72,0.13
0.67,0.98,0.01,0.95,0.04,0.98,0.01,0.97,0.01,0.88,0.04,0.9,0.07,0.8,0.13,0.78,0.07,0.7,0.13
0.67,0.94,0.02,1.0,0.0,0.9,0.06,0.87,0.06,0.99,0.0,0.92,0.06,0.83,0.12,0.82,0.06,0.72,0.12
0.67,0.94,0.02,0.99,0.0,0.92,0.05,0.87,0.05,0.98,0.0,0.92,0.06,0.83,0.12,0.81,0.06,0.73,0.12
0.68,0.93,0.03,0.98,0.02,0.92,0.05,0.89,0.05,0.94,0.02,0.91,0.07,0.85,0.1,0.79,0.07,0.75,0.1
0.68,0.93,0.03,0.97,0.03,0.9,0.06,0.87,0.06,0.9,0.03,0.91,0.07,0.86,0.1,0.8,0.07,0.76,0.1
0.68,0.94,0.03,0.99,0.0,0.89,0.07,0.86,0.07,0.98,0.0,0.92,0.06,0.83,0.12,0.82,0.06,0.71,0.12
0.67,0.98,0.01,0.95,0.04,0.99,0.01,0.97,0.01,0.89,0.04,0.91,0.07,0.8,0.13,0.78,0.07,0.71,0.13
0.68,0.93,0.03,0.99,0.0,0.89,0.07,0.85,0.07,0.98,0.0,0.92,0.06,0.83,0.12,0.83,0.06,0.71,0.12
0.68,0.97,0.01,0.98,0.02,0.98,0.01,0.97,0.01,0.94,0.02,0.9,0.08,0.83,0.12,0.77,0.08,0.72,0.12
0.68,0.95,0.02,0.98,0.01,0.92,0.05,0.89,0.05,0.95,0.01,0.92,0.06,0.82,0.13,0.81,0.06,0.7,0.13
0.67,0.96,0.01,0.97,0.02,0.97,0.02,0.95,0.02,0.94,0.02,0.91,0.07,0.82,0.12,0.78,0.07,0.73,0.12
0.67,0.98,0.01,0.94,0.04,0.97,0.02,0.95,0.02,0.87,0.04,0.91,0.07,0.79,0.14,0.8,0.07,0.69,0.14
0.68,0.94,0.02,1.0,0.0,0.89,0.07,0.86,0.07,0.99,0.0,0.92,0.06,0.82,0.12,0.82,0.06,0.71,0.12
0.67,0.95,0.02,0.97,0.02,0.92,0.05,0.87,0.05,0.94,0.02,0.93,0.05,0.8,0.14,0.83,0.05,0.71,0.14
0.67,0.95,0.02,0.98,0.02,0.95,0.03,0.91,0.03,0.95,0.02,0.91,0.06,0.81,0.13,0.8,0.06,0.72,0.13
0.68,0.94,0.02,0.99,0.01,0.94,0.04,0.9,0.04,0.97,0.01,0.91,0.07,0.84,0.11,0.79,0.07,0.75,0.11
0.68,0.95,0.02,1.0,0.0,0.92,0.05,0.89,0.05,0.99,0.0,0.91,0.07,0.83,0.12,0.8,0.07,0.71,0.12
0.67,0.93,0.03,0.98,0.02,0.91,0.06,0.86,0.06,0.94,0.02,0.91,0.06,0.84,0.11,0.81,0.06,0.75,0.11
