ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.46,0.73,0.11,0.68,0.22,0.34,0.37,0.54,0.37,0.6,0.22,0.74,0.16,0.92,0.03,0.7,0.16,0.95,0.03,0.61,0.29
0.56,0.97,0.01,0.97,0.01,0.98,0.01,0.96,0.01,0.98,0.01,0.89,0.08,0.79,0.12,0.79,0.08,0.79,0.12,0.96,0.01
0.57,0.89,0.03,0.93,0.03,0.92,0.06,0.82,0.06,0.94,0.03,0.9,0.07,0.8,0.11,0.82,0.07,0.8,0.11,0.88,0.04
0.59,0.86,0.04,0.94,0.03,0.89,0.08,0.72,0.08,0.95,0.03,0.95,0.04,0.79,0.12,0.89,0.04,0.78,0.12,0.83,0.06
0.6,0.84,0.05,0.94,0.03,0.83,0.13,0.63,0.13,0.94,0.03,0.99,0.01,0.76,0.14,0.97,0.01,0.75,0.14,0.78,0.08
0.65,0.82,0.07,0.86,0.1,0.78,0.16,0.65,0.16,0.76,0.1,0.96,0.03,0.85,0.1,0.9,0.03,0.79,0.1,0.76,0.13
0.66,0.79,0.09,0.81,0.14,0.66,0.24,0.56,0.24,0.6,0.14,0.98,0.01,0.87,0.08,0.97,0.01,0.81,0.08,0.69,0.19
0.67,0.79,0.09,0.82,0.14,0.58,0.29,0.52,0.29,0.55,0.14,0.99,0.01,0.87,0.09,0.98,0.01,0.79,0.09,0.67,0.21
0.68,0.77,0.1,0.8,0.16,0.56,0.31,0.48,0.31,0.5,0.16,0.98,0.02,0.89,0.08,0.95,0.02,0.81,0.08,0.64,0.23
0.69,0.76,0.1,0.8,0.18,0.51,0.34,0.47,0.34,0.43,0.18,0.97,0.02,0.92,0.06,0.93,0.02,0.85,0.06,0.64,0.26
0.69,0.77,0.1,0.79,0.18,0.54,0.31,0.51,0.31,0.38,0.18,1.0,0.0,0.97,0.02,0.99,0.0,0.95,0.02,0.65,0.24
0.69,0.76,0.1,0.78,0.2,0.56,0.3,0.51,0.3,0.37,0.2,1.0,0.0,0.99,0.0,1.0,0.0,0.99,0.0,0.65,0.25
0.69,0.77,0.1,0.78,0.2,0.56,0.29,0.53,0.29,0.33,0.2,0.98,0.01,0.97,0.02,0.96,0.01,0.93,0.02,0.66,0.24
0.68,0.77,0.1,0.77,0.21,0.56,0.29,0.54,0.29,0.32,0.21,0.98,0.02,0.96,0.03,0.95,0.02,0.91,0.03,0.66,0.25
0.68,0.77,0.1,0.77,0.21,0.57,0.28,0.55,0.28,0.32,0.21,0.97,0.02,0.95,0.03,0.94,0.02,0.9,0.03,0.66,0.24
0.69,0.78,0.1,0.78,0.2,0.58,0.28,0.55,0.28,0.34,0.2,0.98,0.02,0.97,0.02,0.95,0.02,0.93,0.02,0.67,0.24
0.69,0.76,0.1,0.77,0.21,0.61,0.27,0.53,0.27,0.37,0.21,0.98,0.01,0.98,0.02,0.96,0.01,0.95,0.02,0.65,0.24
