ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.6,1.0,0.0,1.0,0.0,0.86,0.05,0.92,0.05,0.99,0.0,0.82,0.12,0.89,0.07,0.73,0.12,0.84,0.07,0.96,0.03
0.65,0.89,0.04,0.91,0.07,0.82,0.11,0.78,0.11,0.79,0.07,0.91,0.06,0.86,0.09,0.83,0.06,0.79,0.09,0.84,0.09
0.67,0.86,0.05,0.88,0.09,0.8,0.13,0.74,0.13,0.71,0.09,0.93,0.05,0.89,0.07,0.84,0.05,0.82,0.07,0.81,0.11
0.67,0.85,0.06,0.9,0.08,0.79,0.14,0.68,0.14,0.78,0.08,0.95,0.03,0.85,0.1,0.89,0.03,0.78,0.1,0.79,0.11
0.66,0.83,0.07,0.87,0.1,0.71,0.2,0.62,0.2,0.7,0.1,0.97,0.02,0.85,0.1,0.94,0.02,0.78,0.1,0.74,0.15
0.69,0.84,0.07,0.88,0.1,0.69,0.2,0.64,0.2,0.64,0.1,0.97,0.02,0.88,0.08,0.93,0.02,0.79,0.08,0.76,0.15
0.69,0.84,0.07,0.86,0.11,0.69,0.2,0.64,0.2,0.58,0.11,0.96,0.03,0.92,0.06,0.91,0.03,0.85,0.06,0.75,0.15
0.68,0.84,0.07,0.87,0.11,0.67,0.21,0.63,0.21,0.61,0.11,0.97,0.02,0.89,0.08,0.93,0.02,0.8,0.08,0.75,0.16
0.69,0.83,0.07,0.88,0.1,0.68,0.21,0.6,0.21,0.64,0.1,0.98,0.01,0.88,0.08,0.96,0.01,0.79,0.08,0.74,0.15
0.69,0.82,0.08,0.85,0.13,0.65,0.23,0.59,0.23,0.56,0.13,0.98,0.02,0.91,0.06,0.95,0.02,0.84,0.06,0.72,0.18
0.68,0.82,0.08,0.84,0.13,0.65,0.23,0.6,0.23,0.55,0.13,0.98,0.02,0.91,0.06,0.94,0.02,0.84,0.06,0.72,0.18
0.68,0.81,0.08,0.84,0.13,0.66,0.23,0.59,0.23,0.57,0.13,0.98,0.02,0.91,0.06,0.95,0.02,0.83,0.06,0.71,0.18
0.68,0.83,0.07,0.85,0.12,0.67,0.21,0.62,0.21,0.58,0.12,0.96,0.03,0.9,0.07,0.92,0.03,0.83,0.07,0.73,0.16
0.68,0.82,0.08,0.83,0.14,0.66,0.22,0.63,0.22,0.49,0.14,0.96,0.03,0.96,0.03,0.9,0.03,0.91,0.03,0.73,0.18
0.69,0.81,0.08,0.82,0.16,0.67,0.21,0.62,0.21,0.45,0.16,0.95,0.03,0.99,0.01,0.9,0.03,0.97,0.01,0.72,0.18
0.69,0.81,0.08,0.82,0.15,0.68,0.21,0.61,0.21,0.48,0.15,0.96,0.03,0.97,0.02,0.91,0.03,0.94,0.02,0.71,0.18
0.69,0.81,0.08,0.82,0.15,0.7,0.2,0.61,0.2,0.5,0.15,0.96,0.03,0.97,0.02,0.91,0.03,0.94,0.02,0.71,0.17
0.69,0.81,0.08,0.83,0.14,0.69,0.21,0.6,0.21,0.52,0.14,0.97,0.02,0.95,0.03,0.92,0.02,0.9,0.03,0.71,0.17
0.69,0.81,0.08,0.83,0.14,0.69,0.21,0.6,0.21,0.52,0.14,0.97,0.02,0.95,0.03,0.93,0.02,0.9,0.03,0.71,0.17
0.69,0.81,0.08,0.82,0.15,0.7,0.21,0.61,0.21,0.51,0.15,0.97,0.03,0.96,0.03,0.92,0.03,0.92,0.03,0.71,0.18
0.69,0.81,0.08,0.82,0.16,0.69,0.21,0.62,0.21,0.47,0.16,0.96,0.03,0.98,0.01,0.9,0.03,0.96,0.01,0.72,0.18
0.69,0.81,0.08,0.81,0.16,0.69,0.2,0.62,0.2,0.45,0.16,0.95,0.03,1.0,0.0,0.89,0.03,1.0,0.0,0.72,0.18
0.69,0.8,0.08,0.81,0.17,0.65,0.23,0.6,0.23,0.43,0.17,0.96,0.03,1.0,0.0,0.91,0.03,0.99,0.0,0.71,0.2
0.69,0.81,0.08,0.8,0.17,0.66,0.22,0.62,0.22,0.41,0.17,0.95,0.03,0.99,0.01,0.89,0.03,0.97,0.01,0.71,0.2
