ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.5,0.91,0.04,0.87,0.09,0.64,0.13,0.83,0.13,0.77,0.09,0.84,0.09,0.69,0.15,0.81,0.09,0.78,0.15,0.85,0.11
0.56,0.98,0.01,0.98,0.02,0.19,0.05,0.95,0.05,0.2,0.02,0.85,0.1,0.88,0.09,0.8,0.1,0.73,0.09,0.96,0.04
0.59,0.95,0.03,0.96,0.04,0.07,0.15,0.84,0.15,0.09,0.04,0.88,0.07,0.84,0.13,0.84,0.07,0.62,0.13,0.9,0.1
0.64,0.84,0.08,0.86,0.14,0.07,0.39,0.59,0.39,0.08,0.14,0.98,0.01,0.85,0.11,0.97,0.01,0.71,0.11,0.72,0.27
0.65,0.78,0.11,0.79,0.21,0.16,0.46,0.5,0.46,0.08,0.21,0.99,0.01,0.95,0.04,0.98,0.01,0.87,0.04,0.65,0.34
0.66,0.76,0.11,0.77,0.22,0.24,0.46,0.47,0.46,0.15,0.22,0.98,0.02,0.99,0.01,0.96,0.02,0.98,0.01,0.62,0.34
0.67,0.75,0.12,0.76,0.23,0.28,0.45,0.46,0.45,0.16,0.23,0.98,0.01,0.97,0.02,0.96,0.01,0.93,0.02,0.61,0.34
0.66,0.74,0.12,0.74,0.24,0.3,0.44,0.46,0.44,0.2,0.24,0.98,0.01,0.99,0.01,0.96,0.01,0.98,0.01,0.6,0.34
0.67,0.75,0.12,0.74,0.24,0.4,0.39,0.48,0.39,0.22,0.24,1.0,0.0,0.95,0.04,1.0,0.0,0.89,0.04,0.61,0.32
0.68,0.75,0.11,0.75,0.23,0.48,0.35,0.49,0.35,0.28,0.23,1.0,0.0,0.97,0.02,0.99,0.0,0.94,0.02,0.62,0.29
0.67,0.77,0.1,0.77,0.21,0.52,0.31,0.53,0.31,0.33,0.21,0.98,0.01,0.99,0.01,0.96,0.01,0.97,0.01,0.65,0.26
0.68,0.8,0.09,0.8,0.18,0.54,0.29,0.56,0.29,0.35,0.18,0.98,0.02,1.0,0.0,0.95,0.02,0.99,0.0,0.68,0.23
0.68,0.83,0.08,0.84,0.14,0.55,0.26,0.61,0.26,0.39,0.14,0.96,0.02,0.98,0.02,0.93,0.02,0.95,0.02,0.72,0.2
0.68,0.84,0.07,0.85,0.13,0.59,0.24,0.63,0.24,0.42,0.13,0.96,0.03,0.98,0.02,0.91,0.03,0.94,0.02,0.74,0.18
0.68,0.85,0.07,0.87,0.12,0.6,0.23,0.66,0.23,0.44,0.12,0.95,0.03,0.97,0.02,0.9,0.03,0.92,0.02,0.77,0.17
0.68,0.86,0.06,0.88,0.11,0.61,0.22,0.67,0.22,0.49,0.11,0.95,0.03,0.94,0.04,0.9,0.03,0.86,0.04,0.78,0.17
0.68,0.87,0.06,0.89,0.1,0.67,0.19,0.7,0.19,0.55,0.1,0.94,0.04,0.93,0.05,0.88,0.04,0.85,0.05,0.79,0.15
0.68,0.87,0.06,0.89,0.09,0.68,0.18,0.71,0.18,0.57,0.09,0.94,0.04,0.93,0.05,0.88,0.04,0.84,0.05,0.8,0.14
0.68,0.87,0.06,0.89,0.09,0.68,0.18,0.71,0.18,0.57,0.09,0.94,0.04,0.93,0.05,0.88,0.04,0.85,0.05,0.8,0.14
0.69,0.87,0.06,0.9,0.09,0.71,0.17,0.72,0.17,0.59,0.09,0.94,0.04,0.93,0.05,0.87,0.04,0.85,0.05,0.81,0.13
0.69,0.87,0.06,0.9,0.09,0.71,0.17,0.72,0.17,0.59,0.09,0.94,0.04,0.93,0.05,0.87,0.04,0.85,0.05,0.81,0.13
0.68,0.87,0.06,0.9,0.09,0.68,0.18,0.7,0.18,0.57,0.09,0.94,0.04,0.92,0.06,0.88,0.04,0.83,0.06,0.8,0.14
0.68,0.87,0.06,0.89,0.09,0.68,0.18,0.71,0.18,0.56,0.09,0.94,0.04,0.93,0.05,0.88,0.04,0.85,0.05,0.8,0.14
0.68,0.87,0.06,0.88,0.1,0.68,0.18,0.71,0.18,0.54,0.1,0.94,0.04,0.94,0.04,0.87,0.04,0.87,0.04,0.79,0.14
0.69,0.86,0.06,0.88,0.11,0.71,0.17,0.7,0.17,0.56,0.11,0.94,0.04,0.94,0.04,0.87,0.04,0.88,0.04,0.79,0.14
0.68,0.86,0.06,0.9,0.09,0.73,0.17,0.7,0.17,0.65,0.09,0.95,0.04,0.9,0.07,0.88,0.04,0.81,0.07,0.8,0.13
0.69,0.86,0.06,0.88,0.1,0.76,0.15,0.72,0.15,0.62,0.1,0.93,0.05,0.93,0.05,0.85,0.05,0.86,0.05,0.8,0.12
0.69,0.85,0.06,0.88,0.1,0.71,0.18,0.68,0.18,0.59,0.1,0.95,0.04,0.92,0.06,0.89,0.04,0.84,0.06,0.78,0.14
0.69,0.85,0.06,0.87,0.11,0.71,0.18,0.68,0.18,0.56,0.11,0.94,0.04,0.94,0.04,0.88,0.04,0.88,0.04,0.78,0.14
0.69,0.84,0.07,0.86,0.12,0.7,0.19,0.67,0.19,0.56,0.12,0.95,0.04,0.94,0.04,0.89,0.04,0.87,0.04,0.77,0.15
0.69,0.84,0.07,0.85,0.13,0.69,0.19,0.65,0.19,0.53,0.13,0.95,0.03,0.95,0.04,0.89,0.03,0.89,0.04,0.75,0.16
0.69,0.84,0.07,0.86,0.12,0.71,0.18,0.66,0.18,0.57,0.12,0.95,0.04,0.93,0.05,0.89,0.04,0.87,0.05,0.76,0.15
0.68,0.83,0.07,0.85,0.13,0.71,0.19,0.66,0.19,0.55,0.13,0.95,0.04,0.94,0.04,0.89,0.04,0.89,0.04,0.76,0.16
0.68,0.83,0.07,0.86,0.11,0.73,0.18,0.65,0.18,0.64,0.11,0.96,0.03,0.9,0.07,0.91,0.03,0.82,0.07,0.76,0.14
0.68,0.83,0.07,0.85,0.12,0.74,0.18,0.65,0.18,0.64,0.12,0.96,0.03,0.9,0.07,0.9,0.03,0.84,0.07,0.75,0.15
0.68,0.83,0.07,0.86,0.11,0.75,0.17,0.65,0.17,0.65,0.11,0.95,0.03,0.9,0.06,0.89,0.03,0.84,0.06,0.76,0.14
0.68,0.83,0.07,0.85,0.12,0.74,0.17,0.65,0.17,0.63,0.12,0.95,0.03,0.91,0.06,0.89,0.03,0.85,0.06,0.75,0.15
0.68,0.82,0.07,0.85,0.12,0.71,0.2,0.62,0.2,0.61,0.12,0.97,0.02,0.9,0.06,0.92,0.02,0.83,0.06,0.73,0.16
0.69,0.83,0.07,0.84,0.14,0.68,0.2,0.64,0.2,0.51,0.14,0.95,0.03,0.96,0.03,0.9,0.03,0.91,0.03,0.74,0.17
0.69,0.83,0.07,0.84,0.14,0.68,0.2,0.65,0.2,0.49,0.14,0.95,0.04,0.97,0.02,0.89,0.04,0.94,0.02,0.74,0.17
0.69,0.83,0.07,0.85,0.13,0.67,0.21,0.65,0.21,0.51,0.13,0.95,0.03,0.95,0.03,0.9,0.03,0.9,0.03,0.75,0.17
0.68,0.83,0.07,0.85,0.13,0.69,0.2,0.64,0.2,0.55,0.13,0.95,0.03,0.94,0.04,0.9,0.03,0.88,0.04,0.74,0.17
0.69,0.84,0.07,0.85,0.13,0.69,0.19,0.66,0.19,0.52,0.13,0.95,0.04,0.96,0.03,0.89,0.04,0.91,0.03,0.76,0.16
0.69,0.85,0.06,0.88,0.11,0.67,0.2,0.67,0.2,0.55,0.11,0.95,0.03,0.93,0.05,0.9,0.03,0.86,0.05,0.78,0.15
0.69,0.86,0.06,0.88,0.1,0.68,0.19,0.68,0.19,0.54,0.1,0.95,0.04,0.94,0.04,0.89,0.04,0.87,0.04,0.78,0.15
0.69,0.86,0.06,0.88,0.1,0.7,0.18,0.7,0.18,0.54,0.1,0.94,0.04,0.95,0.04,0.88,0.04,0.88,0.04,0.79,0.14
0.69,0.86,0.06,0.89,0.1,0.69,0.18,0.69,0.18,0.55,0.1,0.94,0.04,0.94,0.04,0.88,0.04,0.87,0.04,0.79,0.14
0.69,0.87,0.06,0.9,0.09,0.7,0.18,0.69,0.18,0.6,0.09,0.95,0.04,0.92,0.06,0.89,0.04,0.82,0.06,0.79,0.14
0.69,0.86,0.06,0.88,0.1,0.73,0.16,0.72,0.16,0.56,0.1,0.93,0.05,0.95,0.03,0.86,0.05,0.89,0.03,0.8,0.13
0.69,0.86,0.06,0.88,0.1,0.74,0.16,0.71,0.16,0.58,0.1,0.93,0.05,0.94,0.04,0.86,0.05,0.88,0.04,0.79,0.13
