ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.66,0.91,0.04,0.93,0.05,0.85,0.09,0.83,0.09,0.79,0.05,0.9,0.07,0.87,0.09,0.81,0.07,0.79,0.09,0.88,0.07
0.65,0.89,0.05,0.91,0.09,0.5,0.22,0.72,0.22,0.4,0.09,0.93,0.05,0.94,0.04,0.88,0.05,0.86,0.04,0.81,0.15
0.66,0.89,0.05,0.91,0.08,0.48,0.23,0.72,0.23,0.37,0.08,0.93,0.04,0.96,0.03,0.89,0.04,0.88,0.03,0.81,0.15
0.68,0.86,0.06,0.9,0.09,0.54,0.25,0.64,0.25,0.49,0.09,0.97,0.02,0.9,0.07,0.94,0.02,0.79,0.07,0.77,0.17
0.68,0.86,0.06,0.89,0.1,0.57,0.24,0.64,0.24,0.51,0.1,0.97,0.02,0.9,0.07,0.93,0.02,0.79,0.07,0.77,0.17
0.68,0.86,0.06,0.89,0.1,0.58,0.23,0.66,0.23,0.49,0.1,0.96,0.03,0.92,0.06,0.92,0.03,0.83,0.06,0.78,0.17
0.68,0.83,0.07,0.86,0.13,0.58,0.25,0.62,0.25,0.46,0.13,0.97,0.02,0.94,0.04,0.93,0.02,0.88,0.04,0.74,0.19
0.69,0.82,0.08,0.83,0.16,0.64,0.22,0.63,0.22,0.4,0.16,0.95,0.03,0.99,0.01,0.9,0.03,0.98,0.01,0.73,0.19
0.69,0.81,0.08,0.81,0.16,0.67,0.21,0.62,0.21,0.46,0.16,0.95,0.03,0.99,0.01,0.9,0.03,0.97,0.01,0.72,0.18
0.68,0.81,0.08,0.81,0.16,0.66,0.22,0.61,0.22,0.46,0.16,0.96,0.03,0.98,0.01,0.9,0.03,0.96,0.01,0.71,0.19
0.68,0.81,0.08,0.82,0.16,0.66,0.22,0.61,0.22,0.48,0.16,0.96,0.03,0.97,0.02,0.91,0.03,0.93,0.02,0.71,0.19
0.68,0.8,0.08,0.82,0.15,0.67,0.22,0.6,0.22,0.51,0.15,0.97,0.02,0.95,0.04,0.92,0.02,0.9,0.04,0.71,0.18
0.68,0.81,0.08,0.82,0.15,0.66,0.22,0.61,0.22,0.49,0.15,0.96,0.03,0.96,0.03,0.92,0.03,0.92,0.03,0.71,0.18
0.68,0.81,0.08,0.82,0.15,0.66,0.22,0.61,0.22,0.49,0.15,0.96,0.03,0.96,0.03,0.92,0.03,0.92,0.03,0.71,0.18
0.69,0.81,0.08,0.82,0.15,0.66,0.22,0.61,0.22,0.49,0.15,0.96,0.03,0.96,0.03,0.92,0.03,0.92,0.03,0.71,0.18
0.68,0.81,0.08,0.82,0.16,0.67,0.22,0.62,0.22,0.47,0.16,0.95,0.03,0.97,0.02,0.9,0.03,0.95,0.02,0.72,0.19
0.69,0.81,0.08,0.82,0.15,0.69,0.21,0.6,0.21,0.53,0.15,0.96,0.03,0.95,0.04,0.92,0.03,0.9,0.04,0.71,0.18
0.69,0.81,0.08,0.82,0.15,0.7,0.2,0.61,0.2,0.53,0.15,0.96,0.03,0.95,0.03,0.91,0.03,0.9,0.03,0.71,0.17
0.69,0.81,0.08,0.83,0.15,0.71,0.2,0.62,0.2,0.52,0.15,0.96,0.03,0.96,0.03,0.9,0.03,0.93,0.03,0.72,0.17
0.69,0.81,0.08,0.83,0.15,0.7,0.2,0.62,0.2,0.52,0.15,0.96,0.03,0.96,0.03,0.91,0.03,0.92,0.03,0.72,0.17
0.69,0.82,0.08,0.82,0.15,0.71,0.19,0.65,0.19,0.49,0.15,0.94,0.04,0.99,0.01,0.87,0.04,0.97,0.01,0.73,0.17
0.69,0.82,0.08,0.83,0.14,0.71,0.19,0.64,0.19,0.51,0.14,0.95,0.04,0.97,0.02,0.89,0.04,0.94,0.02,0.73,0.17
0.69,0.81,0.08,0.82,0.16,0.71,0.19,0.64,0.19,0.46,0.16,0.94,0.04,1.0,0.0,0.87,0.04,1.0,0.0,0.73,0.17
0.68,0.82,0.08,0.82,0.16,0.71,0.19,0.66,0.19,0.47,0.16,0.94,0.04,0.99,0.01,0.86,0.04,0.98,0.01,0.74,0.17
0.69,0.81,0.08,0.82,0.15,0.7,0.2,0.62,0.2,0.52,0.15,0.96,0.03,0.96,0.03,0.9,0.03,0.92,0.03,0.72,0.17
0.69,0.8,0.08,0.82,0.15,0.69,0.21,0.6,0.21,0.52,0.15,0.97,0.02,0.95,0.03,0.92,0.02,0.91,0.03,0.71,0.18
0.69,0.8,0.08,0.82,0.15,0.7,0.2,0.61,0.2,0.52,0.15,0.96,0.03,0.96,0.03,0.91,0.03,0.92,0.03,0.71,0.17
