ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.53,0.96,0.02,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8,0.12,0.0,1.0,0.76,0.12,0.0,1.0
0.55,0.81,0.09,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.85,0.09,0.0,1.0,0.8,0.09,0.0,1.0
0.62,0.65,0.18,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.97,0.02,0.0,1.0,0.95,0.02,0.0,1.0
0.64,0.78,0.11,0.75,0.24,0.22,0.41,0.53,0.41,0.07,0.24,0.97,0.02,0.83,0.13,0.95,0.02,0.61,0.13
0.67,0.78,0.11,0.78,0.21,0.3,0.4,0.51,0.4,0.14,0.21,1.0,0.0,0.91,0.07,1.0,0.0,0.77,0.07
0.68,0.73,0.12,0.73,0.25,0.41,0.4,0.45,0.4,0.19,0.25,0.98,0.01,0.91,0.07,0.96,0.01,0.8,0.07
0.68,0.81,0.09,0.82,0.17,0.46,0.31,0.58,0.31,0.26,0.17,0.97,0.02,0.96,0.03,0.95,0.02,0.9,0.03
0.68,0.82,0.08,0.82,0.16,0.58,0.25,0.62,0.25,0.35,0.16,0.95,0.03,0.98,0.01,0.91,0.03,0.95,0.01
0.68,0.85,0.07,0.86,0.13,0.61,0.22,0.66,0.22,0.42,0.13,0.95,0.04,0.98,0.01,0.89,0.04,0.96,0.01
0.69,0.84,0.07,0.84,0.15,0.71,0.18,0.69,0.18,0.44,0.15,0.93,0.05,0.98,0.01,0.85,0.05,0.96,0.01
0.68,0.88,0.05,0.89,0.1,0.77,0.13,0.78,0.13,0.54,0.1,0.91,0.06,0.98,0.02,0.82,0.06,0.94,0.02
0.68,0.88,0.05,0.88,0.1,0.77,0.13,0.77,0.13,0.55,0.1,0.91,0.06,0.97,0.02,0.82,0.06,0.93,0.02
0.68,0.87,0.05,0.87,0.11,0.77,0.13,0.77,0.13,0.54,0.11,0.91,0.06,0.98,0.02,0.82,0.06,0.95,0.02
0.68,0.88,0.05,0.89,0.1,0.76,0.14,0.76,0.14,0.56,0.1,0.91,0.06,0.96,0.03,0.83,0.06,0.91,0.03
0.68,0.86,0.06,0.88,0.1,0.78,0.14,0.74,0.14,0.62,0.1,0.93,0.05,0.93,0.05,0.84,0.05,0.87,0.05
0.68,0.84,0.07,0.85,0.13,0.74,0.16,0.7,0.16,0.56,0.13,0.93,0.05,0.95,0.03,0.85,0.05,0.9,0.03
0.68,0.83,0.07,0.84,0.13,0.71,0.19,0.65,0.19,0.55,0.13,0.95,0.04,0.94,0.04,0.89,0.04,0.89,0.04
0.68,0.85,0.07,0.85,0.14,0.72,0.17,0.71,0.17,0.47,0.14,0.92,0.06,1.0,0.0,0.84,0.06,1.0,0.0
0.68,0.84,0.07,0.83,0.15,0.73,0.16,0.71,0.16,0.44,0.15,0.92,0.06,0.98,0.01,0.83,0.06,0.96,0.01
0.68,0.85,0.06,0.87,0.11,0.76,0.15,0.71,0.15,0.61,0.11,0.93,0.05,0.93,0.05,0.85,0.05,0.87,0.05
