ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.58,0.73,0.13,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.91,0.06,0.0,1.0,0.87,0.06,0.0,1.0
0.62,0.67,0.17,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.98,0.01,0.0,1.0,0.96,0.01,0.0,1.0
0.65,0.62,0.19,0.0,1.0,0.01,0.72,0.27,0.72,0.0,1.0,0.88,0.08,0.0,1.0,0.78,0.08,0.0,1.0
0.66,0.77,0.11,0.78,0.21,0.08,0.51,0.47,0.51,0.02,0.21,0.97,0.02,0.81,0.17,0.95,0.02,0.43,0.17
0.67,0.75,0.12,0.76,0.23,0.22,0.47,0.45,0.47,0.09,0.23,0.97,0.02,0.88,0.09,0.94,0.02,0.7,0.09
0.68,0.73,0.13,0.73,0.26,0.35,0.43,0.43,0.43,0.16,0.26,0.97,0.02,0.9,0.08,0.94,0.02,0.77,0.08
0.67,0.81,0.09,0.83,0.16,0.42,0.33,0.56,0.33,0.29,0.16,0.99,0.01,0.98,0.01,0.98,0.01,0.96,0.01
0.68,0.82,0.08,0.82,0.17,0.56,0.26,0.61,0.26,0.32,0.17,0.96,0.03,0.97,0.02,0.91,0.03,0.92,0.02
0.68,0.86,0.06,0.87,0.12,0.63,0.2,0.69,0.2,0.45,0.12,0.94,0.04,0.97,0.02,0.88,0.04,0.94,0.02
0.69,0.85,0.06,0.85,0.13,0.75,0.15,0.72,0.15,0.51,0.13,0.92,0.05,0.98,0.01,0.84,0.05,0.97,0.01
0.68,0.89,0.05,0.89,0.1,0.8,0.11,0.8,0.11,0.54,0.1,0.9,0.07,0.99,0.01,0.8,0.07,0.97,0.01
0.69,0.91,0.04,0.92,0.07,0.84,0.09,0.84,0.09,0.66,0.07,0.9,0.07,0.95,0.04,0.79,0.07,0.88,0.04
0.69,0.89,0.04,0.9,0.09,0.84,0.09,0.82,0.09,0.62,0.09,0.9,0.07,0.96,0.03,0.79,0.07,0.91,0.03
0.69,0.91,0.04,0.92,0.07,0.84,0.09,0.83,0.09,0.67,0.07,0.9,0.07,0.94,0.04,0.8,0.07,0.87,0.04
0.68,0.88,0.05,0.88,0.1,0.83,0.1,0.79,0.1,0.65,0.1,0.91,0.07,0.94,0.04,0.8,0.07,0.89,0.04
0.68,0.84,0.06,0.85,0.12,0.77,0.15,0.71,0.15,0.59,0.12,0.93,0.05,0.94,0.04,0.84,0.05,0.9,0.04
0.68,0.83,0.07,0.84,0.13,0.75,0.17,0.67,0.17,0.57,0.13,0.94,0.04,0.94,0.04,0.87,0.04,0.9,0.04
0.68,0.86,0.06,0.86,0.12,0.74,0.15,0.72,0.15,0.54,0.12,0.92,0.05,0.97,0.02,0.84,0.05,0.94,0.02
0.68,0.85,0.06,0.86,0.12,0.74,0.16,0.72,0.16,0.53,0.12,0.92,0.05,0.97,0.02,0.84,0.05,0.93,0.02
0.68,0.86,0.06,0.88,0.1,0.77,0.14,0.72,0.14,0.65,0.1,0.93,0.05,0.91,0.06,0.85,0.05,0.84,0.06
0.68,0.87,0.05,0.89,0.09,0.78,0.13,0.75,0.13,0.65,0.09,0.92,0.06,0.92,0.05,0.84,0.06,0.85,0.05
0.68,0.86,0.06,0.89,0.09,0.78,0.14,0.73,0.14,0.68,0.09,0.93,0.05,0.9,0.07,0.85,0.05,0.83,0.07
0.68,0.88,0.05,0.9,0.08,0.8,0.13,0.75,0.13,0.73,0.08,0.93,0.05,0.89,0.08,0.85,0.05,0.81,0.08
0.67,0.87,0.05,0.91,0.06,0.83,0.11,0.74,0.11,0.81,0.06,0.94,0.04,0.86,0.09,0.86,0.04,0.78,0.09
0.68,0.85,0.06,0.87,0.1,0.8,0.13,0.73,0.13,0.68,0.1,0.93,0.05,0.91,0.06,0.84,0.05,0.85,0.06
0.68,0.86,0.06,0.88,0.1,0.8,0.13,0.74,0.13,0.66,0.1,0.93,0.05,0.92,0.05,0.84,0.05,0.85,0.05
0.69,0.89,0.05,0.91,0.07,0.82,0.11,0.77,0.11,0.73,0.07,0.92,0.06,0.9,0.07,0.83,0.06,0.81,0.07
0.68,0.87,0.06,0.88,0.1,0.8,0.13,0.74,0.13,0.66,0.1,0.93,0.05,0.92,0.05,0.84,0.05,0.85,0.05
0.68,0.84,0.07,0.84,0.13,0.77,0.15,0.7,0.15,0.57,0.13,0.93,0.05,0.95,0.03,0.84,0.05,0.91,0.03
