ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.55,0.75,0.13,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.84,0.1,0.0,1.0,0.79,0.1,0.0,1.0
0.58,0.68,0.16,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.92,0.05,0.0,1.0,0.89,0.05,0.0,1.0
0.59,0.62,0.19,0.53,0.47,0.02,0.62,0.37,0.62,0.01,0.47,0.97,0.02,0.84,0.1,0.96,0.02,0.76,0.1
0.63,0.73,0.13,0.7,0.29,0.04,0.54,0.45,0.54,0.03,0.29,0.99,0.0,0.96,0.03,0.99,0.0,0.92,0.03
0.66,0.75,0.12,0.75,0.25,0.15,0.51,0.44,0.51,0.08,0.25,0.97,0.02,0.95,0.04,0.94,0.02,0.89,0.04
0.67,0.73,0.13,0.72,0.27,0.34,0.43,0.45,0.43,0.15,0.27,0.98,0.01,0.88,0.09,0.97,0.01,0.73,0.09
0.68,0.81,0.09,0.82,0.17,0.41,0.34,0.56,0.34,0.21,0.17,0.98,0.01,0.94,0.05,0.96,0.01,0.83,0.05
0.68,0.82,0.08,0.83,0.16,0.49,0.3,0.58,0.3,0.32,0.16,0.98,0.01,1.0,0.0,0.96,0.01,1.0,0.0
0.69,0.85,0.07,0.87,0.12,0.6,0.23,0.66,0.23,0.43,0.12,0.95,0.03,0.97,0.02,0.91,0.03,0.93,0.02
0.69,0.85,0.07,0.88,0.11,0.63,0.22,0.65,0.22,0.53,0.11,0.96,0.03,0.93,0.05,0.91,0.03,0.85,0.05
0.68,0.88,0.05,0.9,0.09,0.71,0.16,0.74,0.16,0.59,0.09,0.93,0.05,0.93,0.05,0.85,0.05,0.85,0.05
0.68,0.9,0.04,0.92,0.07,0.76,0.13,0.79,0.13,0.63,0.07,0.92,0.06,0.93,0.05,0.83,0.06,0.85,0.05
0.69,0.9,0.04,0.91,0.08,0.8,0.11,0.8,0.11,0.63,0.08,0.91,0.06,0.95,0.04,0.81,0.06,0.88,0.04
0.69,0.89,0.05,0.91,0.07,0.78,0.12,0.78,0.12,0.64,0.07,0.92,0.06,0.93,0.05,0.83,0.06,0.85,0.05
0.68,0.87,0.05,0.9,0.09,0.77,0.14,0.73,0.14,0.68,0.09,0.93,0.05,0.9,0.07,0.86,0.05,0.82,0.07
0.68,0.85,0.06,0.88,0.1,0.74,0.17,0.68,0.17,0.65,0.1,0.95,0.04,0.9,0.07,0.89,0.04,0.82,0.07
0.68,0.83,0.07,0.86,0.11,0.7,0.2,0.63,0.2,0.64,0.11,0.97,0.02,0.89,0.08,0.92,0.02,0.81,0.08
0.68,0.86,0.06,0.87,0.12,0.72,0.16,0.72,0.16,0.52,0.12,0.93,0.05,0.97,0.02,0.85,0.05,0.94,0.02
0.68,0.86,0.06,0.87,0.11,0.71,0.17,0.71,0.17,0.53,0.11,0.93,0.05,0.96,0.03,0.86,0.05,0.91,0.03
0.68,0.85,0.06,0.86,0.12,0.71,0.17,0.7,0.17,0.53,0.12,0.93,0.05,0.96,0.03,0.86,0.05,0.92,0.03
0.68,0.86,0.06,0.89,0.1,0.7,0.18,0.7,0.18,0.58,0.1,0.94,0.04,0.92,0.05,0.88,0.04,0.85,0.05
0.68,0.85,0.06,0.87,0.11,0.72,0.17,0.69,0.17,0.6,0.11,0.94,0.04,0.92,0.06,0.88,0.04,0.85,0.06
0.68,0.87,0.06,0.89,0.09,0.76,0.15,0.72,0.15,0.66,0.09,0.93,0.05,0.9,0.07,0.86,0.05,0.83,0.07
0.68,0.86,0.06,0.89,0.09,0.77,0.15,0.7,0.15,0.69,0.09,0.94,0.04,0.89,0.07,0.87,0.04,0.81,0.07
0.68,0.85,0.06,0.88,0.1,0.76,0.16,0.7,0.16,0.66,0.1,0.94,0.04,0.9,0.07,0.87,0.04,0.83,0.07
0.68,0.85,0.06,0.88,0.09,0.75,0.16,0.68,0.16,0.68,0.09,0.95,0.04,0.89,0.08,0.89,0.04,0.81,0.08
0.68,0.87,0.05,0.9,0.08,0.79,0.13,0.74,0.13,0.7,0.08,0.93,0.05,0.9,0.07,0.85,0.05,0.82,0.07
0.68,0.85,0.06,0.87,0.11,0.75,0.16,0.7,0.16,0.62,0.11,0.94,0.04,0.92,0.05,0.86,0.04,0.86,0.05
0.68,0.83,0.07,0.85,0.12,0.72,0.18,0.66,0.18,0.58,0.12,0.95,0.04,0.93,0.05,0.89,0.04,0.87,0.05
0.68,0.86,0.06,0.88,0.1,0.77,0.14,0.73,0.14,0.63,0.1,0.93,0.05,0.93,0.05,0.85,0.05,0.86,0.05
0.68,0.87,0.06,0.88,0.1,0.79,0.13,0.74,0.13,0.64,0.1,0.93,0.05,0.93,0.05,0.84,0.05,0.86,0.05
0.68,0.83,0.07,0.84,0.13,0.74,0.17,0.68,0.17,0.56,0.13,0.94,0.04,0.95,0.03,0.86,0.04,0.9,0.03
0.68,0.84,0.06,0.87,0.1,0.8,0.14,0.69,0.14,0.71,0.1,0.95,0.04,0.9,0.07,0.87,0.04,0.83,0.07
