ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.64,0.72,0.14,0.0,1.0,0.01,0.59,0.4,0.59,0.0,1.0,0.96,0.03,0.0,1.0,0.92,0.03,0.0,1.0,0.2,0.79
0.64,0.76,0.12,0.0,1.0,0.01,0.54,0.46,0.54,0.0,1.0,0.97,0.02,0.0,1.0,0.96,0.02,0.0,1.0,0.23,0.77
0.64,0.76,0.12,0.0,1.0,0.04,0.53,0.46,0.53,0.0,1.0,0.98,0.02,0.0,1.0,0.96,0.02,0.0,1.0,0.23,0.77
0.65,0.76,0.12,0.0,1.0,0.05,0.53,0.46,0.53,0.0,1.0,0.97,0.02,0.0,1.0,0.95,0.02,0.0,1.0,0.23,0.77
0.65,0.74,0.13,0.74,0.26,0.11,0.52,0.44,0.52,0.03,0.26,0.97,0.02,0.8,0.17,0.95,0.02,0.48,0.17,0.59,0.39
0.65,0.75,0.12,0.74,0.26,0.14,0.51,0.45,0.51,0.04,0.26,0.98,0.02,0.83,0.14,0.96,0.02,0.58,0.14,0.59,0.39
0.66,0.74,0.13,0.73,0.26,0.17,0.49,0.45,0.49,0.04,0.26,0.98,0.01,0.79,0.18,0.96,0.01,0.46,0.18,0.59,0.38
0.66,0.73,0.13,0.72,0.27,0.22,0.49,0.44,0.49,0.09,0.27,0.98,0.02,0.88,0.09,0.95,0.02,0.72,0.09,0.58,0.38
0.66,0.73,0.13,0.71,0.29,0.24,0.47,0.44,0.47,0.08,0.29,0.99,0.01,0.84,0.13,0.98,0.01,0.63,0.13,0.57,0.38
0.66,0.73,0.13,0.71,0.28,0.25,0.47,0.44,0.47,0.09,0.28,0.99,0.01,0.84,0.13,0.97,0.01,0.62,0.13,0.57,0.38
0.66,0.72,0.13,0.71,0.29,0.27,0.47,0.44,0.47,0.08,0.29,0.98,0.01,0.83,0.14,0.97,0.01,0.59,0.14,0.57,0.38
0.66,0.72,0.14,0.7,0.29,0.28,0.47,0.43,0.47,0.13,0.29,0.98,0.01,0.89,0.08,0.96,0.01,0.77,0.08,0.56,0.38
0.66,0.72,0.13,0.71,0.28,0.28,0.46,0.44,0.46,0.11,0.28,0.99,0.01,0.86,0.11,0.97,0.01,0.69,0.11,0.57,0.37
0.66,0.72,0.13,0.71,0.28,0.29,0.46,0.44,0.46,0.13,0.28,0.98,0.01,0.89,0.08,0.97,0.01,0.76,0.08,0.57,0.37
0.66,0.73,0.13,0.72,0.27,0.29,0.45,0.44,0.45,0.15,0.27,0.98,0.01,0.92,0.06,0.96,0.01,0.83,0.06,0.58,0.36
0.66,0.73,0.13,0.72,0.26,0.3,0.45,0.44,0.45,0.16,0.26,0.98,0.01,0.93,0.05,0.96,0.01,0.86,0.05,0.58,0.35
0.66,0.72,0.13,0.71,0.27,0.33,0.44,0.44,0.44,0.17,0.27,0.98,0.01,0.94,0.05,0.97,0.01,0.87,0.05,0.57,0.35
0.67,0.73,0.13,0.72,0.27,0.36,0.42,0.46,0.42,0.17,0.27,0.99,0.0,0.91,0.06,0.99,0.0,0.82,0.06,0.59,0.34
0.67,0.73,0.13,0.72,0.27,0.37,0.41,0.46,0.41,0.18,0.27,1.0,0.0,0.91,0.07,0.99,0.0,0.81,0.07,0.59,0.34
0.67,0.73,0.12,0.72,0.26,0.38,0.4,0.46,0.4,0.19,0.26,1.0,0.0,0.92,0.06,0.99,0.0,0.83,0.06,0.59,0.33
0.67,0.74,0.12,0.72,0.26,0.39,0.4,0.47,0.4,0.19,0.26,1.0,0.0,0.91,0.06,1.0,0.0,0.81,0.06,0.59,0.33
0.67,0.74,0.12,0.73,0.26,0.4,0.39,0.47,0.39,0.2,0.26,1.0,0.0,0.92,0.06,1.0,0.0,0.83,0.06,0.6,0.33
0.67,0.74,0.12,0.73,0.25,0.4,0.39,0.48,0.39,0.19,0.25,1.0,0.0,0.91,0.06,1.0,0.0,0.81,0.06,0.6,0.32
0.67,0.74,0.12,0.73,0.25,0.41,0.38,0.48,0.38,0.21,0.25,1.0,0.0,0.93,0.05,1.0,0.0,0.84,0.05,0.6,0.32
0.67,0.74,0.12,0.73,0.26,0.42,0.38,0.48,0.38,0.2,0.26,0.99,0.0,0.91,0.07,0.99,0.0,0.81,0.07,0.6,0.32
0.68,0.74,0.12,0.73,0.25,0.45,0.36,0.49,0.36,0.21,0.25,0.99,0.01,0.91,0.07,0.98,0.01,0.8,0.07,0.61,0.3
0.68,0.74,0.12,0.73,0.25,0.48,0.34,0.5,0.34,0.21,0.25,0.99,0.01,0.89,0.08,0.97,0.01,0.76,0.08,0.61,0.3
0.68,0.74,0.12,0.73,0.25,0.48,0.34,0.5,0.34,0.21,0.25,0.99,0.01,0.89,0.08,0.97,0.01,0.76,0.08,0.61,0.3
0.67,0.76,0.11,0.74,0.24,0.51,0.32,0.52,0.32,0.26,0.24,0.98,0.02,0.93,0.05,0.95,0.02,0.85,0.05,0.63,0.28
0.68,0.76,0.11,0.74,0.24,0.51,0.32,0.52,0.32,0.25,0.24,0.98,0.02,0.92,0.06,0.95,0.02,0.83,0.06,0.63,0.28
0.68,0.76,0.11,0.76,0.22,0.51,0.32,0.52,0.32,0.3,0.22,0.98,0.01,0.97,0.02,0.96,0.01,0.93,0.02,0.64,0.27
0.67,0.77,0.1,0.76,0.21,0.52,0.31,0.53,0.31,0.32,0.21,0.98,0.01,0.98,0.01,0.96,0.01,0.97,0.01,0.65,0.26
0.68,0.78,0.1,0.77,0.2,0.55,0.29,0.55,0.29,0.34,0.2,0.97,0.02,0.99,0.01,0.95,0.02,0.98,0.01,0.66,0.24
0.68,0.78,0.1,0.78,0.2,0.58,0.28,0.56,0.28,0.36,0.2,0.97,0.02,0.98,0.01,0.94,0.02,0.96,0.01,0.67,0.24
0.68,0.79,0.09,0.79,0.19,0.58,0.27,0.57,0.27,0.36,0.19,0.97,0.02,0.99,0.01,0.93,0.02,0.97,0.01,0.68,0.23
0.68,0.78,0.09,0.78,0.19,0.6,0.26,0.57,0.26,0.37,0.19,0.97,0.02,0.99,0.01,0.93,0.02,0.97,0.01,0.68,0.23
0.68,0.79,0.09,0.79,0.18,0.6,0.26,0.57,0.26,0.38,0.18,0.97,0.02,0.99,0.01,0.93,0.02,0.98,0.01,0.68,0.22
0.68,0.79,0.09,0.8,0.18,0.61,0.26,0.58,0.26,0.4,0.18,0.97,0.02,0.99,0.0,0.93,0.02,0.99,0.0,0.69,0.22
0.68,0.79,0.09,0.8,0.18,0.62,0.25,0.58,0.25,0.41,0.18,0.96,0.02,1.0,0.0,0.92,0.02,0.99,0.0,0.69,0.21
0.68,0.8,0.09,0.8,0.17,0.63,0.24,0.59,0.24,0.43,0.17,0.96,0.03,0.99,0.01,0.92,0.03,0.98,0.01,0.7,0.21
0.68,0.8,0.09,0.81,0.16,0.64,0.24,0.59,0.24,0.45,0.16,0.97,0.02,0.97,0.02,0.93,0.02,0.94,0.02,0.7,0.2
0.69,0.81,0.08,0.82,0.15,0.65,0.23,0.59,0.23,0.47,0.15,0.97,0.02,0.97,0.02,0.93,0.02,0.93,0.02,0.7,0.19
0.69,0.8,0.08,0.82,0.16,0.66,0.23,0.59,0.23,0.48,0.16,0.97,0.02,0.96,0.02,0.93,0.02,0.93,0.02,0.7,0.2
0.69,0.81,0.08,0.82,0.15,0.69,0.21,0.61,0.21,0.48,0.15,0.96,0.03,0.98,0.02,0.91,0.03,0.95,0.02,0.71,0.18
0.69,0.81,0.08,0.81,0.16,0.72,0.18,0.64,0.18,0.49,0.16,0.94,0.04,0.99,0.01,0.87,0.04,0.98,0.01,0.73,0.17
0.69,0.81,0.08,0.81,0.16,0.73,0.18,0.64,0.18,0.49,0.16,0.94,0.04,0.99,0.01,0.87,0.04,0.98,0.01,0.73,0.17
0.69,0.81,0.08,0.82,0.15,0.74,0.18,0.65,0.18,0.51,0.15,0.94,0.04,0.98,0.01,0.87,0.04,0.96,0.01,0.73,0.16
0.69,0.82,0.08,0.82,0.15,0.74,0.18,0.65,0.18,0.51,0.15,0.94,0.04,0.98,0.01,0.87,0.04,0.96,0.01,0.73,0.16
0.68,0.83,0.07,0.84,0.13,0.75,0.17,0.66,0.17,0.58,0.13,0.95,0.04,0.94,0.04,0.87,0.04,0.89,0.04,0.75,0.15
0.69,0.83,0.07,0.85,0.12,0.76,0.16,0.67,0.16,0.61,0.12,0.94,0.04,0.93,0.05,0.87,0.04,0.88,0.05,0.76,0.14
