ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.68,0.85,0.06,0.87,0.11,0.73,0.17,0.69,0.17,0.59,0.11,0.94,0.04,0.93,0.05,0.87,0.04,0.87,0.05
0.68,0.84,0.07,0.86,0.11,0.75,0.17,0.68,0.17,0.63,0.11,0.95,0.04,0.91,0.06,0.88,0.04,0.85,0.06
0.68,0.81,0.08,0.85,0.12,0.71,0.2,0.6,0.2,0.62,0.12,0.98,0.02,0.9,0.07,0.94,0.02,0.83,0.07
0.68,0.8,0.08,0.84,0.13,0.69,0.22,0.56,0.22,0.63,0.13,0.99,0.0,0.88,0.08,0.98,0.0,0.81,0.08
0.68,0.79,0.09,0.82,0.15,0.67,0.23,0.57,0.23,0.57,0.15,0.98,0.01,0.91,0.06,0.96,0.01,0.85,0.06
0.69,0.78,0.09,0.79,0.18,0.65,0.24,0.56,0.24,0.46,0.18,0.98,0.02,0.97,0.02,0.94,0.02,0.95,0.02
0.69,0.79,0.09,0.8,0.17,0.67,0.22,0.58,0.22,0.47,0.17,0.97,0.02,0.98,0.01,0.92,0.02,0.96,0.01
0.68,0.81,0.08,0.82,0.15,0.68,0.21,0.62,0.21,0.5,0.15,0.95,0.03,0.96,0.03,0.9,0.03,0.93,0.03
0.68,0.81,0.08,0.82,0.15,0.69,0.21,0.61,0.21,0.52,0.15,0.96,0.03,0.95,0.04,0.91,0.03,0.9,0.04
0.69,0.82,0.08,0.84,0.14,0.69,0.21,0.62,0.21,0.54,0.14,0.96,0.03,0.94,0.04,0.91,0.03,0.88,0.04
0.68,0.82,0.08,0.83,0.14,0.7,0.2,0.63,0.2,0.57,0.14,0.96,0.03,0.92,0.05,0.9,0.03,0.87,0.05
0.68,0.81,0.08,0.83,0.14,0.7,0.2,0.61,0.2,0.58,0.14,0.96,0.03,0.91,0.06,0.92,0.03,0.85,0.06
0.68,0.82,0.08,0.84,0.13,0.7,0.2,0.62,0.2,0.59,0.13,0.96,0.03,0.91,0.06,0.92,0.03,0.85,0.06
0.68,0.83,0.07,0.85,0.12,0.71,0.19,0.64,0.19,0.59,0.12,0.96,0.03,0.92,0.06,0.91,0.03,0.85,0.06
0.69,0.82,0.07,0.84,0.13,0.71,0.19,0.64,0.19,0.55,0.13,0.95,0.03,0.94,0.04,0.9,0.03,0.89,0.04
0.68,0.81,0.08,0.82,0.15,0.7,0.2,0.63,0.2,0.52,0.15,0.95,0.03,0.95,0.03,0.9,0.03,0.91,0.03
0.69,0.82,0.08,0.83,0.14,0.72,0.19,0.64,0.19,0.54,0.14,0.95,0.03,0.95,0.03,0.89,0.03,0.91,0.03
0.69,0.83,0.07,0.84,0.13,0.73,0.17,0.66,0.17,0.55,0.13,0.94,0.04,0.95,0.03,0.87,0.04,0.91,0.03
0.68,0.82,0.07,0.83,0.14,0.73,0.18,0.65,0.18,0.56,0.14,0.95,0.04,0.94,0.04,0.88,0.04,0.89,0.04
0.68,0.83,0.07,0.85,0.12,0.74,0.18,0.65,0.18,0.63,0.12,0.96,0.03,0.91,0.06,0.9,0.03,0.84,0.06
0.68,0.83,0.07,0.84,0.13,0.75,0.17,0.67,0.17,0.6,0.13,0.94,0.04,0.93,0.05,0.87,0.04,0.88,0.05
0.68,0.82,0.07,0.83,0.14,0.73,0.18,0.65,0.18,0.57,0.14,0.95,0.04,0.94,0.04,0.89,0.04,0.89,0.04
0.68,0.81,0.08,0.81,0.16,0.73,0.18,0.65,0.18,0.51,0.16,0.94,0.04,0.98,0.02,0.87,0.04,0.96,0.02
0.69,0.82,0.08,0.81,0.16,0.74,0.17,0.67,0.17,0.47,0.16,0.93,0.05,0.99,0.01,0.85,0.05,0.98,0.01
0.69,0.81,0.08,0.81,0.16,0.71,0.19,0.65,0.19,0.45,0.16,0.94,0.04,0.99,0.0,0.86,0.04,0.99,0.0
0.69,0.81,0.08,0.8,0.17,0.72,0.19,0.65,0.19,0.45,0.17,0.94,0.04,0.99,0.01,0.86,0.04,0.97,0.01
0.68,0.81,0.08,0.81,0.16,0.72,0.19,0.65,0.19,0.49,0.16,0.94,0.04,0.98,0.01,0.87,0.04,0.97,0.01
0.68,0.81,0.08,0.82,0.15,0.72,0.19,0.64,0.19,0.53,0.15,0.95,0.04,0.96,0.03,0.88,0.04,0.92,0.03
0.68,0.82,0.08,0.82,0.15,0.72,0.19,0.65,0.19,0.53,0.15,0.95,0.04,0.96,0.03,0.88,0.04,0.92,0.03
0.68,0.82,0.07,0.83,0.14,0.76,0.16,0.67,0.16,0.57,0.14,0.94,0.04,0.95,0.03,0.86,0.04,0.91,0.03
0.68,0.84,0.07,0.86,0.11,0.78,0.15,0.68,0.15,0.65,0.11,0.94,0.04,0.91,0.06,0.87,0.04,0.85,0.06
0.68,0.84,0.06,0.86,0.11,0.76,0.16,0.69,0.16,0.64,0.11,0.94,0.04,0.92,0.06,0.87,0.04,0.85,0.06
0.68,0.84,0.06,0.87,0.1,0.77,0.15,0.68,0.15,0.67,0.1,0.95,0.04,0.9,0.07,0.88,0.04,0.83,0.07
0.68,0.84,0.06,0.87,0.1,0.77,0.16,0.68,0.16,0.67,0.1,0.95,0.04,0.9,0.07,0.88,0.04,0.83,0.07
0.68,0.83,0.07,0.85,0.12,0.76,0.16,0.66,0.16,0.64,0.12,0.95,0.04,0.91,0.06,0.88,0.04,0.85,0.06
0.68,0.83,0.07,0.84,0.14,0.75,0.17,0.68,0.17,0.55,0.14,0.94,0.05,0.96,0.03,0.86,0.05,0.92,0.03
0.69,0.81,0.08,0.81,0.16,0.71,0.19,0.64,0.19,0.47,0.16,0.94,0.04,0.99,0.0,0.87,0.04,0.99,0.0
