ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.59,0.4,0.3,0.33,0.67,0.01,0.81,0.18,0.81,0.01,0.67,0.94,0.04,0.81,0.13,0.89,0.04,0.72,0.13,0.26,0.74
0.65,0.55,0.22,0.53,0.47,0.11,0.71,0.23,0.71,0.03,0.47,0.88,0.09,0.79,0.17,0.76,0.09,0.57,0.17,0.38,0.59
0.67,0.64,0.17,0.65,0.34,0.2,0.6,0.3,0.6,0.11,0.34,0.9,0.08,0.95,0.03,0.79,0.08,0.9,0.03,0.47,0.47
0.66,0.73,0.13,0.72,0.27,0.28,0.46,0.44,0.46,0.15,0.27,0.98,0.02,0.94,0.05,0.95,0.02,0.86,0.05,0.58,0.36
0.67,0.75,0.12,0.73,0.25,0.45,0.36,0.5,0.36,0.21,0.25,0.99,0.01,0.91,0.07,0.97,0.01,0.8,0.07,0.61,0.3
0.68,0.77,0.1,0.76,0.22,0.57,0.29,0.54,0.29,0.33,0.22,0.97,0.02,0.96,0.03,0.94,0.02,0.92,0.03,0.65,0.26
0.68,0.78,0.1,0.77,0.2,0.58,0.27,0.56,0.27,0.36,0.2,0.97,0.02,0.99,0.01,0.93,0.02,0.97,0.01,0.67,0.24
0.68,0.79,0.09,0.78,0.19,0.61,0.25,0.58,0.25,0.39,0.19,0.96,0.03,0.99,0.01,0.91,0.03,0.98,0.01,0.68,0.22
0.68,0.81,0.08,0.81,0.17,0.69,0.2,0.63,0.2,0.47,0.17,0.94,0.04,0.98,0.01,0.88,0.04,0.96,0.01,0.72,0.18
0.68,0.81,0.08,0.82,0.15,0.71,0.19,0.63,0.19,0.52,0.15,0.95,0.04,0.96,0.03,0.89,0.04,0.92,0.03,0.72,0.17
0.67,0.83,0.07,0.84,0.13,0.74,0.17,0.67,0.17,0.59,0.13,0.94,0.04,0.93,0.05,0.87,0.04,0.88,0.05,0.76,0.15
0.68,0.84,0.07,0.85,0.13,0.74,0.16,0.7,0.16,0.56,0.13,0.93,0.05,0.95,0.03,0.85,0.05,0.91,0.03,0.77,0.15
0.69,0.85,0.06,0.87,0.11,0.74,0.16,0.71,0.16,0.58,0.11,0.93,0.05,0.94,0.04,0.86,0.05,0.89,0.04,0.79,0.14
0.68,0.86,0.06,0.88,0.1,0.75,0.16,0.71,0.16,0.64,0.1,0.94,0.04,0.91,0.06,0.87,0.04,0.84,0.06,0.79,0.13
0.68,0.86,0.06,0.87,0.11,0.77,0.14,0.74,0.14,0.59,0.11,0.92,0.06,0.95,0.04,0.83,0.06,0.89,0.04,0.8,0.12
0.68,0.86,0.06,0.87,0.11,0.74,0.15,0.72,0.15,0.57,0.11,0.93,0.05,0.95,0.04,0.85,0.05,0.9,0.04,0.79,0.13
0.68,0.86,0.06,0.87,0.11,0.79,0.13,0.75,0.13,0.62,0.11,0.92,0.06,0.94,0.04,0.82,0.06,0.89,0.04,0.81,0.12
0.68,0.86,0.06,0.88,0.1,0.77,0.14,0.73,0.14,0.62,0.1,0.93,0.05,0.93,0.05,0.84,0.05,0.87,0.05,0.8,0.12
0.68,0.87,0.06,0.88,0.1,0.77,0.14,0.74,0.14,0.62,0.1,0.92,0.05,0.93,0.05,0.84,0.05,0.87,0.05,0.81,0.12
0.68,0.87,0.05,0.89,0.09,0.82,0.11,0.77,0.11,0.67,0.09,0.92,0.06,0.92,0.05,0.82,0.06,0.86,0.05,0.83,0.1
0.69,0.87,0.05,0.88,0.1,0.81,0.12,0.76,0.12,0.64,0.1,0.92,0.06,0.94,0.04,0.82,0.06,0.89,0.04,0.82,0.11
0.68,0.87,0.06,0.88,0.1,0.77,0.14,0.74,0.14,0.59,0.1,0.92,0.06,0.95,0.04,0.83,0.06,0.89,0.04,0.81,0.12
0.68,0.87,0.06,0.87,0.11,0.77,0.14,0.75,0.14,0.57,0.11,0.92,0.06,0.96,0.03,0.83,0.06,0.91,0.03,0.81,0.12
0.68,0.86,0.06,0.87,0.11,0.77,0.14,0.73,0.14,0.58,0.11,0.92,0.06,0.95,0.03,0.83,0.06,0.9,0.03,0.8,0.12
0.68,0.86,0.06,0.87,0.11,0.78,0.14,0.74,0.14,0.58,0.11,0.92,0.06,0.95,0.03,0.83,0.06,0.91,0.03,0.8,0.12
0.68,0.87,0.05,0.88,0.1,0.78,0.13,0.75,0.13,0.63,0.1,0.92,0.06,0.93,0.05,0.83,0.06,0.87,0.05,0.81,0.12
0.68,0.85,0.06,0.87,0.11,0.76,0.15,0.71,0.15,0.62,0.11,0.93,0.05,0.93,0.05,0.85,0.05,0.86,0.05,0.79,0.13
0.68,0.86,0.06,0.86,0.11,0.77,0.14,0.73,0.14,0.58,0.11,0.92,0.05,0.95,0.03,0.84,0.05,0.91,0.03,0.79,0.12
0.68,0.84,0.06,0.86,0.12,0.74,0.16,0.69,0.16,0.6,0.12,0.94,0.05,0.93,0.05,0.86,0.05,0.87,0.05,0.77,0.14
0.68,0.84,0.07,0.85,0.12,0.76,0.16,0.68,0.16,0.6,0.12,0.94,0.05,0.93,0.05,0.86,0.05,0.88,0.05,0.77,0.14
0.67,0.83,0.07,0.85,0.12,0.71,0.19,0.64,0.19,0.6,0.12,0.96,0.03,0.9,0.06,0.9,0.03,0.84,0.06,0.74,0.15
0.68,0.83,0.07,0.84,0.13,0.71,0.19,0.65,0.19,0.57,0.13,0.95,0.04,0.93,0.05,0.89,0.04,0.87,0.05,0.74,0.16
0.68,0.83,0.07,0.83,0.14,0.74,0.17,0.67,0.17,0.55,0.14,0.94,0.05,0.95,0.03,0.86,0.05,0.92,0.03,0.75,0.16
0.68,0.83,0.07,0.86,0.11,0.72,0.19,0.63,0.19,0.66,0.11,0.97,0.02,0.88,0.08,0.93,0.02,0.81,0.08,0.74,0.15
0.68,0.82,0.07,0.84,0.13,0.74,0.18,0.64,0.18,0.6,0.13,0.95,0.03,0.92,0.05,0.89,0.03,0.87,0.05,0.74,0.15
0.68,0.83,0.07,0.85,0.12,0.74,0.17,0.65,0.17,0.62,0.12,0.95,0.03,0.91,0.06,0.89,0.03,0.85,0.06,0.75,0.15
0.68,0.82,0.07,0.83,0.14,0.74,0.18,0.65,0.18,0.57,0.14,0.95,0.04,0.94,0.04,0.88,0.04,0.89,0.04,0.74,0.16
0.68,0.83,0.07,0.84,0.13,0.74,0.17,0.67,0.17,0.58,0.13,0.94,0.04,0.94,0.04,0.87,0.04,0.89,0.04,0.76,0.15
0.68,0.84,0.07,0.85,0.13,0.72,0.18,0.67,0.18,0.56,0.13,0.94,0.04,0.94,0.04,0.87,0.04,0.89,0.04,0.76,0.15
0.68,0.83,0.07,0.85,0.12,0.71,0.18,0.66,0.18,0.58,0.12,0.95,0.04,0.93,0.05,0.89,0.04,0.87,0.05,0.76,0.15
0.68,0.83,0.07,0.84,0.13,0.71,0.19,0.65,0.19,0.56,0.13,0.95,0.04,0.93,0.04,0.89,0.04,0.88,0.04,0.74,0.16
0.68,0.82,0.07,0.84,0.13,0.72,0.18,0.65,0.18,0.57,0.13,0.95,0.04,0.93,0.05,0.89,0.04,0.88,0.05,0.74,0.15
0.68,0.84,0.07,0.86,0.12,0.73,0.17,0.68,0.17,0.58,0.12,0.94,0.04,0.94,0.04,0.87,0.04,0.88,0.04,0.77,0.15
0.69,0.86,0.06,0.88,0.1,0.74,0.16,0.71,0.16,0.61,0.1,0.94,0.05,0.93,0.05,0.86,0.05,0.86,0.05,0.79,0.13
0.69,0.85,0.06,0.85,0.13,0.75,0.15,0.71,0.15,0.53,0.13,0.93,0.05,0.97,0.02,0.84,0.05,0.94,0.02,0.78,0.14
0.69,0.87,0.05,0.89,0.09,0.8,0.12,0.76,0.12,0.63,0.09,0.92,0.06,0.94,0.04,0.83,0.06,0.88,0.04,0.82,0.1
0.69,0.87,0.05,0.89,0.09,0.79,0.13,0.75,0.13,0.63,0.09,0.92,0.06,0.94,0.04,0.83,0.06,0.87,0.04,0.82,0.11
0.68,0.86,0.06,0.88,0.1,0.76,0.15,0.71,0.15,0.65,0.1,0.93,0.05,0.91,0.06,0.86,0.05,0.84,0.06,0.79,0.12
0.68,0.86,0.06,0.87,0.1,0.81,0.13,0.73,0.13,0.66,0.1,0.93,0.05,0.92,0.05,0.84,0.05,0.86,0.05,0.8,0.12
0.69,0.85,0.06,0.88,0.09,0.81,0.13,0.71,0.13,0.71,0.09,0.94,0.04,0.9,0.07,0.86,0.04,0.82,0.07,0.79,0.11
