ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.58,0.99,0.01,0.96,0.03,0.92,0.03,0.95,0.03,0.88,0.03,0.83,0.11,0.92,0.05,0.74,0.11,0.91,0.05,0.95,0.03
0.62,0.88,0.06,0.85,0.14,0.52,0.2,0.75,0.2,0.38,0.14,0.91,0.06,0.97,0.02,0.85,0.06,0.95,0.02,0.8,0.17
0.63,0.86,0.06,0.85,0.14,0.42,0.25,0.7,0.25,0.3,0.14,0.93,0.05,0.97,0.02,0.88,0.05,0.95,0.02,0.77,0.2
0.64,0.86,0.07,0.84,0.15,0.41,0.26,0.68,0.26,0.26,0.15,0.93,0.04,0.97,0.02,0.89,0.04,0.95,0.02,0.76,0.21
0.64,0.84,0.07,0.82,0.17,0.39,0.28,0.66,0.28,0.2,0.17,0.93,0.04,0.92,0.06,0.89,0.04,0.84,0.06,0.74,0.23
0.64,0.84,0.08,0.82,0.17,0.37,0.29,0.66,0.29,0.2,0.17,0.94,0.04,0.93,0.05,0.89,0.04,0.86,0.05,0.74,0.23
0.64,0.84,0.08,0.81,0.18,0.37,0.29,0.65,0.29,0.2,0.18,0.94,0.04,0.93,0.05,0.9,0.04,0.85,0.05,0.73,0.23
0.64,0.83,0.08,0.8,0.19,0.36,0.3,0.64,0.3,0.19,0.19,0.94,0.04,0.92,0.06,0.9,0.04,0.84,0.06,0.72,0.24
0.64,0.83,0.08,0.79,0.2,0.36,0.3,0.63,0.3,0.18,0.2,0.94,0.04,0.91,0.06,0.9,0.04,0.83,0.06,0.71,0.25
0.64,0.82,0.09,0.79,0.2,0.36,0.31,0.63,0.31,0.17,0.2,0.94,0.04,0.89,0.08,0.9,0.04,0.78,0.08,0.71,0.26
0.64,0.82,0.09,0.79,0.2,0.35,0.31,0.62,0.31,0.17,0.2,0.94,0.04,0.89,0.08,0.9,0.04,0.79,0.08,0.71,0.26
0.64,0.82,0.09,0.78,0.21,0.35,0.31,0.62,0.31,0.16,0.21,0.94,0.04,0.89,0.08,0.9,0.04,0.78,0.08,0.7,0.26
0.64,0.82,0.09,0.78,0.21,0.35,0.32,0.61,0.32,0.16,0.21,0.95,0.04,0.89,0.08,0.91,0.04,0.78,0.08,0.7,0.27
0.64,0.81,0.09,0.78,0.21,0.35,0.32,0.61,0.32,0.16,0.21,0.94,0.04,0.89,0.08,0.9,0.04,0.78,0.08,0.7,0.27
0.64,0.81,0.09,0.77,0.22,0.35,0.32,0.61,0.32,0.16,0.22,0.94,0.04,0.88,0.08,0.9,0.04,0.77,0.08,0.69,0.27
0.64,0.81,0.09,0.77,0.22,0.34,0.33,0.6,0.33,0.16,0.22,0.95,0.03,0.89,0.08,0.91,0.03,0.77,0.08,0.69,0.28
