ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.61,0.87,0.06,0.84,0.14,0.6,0.17,0.77,0.17,0.48,0.14,0.89,0.07,0.93,0.04,0.83,0.07,0.91,0.04,0.8,0.16
0.65,0.72,0.13,0.7,0.28,0.35,0.42,0.46,0.42,0.23,0.28,0.99,0.01,0.99,0.01,0.98,0.01,0.98,0.01,0.58,0.35
0.66,0.67,0.16,0.63,0.36,0.32,0.48,0.39,0.48,0.1,0.36,0.97,0.02,0.8,0.15,0.94,0.02,0.6,0.15,0.51,0.42
0.67,0.66,0.16,0.64,0.34,0.35,0.47,0.37,0.47,0.14,0.34,0.95,0.03,0.84,0.12,0.9,0.03,0.7,0.12,0.51,0.41
0.67,0.69,0.14,0.67,0.31,0.33,0.46,0.4,0.46,0.15,0.31,0.96,0.03,0.88,0.09,0.92,0.03,0.76,0.09,0.54,0.39
0.66,0.69,0.14,0.66,0.32,0.38,0.43,0.42,0.43,0.16,0.32,0.98,0.01,0.85,0.11,0.96,0.01,0.72,0.11,0.54,0.38
0.66,0.71,0.13,0.69,0.28,0.43,0.4,0.44,0.4,0.28,0.28,0.98,0.01,0.99,0.01,0.96,0.01,0.98,0.01,0.56,0.34
0.66,0.72,0.12,0.69,0.27,0.5,0.34,0.47,0.34,0.31,0.27,1.0,0.0,0.96,0.02,0.99,0.0,0.94,0.02,0.58,0.31
0.66,0.74,0.11,0.72,0.24,0.54,0.31,0.5,0.31,0.36,0.24,0.99,0.01,0.99,0.0,0.98,0.01,0.99,0.0,0.61,0.28
0.66,0.76,0.11,0.74,0.22,0.55,0.3,0.53,0.3,0.37,0.22,0.98,0.01,1.0,0.0,0.97,0.01,1.0,0.0,0.64,0.26
0.66,0.76,0.1,0.75,0.22,0.52,0.31,0.53,0.31,0.34,0.22,0.99,0.01,0.99,0.0,0.97,0.01,0.99,0.0,0.64,0.27
0.67,0.78,0.1,0.76,0.21,0.58,0.27,0.56,0.27,0.38,0.21,0.97,0.02,0.99,0.01,0.94,0.02,0.98,0.01,0.66,0.24
0.67,0.79,0.09,0.78,0.18,0.61,0.25,0.59,0.25,0.44,0.18,0.97,0.02,0.98,0.01,0.93,0.02,0.96,0.01,0.69,0.21
0.67,0.8,0.09,0.79,0.18,0.64,0.23,0.61,0.23,0.46,0.18,0.96,0.03,0.98,0.02,0.91,0.03,0.96,0.02,0.7,0.21
0.67,0.8,0.08,0.8,0.17,0.66,0.22,0.62,0.22,0.47,0.17,0.96,0.03,0.98,0.01,0.91,0.03,0.96,0.01,0.71,0.2
0.67,0.82,0.08,0.81,0.16,0.7,0.19,0.66,0.19,0.49,0.16,0.95,0.04,0.98,0.01,0.88,0.04,0.97,0.01,0.74,0.17
0.67,0.84,0.07,0.84,0.13,0.73,0.17,0.7,0.17,0.57,0.13,0.94,0.04,0.95,0.03,0.87,0.04,0.92,0.03,0.77,0.15
0.67,0.86,0.06,0.86,0.11,0.75,0.15,0.71,0.15,0.62,0.11,0.94,0.04,0.92,0.05,0.87,0.04,0.88,0.05,0.78,0.13
0.67,0.86,0.06,0.87,0.1,0.75,0.15,0.71,0.15,0.66,0.1,0.94,0.04,0.9,0.06,0.88,0.04,0.85,0.06,0.79,0.12
0.67,0.87,0.05,0.89,0.09,0.77,0.14,0.72,0.14,0.71,0.09,0.95,0.04,0.89,0.07,0.88,0.04,0.82,0.07,0.8,0.12
0.67,0.89,0.05,0.91,0.07,0.82,0.11,0.77,0.11,0.75,0.07,0.93,0.05,0.89,0.07,0.85,0.05,0.83,0.07,0.84,0.09
0.67,0.89,0.04,0.91,0.07,0.83,0.1,0.8,0.1,0.75,0.07,0.92,0.06,0.9,0.07,0.83,0.06,0.83,0.07,0.85,0.09
0.67,0.88,0.05,0.89,0.09,0.81,0.12,0.77,0.12,0.69,0.09,0.93,0.05,0.91,0.06,0.84,0.05,0.86,0.06,0.83,0.1
0.67,0.88,0.05,0.9,0.08,0.79,0.13,0.75,0.13,0.72,0.08,0.94,0.04,0.89,0.07,0.86,0.04,0.83,0.07,0.82,0.11
0.67,0.87,0.05,0.88,0.1,0.77,0.14,0.74,0.14,0.65,0.1,0.93,0.05,0.92,0.05,0.85,0.05,0.87,0.05,0.81,0.12
0.67,0.86,0.06,0.86,0.12,0.74,0.16,0.72,0.16,0.58,0.12,0.94,0.05,0.95,0.04,0.86,0.05,0.91,0.04,0.79,0.14
0.67,0.85,0.07,0.85,0.13,0.7,0.18,0.69,0.18,0.56,0.13,0.94,0.04,0.94,0.04,0.88,0.04,0.9,0.04,0.77,0.15
0.67,0.84,0.07,0.84,0.14,0.67,0.2,0.66,0.2,0.52,0.14,0.95,0.04,0.95,0.03,0.89,0.04,0.92,0.03,0.75,0.17
0.67,0.83,0.07,0.83,0.14,0.67,0.2,0.66,0.2,0.51,0.14,0.95,0.03,0.96,0.03,0.9,0.03,0.93,0.03,0.74,0.17
0.68,0.83,0.07,0.82,0.15,0.72,0.18,0.67,0.18,0.52,0.15,0.95,0.04,0.97,0.02,0.88,0.04,0.95,0.02,0.74,0.16
