ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.55,0.98,0.01,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.83,0.11,0.0,1.0,0.78,0.11,0.0,1.0
0.55,0.92,0.04,0.0,1.0,0.09,0.12,0.88,0.12,0.0,1.0,0.82,0.11,0.0,1.0,0.77,0.11,0.0,1.0
0.58,0.76,0.12,0.65,0.35,0.07,0.4,0.58,0.4,0.01,0.35,0.89,0.07,0.63,0.31,0.84,0.07,0.35,0.31
0.58,0.55,0.22,0.42,0.57,0.16,0.58,0.35,0.58,0.04,0.57,0.92,0.05,0.68,0.24,0.88,0.05,0.51,0.24
0.64,0.65,0.17,0.58,0.41,0.25,0.5,0.4,0.5,0.04,0.41,0.99,0.01,0.69,0.26,0.98,0.01,0.38,0.26
0.66,0.71,0.14,0.66,0.33,0.31,0.44,0.45,0.44,0.07,0.33,1.0,0.0,0.75,0.21,0.99,0.0,0.46,0.21
0.67,0.72,0.13,0.68,0.31,0.4,0.4,0.46,0.4,0.12,0.31,1.0,0.0,0.79,0.17,0.99,0.0,0.55,0.17
0.67,0.75,0.11,0.72,0.25,0.49,0.34,0.5,0.34,0.26,0.25,0.99,0.01,0.93,0.05,0.98,0.01,0.86,0.05
0.68,0.79,0.09,0.78,0.19,0.57,0.28,0.57,0.28,0.36,0.19,0.98,0.02,0.98,0.01,0.95,0.02,0.97,0.01
0.67,0.8,0.09,0.8,0.18,0.59,0.26,0.59,0.26,0.41,0.18,0.97,0.02,0.99,0.01,0.94,0.02,0.97,0.01
0.68,0.86,0.06,0.86,0.12,0.77,0.14,0.72,0.14,0.59,0.12,0.93,0.05,0.95,0.03,0.85,0.05,0.91,0.03
0.67,0.88,0.05,0.9,0.08,0.83,0.11,0.78,0.11,0.73,0.08,0.93,0.05,0.9,0.06,0.84,0.05,0.84,0.06
0.67,0.88,0.05,0.91,0.07,0.85,0.1,0.78,0.1,0.79,0.07,0.93,0.05,0.88,0.08,0.84,0.05,0.82,0.08
0.67,0.94,0.02,1.0,0.0,0.91,0.06,0.86,0.06,1.0,0.0,0.93,0.05,0.82,0.12,0.84,0.05,0.74,0.12
0.67,0.95,0.02,0.98,0.02,0.97,0.02,0.95,0.02,0.94,0.02,0.9,0.08,0.87,0.09,0.77,0.08,0.79,0.09
0.68,0.94,0.02,0.97,0.02,0.95,0.03,0.93,0.03,0.91,0.02,0.9,0.07,0.88,0.08,0.78,0.07,0.8,0.08
0.68,0.92,0.03,0.94,0.05,0.92,0.05,0.9,0.05,0.82,0.05,0.9,0.07,0.9,0.06,0.78,0.07,0.84,0.06
0.68,0.93,0.03,0.95,0.04,0.94,0.03,0.93,0.03,0.85,0.04,0.9,0.08,0.9,0.07,0.77,0.08,0.83,0.07
0.67,0.95,0.02,0.99,0.01,0.95,0.03,0.93,0.03,0.97,0.01,0.91,0.07,0.85,0.1,0.79,0.07,0.78,0.1
0.68,0.92,0.03,0.94,0.05,0.94,0.04,0.9,0.04,0.84,0.05,0.9,0.07,0.9,0.07,0.77,0.07,0.84,0.07
0.68,0.89,0.04,0.91,0.07,0.85,0.09,0.81,0.09,0.74,0.07,0.92,0.06,0.91,0.06,0.82,0.06,0.85,0.06
0.67,0.88,0.05,0.9,0.08,0.81,0.12,0.77,0.12,0.71,0.08,0.93,0.05,0.9,0.06,0.85,0.05,0.84,0.06
0.68,0.86,0.06,0.86,0.12,0.77,0.14,0.73,0.14,0.6,0.12,0.93,0.05,0.95,0.03,0.85,0.05,0.91,0.03
0.68,0.85,0.06,0.85,0.12,0.75,0.15,0.7,0.15,0.58,0.12,0.94,0.04,0.95,0.03,0.86,0.04,0.91,0.03
0.68,0.84,0.07,0.84,0.14,0.74,0.16,0.69,0.16,0.54,0.14,0.94,0.04,0.98,0.02,0.87,0.04,0.96,0.02
0.68,0.86,0.06,0.87,0.11,0.77,0.15,0.72,0.15,0.63,0.11,0.94,0.04,0.93,0.05,0.87,0.04,0.88,0.05
0.68,0.88,0.05,0.88,0.09,0.86,0.09,0.8,0.09,0.7,0.09,0.92,0.06,0.93,0.04,0.81,0.06,0.89,0.04
0.68,0.86,0.05,0.88,0.1,0.81,0.13,0.74,0.13,0.68,0.1,0.94,0.05,0.92,0.05,0.85,0.05,0.87,0.05
0.68,0.84,0.07,0.84,0.13,0.73,0.17,0.69,0.17,0.54,0.13,0.94,0.04,0.97,0.02,0.87,0.04,0.95,0.02
0.68,0.87,0.05,0.89,0.09,0.78,0.14,0.73,0.14,0.69,0.09,0.94,0.04,0.9,0.06,0.87,0.04,0.84,0.06
0.68,0.89,0.05,0.9,0.08,0.87,0.08,0.81,0.08,0.73,0.08,0.92,0.06,0.92,0.05,0.81,0.06,0.87,0.05
0.67,0.87,0.05,0.89,0.09,0.8,0.12,0.76,0.12,0.68,0.09,0.93,0.05,0.92,0.05,0.85,0.05,0.86,0.05
0.68,0.9,0.04,0.91,0.07,0.88,0.07,0.84,0.07,0.75,0.07,0.91,0.06,0.92,0.05,0.8,0.06,0.86,0.05
0.68,0.89,0.04,0.9,0.07,0.89,0.07,0.84,0.07,0.75,0.07,0.91,0.06,0.92,0.05,0.8,0.06,0.86,0.05
0.67,0.87,0.05,0.89,0.09,0.8,0.13,0.75,0.13,0.7,0.09,0.93,0.05,0.91,0.06,0.85,0.05,0.85,0.06
0.67,0.87,0.05,0.88,0.1,0.78,0.13,0.74,0.13,0.67,0.1,0.94,0.05,0.91,0.06,0.86,0.05,0.86,0.06
0.68,0.85,0.06,0.86,0.11,0.76,0.15,0.71,0.15,0.61,0.11,0.94,0.04,0.93,0.04,0.87,0.04,0.89,0.04
0.67,0.88,0.05,0.9,0.08,0.84,0.1,0.79,0.1,0.75,0.08,0.93,0.05,0.9,0.07,0.83,0.05,0.84,0.07
0.68,0.87,0.05,0.89,0.09,0.79,0.13,0.73,0.13,0.69,0.09,0.94,0.04,0.91,0.06,0.86,0.04,0.85,0.06
0.68,0.86,0.06,0.87,0.1,0.76,0.15,0.71,0.15,0.64,0.1,0.94,0.04,0.92,0.05,0.87,0.04,0.87,0.05
0.68,0.85,0.06,0.86,0.12,0.75,0.16,0.71,0.16,0.59,0.12,0.94,0.04,0.94,0.04,0.87,0.04,0.9,0.04
0.67,0.88,0.05,0.9,0.08,0.8,0.12,0.76,0.12,0.72,0.08,0.93,0.05,0.9,0.07,0.85,0.05,0.84,0.07
0.67,0.89,0.05,0.91,0.07,0.84,0.1,0.78,0.1,0.76,0.07,0.93,0.05,0.89,0.07,0.84,0.05,0.83,0.07
0.67,0.93,0.03,0.96,0.03,0.93,0.05,0.89,0.05,0.9,0.03,0.91,0.07,0.87,0.09,0.79,0.07,0.8,0.09
