ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.67,0.81,0.08,0.8,0.18,0.6,0.25,0.61,0.25,0.39,0.18,0.96,0.03,0.99,0.01,0.92,0.03,0.98,0.01
0.67,0.82,0.08,0.81,0.17,0.64,0.22,0.64,0.22,0.44,0.17,0.95,0.03,1.0,0.0,0.9,0.03,1.0,0.0
0.68,0.81,0.08,0.8,0.17,0.62,0.24,0.6,0.24,0.43,0.17,0.97,0.02,0.99,0.0,0.93,0.02,0.99,0.0
0.68,0.81,0.08,0.81,0.17,0.62,0.24,0.6,0.24,0.44,0.17,0.97,0.02,0.98,0.01,0.93,0.02,0.96,0.01
0.68,0.81,0.08,0.81,0.17,0.61,0.25,0.59,0.25,0.44,0.17,0.97,0.02,0.97,0.02,0.94,0.02,0.95,0.02
0.68,0.81,0.08,0.81,0.16,0.63,0.23,0.62,0.23,0.45,0.16,0.96,0.03,0.98,0.01,0.92,0.03,0.96,0.01
0.68,0.82,0.07,0.83,0.14,0.72,0.19,0.64,0.19,0.55,0.14,0.96,0.03,0.95,0.03,0.9,0.03,0.92,0.03
0.68,0.81,0.08,0.81,0.16,0.68,0.21,0.63,0.21,0.48,0.16,0.96,0.03,0.98,0.01,0.91,0.03,0.96,0.01
0.68,0.8,0.09,0.78,0.2,0.59,0.26,0.59,0.26,0.33,0.2,0.96,0.02,0.94,0.04,0.92,0.02,0.88,0.04
0.68,0.82,0.08,0.82,0.16,0.68,0.2,0.65,0.2,0.47,0.16,0.95,0.03,0.99,0.0,0.89,0.03,0.99,0.0
0.68,0.82,0.08,0.82,0.15,0.7,0.2,0.64,0.2,0.5,0.15,0.95,0.03,0.98,0.01,0.9,0.03,0.96,0.01
0.68,0.81,0.08,0.8,0.17,0.64,0.22,0.63,0.22,0.4,0.17,0.95,0.03,0.98,0.01,0.9,0.03,0.96,0.01
0.68,0.83,0.07,0.83,0.15,0.71,0.18,0.66,0.18,0.51,0.15,0.95,0.04,0.98,0.02,0.89,0.04,0.96,0.02
0.68,0.83,0.07,0.82,0.15,0.7,0.19,0.65,0.19,0.52,0.15,0.95,0.03,0.97,0.02,0.89,0.03,0.94,0.02
0.68,0.82,0.08,0.8,0.18,0.68,0.19,0.67,0.19,0.4,0.18,0.94,0.04,0.95,0.03,0.86,0.04,0.9,0.03
0.68,0.81,0.08,0.81,0.16,0.67,0.22,0.61,0.22,0.49,0.16,0.96,0.03,0.97,0.02,0.92,0.03,0.95,0.02
0.68,0.82,0.08,0.81,0.16,0.67,0.21,0.65,0.21,0.43,0.16,0.95,0.04,0.99,0.01,0.89,0.04,0.98,0.01
0.68,0.84,0.07,0.85,0.12,0.75,0.16,0.68,0.16,0.62,0.12,0.95,0.03,0.92,0.05,0.89,0.03,0.88,0.05
0.68,0.81,0.08,0.8,0.18,0.67,0.21,0.64,0.21,0.4,0.18,0.95,0.04,0.96,0.03,0.88,0.04,0.92,0.03
0.68,0.81,0.08,0.79,0.18,0.67,0.21,0.63,0.21,0.4,0.18,0.95,0.03,0.96,0.02,0.89,0.03,0.93,0.02
0.68,0.82,0.08,0.8,0.17,0.69,0.19,0.66,0.19,0.42,0.17,0.94,0.04,0.97,0.02,0.87,0.04,0.94,0.02
0.68,0.83,0.07,0.82,0.16,0.71,0.18,0.68,0.18,0.44,0.16,0.94,0.04,0.98,0.02,0.87,0.04,0.95,0.02
0.68,0.83,0.07,0.83,0.14,0.75,0.16,0.68,0.16,0.54,0.14,0.94,0.04,0.97,0.02,0.87,0.04,0.95,0.02
0.68,0.87,0.05,0.88,0.09,0.82,0.12,0.75,0.12,0.7,0.09,0.94,0.05,0.91,0.06,0.85,0.05,0.86,0.06
0.68,0.83,0.07,0.82,0.15,0.71,0.18,0.68,0.18,0.47,0.15,0.94,0.04,0.99,0.0,0.87,0.04,0.99,0.0
0.68,0.86,0.06,0.88,0.09,0.8,0.13,0.72,0.13,0.69,0.09,0.94,0.04,0.91,0.06,0.87,0.04,0.85,0.06
0.68,0.82,0.08,0.82,0.16,0.69,0.2,0.66,0.2,0.45,0.16,0.95,0.04,0.99,0.01,0.88,0.04,0.98,0.01
0.68,0.83,0.07,0.82,0.15,0.69,0.2,0.65,0.2,0.48,0.15,0.95,0.03,0.99,0.01,0.89,0.03,0.97,0.01
0.68,0.85,0.06,0.86,0.11,0.78,0.14,0.71,0.14,0.65,0.11,0.94,0.04,0.93,0.05,0.87,0.04,0.88,0.05
0.69,0.82,0.08,0.81,0.17,0.68,0.2,0.64,0.2,0.44,0.17,0.95,0.03,0.98,0.01,0.89,0.03,0.96,0.01
