ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.61,0.64,0.18,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.98,0.02,0.0,1.0,0.96,0.02,0.0,1.0
0.61,0.61,0.19,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.97,0.02,0.0,1.0,0.94,0.02,0.0,1.0
0.65,0.65,0.17,0.6,0.4,0.19,0.56,0.36,0.56,0.03,0.4,0.96,0.02,0.69,0.27,0.93,0.02,0.31,0.27
0.66,0.7,0.14,0.67,0.31,0.35,0.44,0.42,0.44,0.15,0.31,0.98,0.01,0.86,0.1,0.96,0.01,0.74,0.1
0.67,0.73,0.12,0.71,0.27,0.41,0.39,0.47,0.39,0.19,0.27,0.99,0.01,0.89,0.08,0.98,0.01,0.78,0.08
0.67,0.77,0.11,0.75,0.23,0.47,0.34,0.53,0.34,0.25,0.23,0.99,0.01,0.93,0.05,0.97,0.01,0.86,0.05
0.67,0.76,0.1,0.76,0.21,0.55,0.3,0.52,0.3,0.39,0.21,1.0,0.0,0.98,0.01,0.99,0.0,0.97,0.01
0.67,0.82,0.08,0.81,0.16,0.68,0.21,0.63,0.21,0.5,0.16,0.96,0.03,0.97,0.02,0.91,0.03,0.94,0.02
0.68,0.82,0.08,0.82,0.16,0.68,0.2,0.65,0.2,0.48,0.16,0.95,0.03,0.98,0.01,0.89,0.03,0.97,0.01
0.67,0.82,0.08,0.81,0.16,0.65,0.21,0.65,0.21,0.43,0.16,0.95,0.04,1.0,0.0,0.89,0.04,1.0,0.0
0.67,0.86,0.06,0.85,0.12,0.76,0.15,0.73,0.15,0.58,0.12,0.93,0.05,0.95,0.03,0.85,0.05,0.92,0.03
0.67,0.86,0.06,0.87,0.11,0.78,0.14,0.74,0.14,0.65,0.11,0.93,0.05,0.93,0.05,0.85,0.05,0.88,0.05
0.67,0.86,0.06,0.87,0.1,0.79,0.13,0.74,0.13,0.65,0.1,0.93,0.05,0.93,0.05,0.85,0.05,0.88,0.05
0.67,0.91,0.04,0.94,0.04,0.85,0.09,0.8,0.09,0.85,0.04,0.93,0.05,0.86,0.09,0.85,0.05,0.79,0.09
0.68,0.92,0.03,0.93,0.05,0.92,0.05,0.89,0.05,0.81,0.05,0.9,0.07,0.91,0.06,0.78,0.07,0.84,0.06
0.67,0.9,0.04,0.92,0.07,0.84,0.1,0.81,0.1,0.76,0.07,0.92,0.06,0.89,0.07,0.83,0.06,0.83,0.07
0.67,0.88,0.05,0.9,0.08,0.81,0.12,0.77,0.12,0.73,0.08,0.93,0.05,0.9,0.07,0.85,0.05,0.83,0.07
0.67,0.9,0.04,0.92,0.07,0.84,0.1,0.81,0.1,0.76,0.07,0.92,0.06,0.89,0.07,0.83,0.06,0.83,0.07
0.67,0.93,0.03,0.94,0.04,0.94,0.04,0.91,0.04,0.85,0.04,0.9,0.07,0.9,0.07,0.77,0.07,0.83,0.07
0.68,0.9,0.04,0.91,0.07,0.88,0.07,0.84,0.07,0.76,0.07,0.91,0.07,0.91,0.06,0.8,0.07,0.86,0.06
0.67,0.87,0.05,0.88,0.1,0.8,0.12,0.76,0.12,0.65,0.1,0.93,0.05,0.94,0.04,0.84,0.05,0.89,0.04
0.67,0.86,0.06,0.86,0.11,0.77,0.14,0.74,0.14,0.61,0.11,0.93,0.05,0.94,0.04,0.85,0.05,0.9,0.04
0.68,0.85,0.06,0.84,0.13,0.74,0.16,0.71,0.16,0.55,0.13,0.93,0.05,0.97,0.02,0.86,0.05,0.94,0.02
0.67,0.84,0.07,0.83,0.14,0.72,0.17,0.69,0.17,0.51,0.14,0.94,0.04,0.98,0.01,0.86,0.04,0.96,0.01
0.68,0.83,0.07,0.82,0.15,0.69,0.2,0.66,0.2,0.49,0.15,0.95,0.04,0.98,0.01,0.89,0.04,0.96,0.01
0.68,0.86,0.06,0.86,0.12,0.76,0.15,0.72,0.15,0.6,0.12,0.94,0.05,0.95,0.04,0.86,0.05,0.91,0.04
0.68,0.87,0.05,0.89,0.09,0.81,0.13,0.74,0.13,0.69,0.09,0.94,0.04,0.92,0.06,0.86,0.04,0.86,0.06
0.68,0.85,0.06,0.87,0.11,0.76,0.16,0.7,0.16,0.63,0.11,0.95,0.04,0.92,0.05,0.88,0.04,0.87,0.05
0.68,0.84,0.07,0.84,0.14,0.71,0.18,0.68,0.18,0.52,0.14,0.95,0.04,0.97,0.02,0.88,0.04,0.95,0.02
0.67,0.87,0.05,0.88,0.1,0.8,0.12,0.76,0.12,0.66,0.1,0.93,0.05,0.93,0.05,0.84,0.05,0.88,0.05
0.68,0.88,0.05,0.89,0.09,0.82,0.11,0.77,0.11,0.69,0.09,0.93,0.05,0.92,0.05,0.84,0.05,0.87,0.05
