ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.55,0.92,0.04,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.84,0.1,0.0,1.0,0.79,0.1,0.0,1.0
0.57,0.67,0.16,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.92,0.05,0.0,1.0,0.88,0.05,0.0,1.0
0.6,0.64,0.18,0.0,1.0,0.06,0.59,0.39,0.59,0.0,1.0,0.98,0.01,0.0,1.0,0.96,0.01,0.0,1.0
0.61,0.64,0.17,0.54,0.44,0.27,0.48,0.41,0.48,0.1,0.44,0.96,0.03,0.8,0.14,0.92,0.03,0.69,0.14
0.64,0.69,0.15,0.62,0.35,0.36,0.42,0.45,0.42,0.16,0.35,0.98,0.01,0.86,0.1,0.96,0.01,0.77,0.1
0.65,0.73,0.13,0.69,0.28,0.4,0.39,0.48,0.39,0.23,0.28,0.99,0.0,0.93,0.04,0.99,0.0,0.89,0.04
0.65,0.75,0.11,0.73,0.24,0.47,0.34,0.5,0.34,0.31,0.24,0.99,0.01,1.0,0.0,0.98,0.01,0.99,0.0
0.66,0.78,0.1,0.77,0.2,0.56,0.29,0.55,0.29,0.4,0.2,0.98,0.01,0.97,0.02,0.96,0.01,0.96,0.02
0.67,0.81,0.08,0.81,0.16,0.65,0.22,0.61,0.22,0.5,0.16,0.96,0.03,0.95,0.03,0.92,0.03,0.92,0.03
0.67,0.85,0.06,0.86,0.11,0.72,0.18,0.68,0.18,0.63,0.11,0.95,0.03,0.9,0.06,0.9,0.03,0.85,0.06
0.67,0.9,0.04,0.93,0.05,0.85,0.09,0.81,0.09,0.83,0.05,0.93,0.05,0.86,0.09,0.84,0.05,0.8,0.09
0.67,0.96,0.01,1.0,0.0,0.99,0.0,0.99,0.0,1.0,0.0,0.89,0.08,0.85,0.09,0.76,0.08,0.79,0.09
0.66,0.98,0.01,0.98,0.01,0.99,0.0,0.99,0.0,0.96,0.01,0.89,0.08,0.84,0.1,0.76,0.08,0.77,0.1
0.66,0.98,0.01,0.91,0.07,0.96,0.02,0.94,0.02,0.81,0.07,0.9,0.07,0.79,0.14,0.77,0.07,0.72,0.14
0.66,0.97,0.01,0.9,0.07,0.92,0.05,0.88,0.05,0.79,0.07,0.88,0.09,0.8,0.13,0.74,0.09,0.72,0.13
0.66,0.96,0.01,0.9,0.08,0.92,0.05,0.89,0.05,0.77,0.08,0.89,0.08,0.79,0.14,0.75,0.08,0.7,0.14
0.66,0.98,0.01,0.91,0.07,0.95,0.03,0.93,0.03,0.8,0.07,0.89,0.08,0.8,0.14,0.77,0.08,0.71,0.14
0.66,0.98,0.01,0.92,0.06,0.94,0.03,0.92,0.03,0.81,0.06,0.89,0.08,0.8,0.13,0.76,0.08,0.72,0.13
0.66,0.98,0.01,0.91,0.06,0.95,0.03,0.92,0.03,0.81,0.06,0.89,0.08,0.8,0.13,0.76,0.08,0.72,0.13
0.66,1.0,0.0,0.95,0.03,0.98,0.01,0.97,0.01,0.89,0.03,0.89,0.08,0.82,0.12,0.77,0.08,0.75,0.12
0.67,0.96,0.02,0.97,0.02,1.0,0.0,0.99,0.0,0.93,0.02,0.88,0.09,0.88,0.08,0.74,0.09,0.82,0.08
0.67,0.94,0.02,0.96,0.03,0.93,0.04,0.91,0.04,0.89,0.03,0.9,0.07,0.88,0.08,0.79,0.07,0.81,0.08
0.67,0.92,0.03,0.94,0.05,0.89,0.07,0.86,0.07,0.83,0.05,0.91,0.06,0.88,0.08,0.81,0.06,0.82,0.08
0.67,0.9,0.04,0.91,0.07,0.85,0.09,0.82,0.09,0.75,0.07,0.92,0.06,0.9,0.06,0.82,0.06,0.84,0.06
0.67,0.88,0.05,0.9,0.08,0.81,0.12,0.77,0.12,0.73,0.08,0.93,0.05,0.89,0.07,0.85,0.05,0.83,0.07
0.67,0.9,0.04,0.92,0.06,0.82,0.11,0.79,0.11,0.79,0.06,0.93,0.05,0.87,0.08,0.85,0.05,0.8,0.08
0.67,0.91,0.04,0.92,0.06,0.9,0.06,0.85,0.06,0.8,0.06,0.91,0.07,0.9,0.07,0.8,0.07,0.84,0.07
0.67,0.9,0.04,0.92,0.06,0.86,0.09,0.81,0.09,0.79,0.06,0.92,0.06,0.89,0.07,0.83,0.06,0.82,0.07
0.67,0.88,0.05,0.91,0.07,0.78,0.13,0.75,0.13,0.74,0.07,0.94,0.04,0.88,0.08,0.87,0.04,0.81,0.08
0.66,0.9,0.04,0.93,0.05,0.84,0.1,0.8,0.1,0.82,0.05,0.93,0.05,0.87,0.09,0.84,0.05,0.8,0.09
0.67,0.92,0.03,0.94,0.04,0.91,0.06,0.87,0.06,0.85,0.04,0.91,0.07,0.88,0.08,0.8,0.07,0.82,0.08
0.67,0.91,0.04,0.95,0.04,0.85,0.09,0.81,0.09,0.86,0.04,0.93,0.05,0.85,0.1,0.85,0.05,0.78,0.1
0.67,0.93,0.02,0.95,0.03,0.96,0.03,0.94,0.03,0.88,0.03,0.9,0.08,0.89,0.07,0.77,0.08,0.82,0.07
0.67,0.94,0.02,0.96,0.03,0.97,0.02,0.95,0.02,0.9,0.03,0.89,0.08,0.88,0.08,0.76,0.08,0.82,0.08
0.67,0.93,0.03,0.96,0.03,0.9,0.06,0.87,0.06,0.89,0.03,0.91,0.06,0.86,0.09,0.81,0.06,0.79,0.09
0.66,0.92,0.03,0.96,0.03,0.89,0.06,0.86,0.06,0.89,0.03,0.92,0.06,0.86,0.09,0.82,0.06,0.79,0.09
0.66,0.93,0.03,0.95,0.03,0.9,0.06,0.87,0.06,0.88,0.03,0.91,0.06,0.87,0.09,0.81,0.06,0.8,0.09
0.67,0.96,0.02,0.98,0.02,1.0,0.0,0.99,0.0,0.95,0.02,0.89,0.08,0.87,0.08,0.75,0.08,0.81,0.08
0.67,0.93,0.03,0.96,0.03,0.94,0.04,0.91,0.04,0.89,0.03,0.9,0.07,0.88,0.08,0.78,0.07,0.81,0.08
0.67,0.92,0.03,0.95,0.04,0.91,0.06,0.87,0.06,0.86,0.04,0.91,0.07,0.88,0.08,0.8,0.07,0.81,0.08
0.67,0.91,0.03,0.94,0.04,0.86,0.09,0.82,0.09,0.85,0.04,0.93,0.05,0.86,0.09,0.84,0.05,0.79,0.09
0.67,0.93,0.03,0.96,0.03,0.91,0.05,0.88,0.05,0.89,0.03,0.91,0.07,0.87,0.09,0.8,0.07,0.8,0.09
0.67,0.95,0.02,0.98,0.02,0.97,0.02,0.95,0.02,0.94,0.02,0.9,0.08,0.87,0.09,0.77,0.08,0.8,0.09
0.67,0.97,0.01,1.0,0.0,0.97,0.02,0.95,0.02,1.0,0.0,0.88,0.09,0.87,0.09,0.72,0.09,0.8,0.09
0.67,0.94,0.02,0.97,0.02,0.93,0.04,0.91,0.04,0.92,0.02,0.91,0.07,0.87,0.09,0.79,0.07,0.79,0.09
0.67,0.96,0.01,0.99,0.01,1.0,0.0,1.0,0.0,0.97,0.01,0.89,0.08,0.87,0.09,0.75,0.08,0.8,0.09
0.67,0.93,0.03,0.95,0.04,0.92,0.05,0.89,0.05,0.87,0.04,0.91,0.07,0.88,0.08,0.79,0.07,0.81,0.08
0.67,0.92,0.03,0.93,0.05,0.91,0.05,0.88,0.05,0.83,0.05,0.9,0.07,0.89,0.07,0.79,0.07,0.83,0.07
0.66,0.94,0.02,0.96,0.03,0.95,0.03,0.93,0.03,0.9,0.03,0.9,0.08,0.87,0.08,0.77,0.08,0.82,0.08
