ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.65,0.85,0.07,0.86,0.13,0.57,0.23,0.67,0.23,0.48,0.13,0.95,0.03,0.92,0.05,0.9,0.03,0.87,0.05
0.66,0.77,0.11,0.76,0.22,0.42,0.36,0.52,0.36,0.29,0.22,0.99,0.0,0.98,0.01,0.99,0.0,0.97,0.01
0.66,0.75,0.11,0.74,0.24,0.4,0.38,0.49,0.38,0.26,0.24,0.99,0.01,0.98,0.01,0.98,0.01,0.96,0.01
0.67,0.76,0.1,0.75,0.22,0.56,0.3,0.52,0.3,0.38,0.22,0.99,0.0,1.0,0.0,0.98,0.0,0.99,0.0
0.67,0.76,0.11,0.75,0.22,0.46,0.35,0.5,0.35,0.31,0.22,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.67,0.77,0.1,0.77,0.2,0.47,0.34,0.52,0.34,0.33,0.2,1.0,0.0,0.99,0.01,1.0,0.0,0.98,0.01
0.67,0.77,0.1,0.77,0.21,0.49,0.32,0.53,0.32,0.34,0.21,0.99,0.0,0.99,0.0,0.99,0.0,0.99,0.0
0.67,0.79,0.09,0.79,0.18,0.58,0.27,0.57,0.27,0.42,0.18,0.98,0.02,0.97,0.02,0.95,0.02,0.95,0.02
0.67,0.8,0.09,0.79,0.18,0.65,0.23,0.61,0.23,0.46,0.18,0.96,0.03,0.98,0.01,0.91,0.03,0.97,0.01
0.67,0.8,0.08,0.79,0.18,0.66,0.22,0.62,0.22,0.45,0.18,0.95,0.03,0.99,0.0,0.89,0.03,0.99,0.0
0.67,0.84,0.07,0.84,0.13,0.7,0.19,0.67,0.19,0.56,0.13,0.95,0.04,0.94,0.04,0.89,0.04,0.89,0.04
0.66,0.84,0.07,0.84,0.13,0.73,0.17,0.69,0.17,0.59,0.13,0.94,0.04,0.93,0.04,0.87,0.04,0.89,0.04
0.66,0.84,0.07,0.84,0.13,0.73,0.17,0.69,0.17,0.61,0.13,0.94,0.04,0.92,0.05,0.88,0.04,0.88,0.05
0.66,0.88,0.05,0.92,0.06,0.79,0.13,0.73,0.13,0.82,0.06,0.95,0.04,0.84,0.1,0.89,0.04,0.77,0.1
0.66,0.92,0.03,0.96,0.03,0.86,0.08,0.83,0.08,0.9,0.03,0.93,0.05,0.84,0.11,0.85,0.05,0.76,0.11
0.66,0.92,0.03,0.96,0.03,0.85,0.09,0.82,0.09,0.89,0.03,0.93,0.05,0.84,0.1,0.85,0.05,0.77,0.1
0.66,0.91,0.03,0.95,0.04,0.85,0.09,0.82,0.09,0.85,0.04,0.93,0.05,0.86,0.09,0.84,0.05,0.78,0.09
0.66,0.91,0.03,0.94,0.05,0.86,0.08,0.83,0.08,0.83,0.05,0.92,0.06,0.87,0.09,0.83,0.06,0.8,0.09
0.67,0.96,0.02,1.0,0.0,0.97,0.02,0.96,0.02,0.99,0.0,0.9,0.07,0.85,0.1,0.78,0.07,0.77,0.1
0.67,0.92,0.03,0.95,0.04,0.9,0.06,0.86,0.06,0.88,0.04,0.92,0.06,0.87,0.09,0.81,0.06,0.8,0.09
0.67,0.89,0.04,0.91,0.07,0.82,0.11,0.79,0.11,0.75,0.07,0.92,0.05,0.89,0.07,0.84,0.05,0.83,0.07
0.67,0.88,0.05,0.9,0.08,0.79,0.13,0.76,0.13,0.73,0.08,0.93,0.05,0.89,0.07,0.86,0.05,0.83,0.07
0.67,0.87,0.06,0.87,0.1,0.77,0.14,0.74,0.14,0.64,0.1,0.93,0.05,0.92,0.05,0.86,0.05,0.87,0.05
0.67,0.86,0.06,0.86,0.12,0.75,0.15,0.71,0.15,0.61,0.12,0.94,0.04,0.93,0.04,0.86,0.04,0.89,0.04
0.67,0.84,0.07,0.85,0.12,0.71,0.18,0.68,0.18,0.58,0.12,0.95,0.04,0.94,0.04,0.89,0.04,0.89,0.04
0.67,0.86,0.06,0.89,0.09,0.75,0.16,0.71,0.16,0.68,0.09,0.95,0.04,0.89,0.07,0.89,0.04,0.83,0.07
