ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.67,0.81,0.08,0.8,0.18,0.61,0.24,0.62,0.24,0.38,0.18,0.95,0.03,0.98,0.01,0.9,0.03,0.96,0.01
0.67,0.81,0.08,0.81,0.17,0.64,0.23,0.62,0.23,0.46,0.17,0.96,0.03,0.98,0.01,0.91,0.03,0.96,0.01
0.67,0.8,0.09,0.79,0.18,0.59,0.26,0.58,0.26,0.41,0.18,0.97,0.02,0.99,0.01,0.94,0.02,0.98,0.01
0.67,0.8,0.09,0.79,0.18,0.61,0.25,0.6,0.25,0.43,0.18,0.97,0.02,0.99,0.01,0.93,0.02,0.98,0.01
0.68,0.8,0.09,0.79,0.19,0.6,0.25,0.59,0.25,0.39,0.19,0.97,0.02,0.98,0.01,0.93,0.02,0.97,0.01
0.68,0.81,0.08,0.8,0.18,0.62,0.24,0.61,0.24,0.41,0.18,0.96,0.03,0.99,0.01,0.91,0.03,0.99,0.01
0.67,0.81,0.08,0.8,0.17,0.7,0.2,0.62,0.2,0.51,0.17,0.96,0.03,0.97,0.02,0.9,0.03,0.95,0.02
0.67,0.81,0.08,0.81,0.16,0.64,0.23,0.61,0.23,0.49,0.16,0.97,0.02,0.96,0.03,0.93,0.02,0.93,0.03
0.68,0.8,0.09,0.78,0.2,0.55,0.28,0.58,0.28,0.3,0.2,0.97,0.02,0.93,0.05,0.93,0.02,0.86,0.05
0.68,0.81,0.08,0.81,0.16,0.65,0.23,0.61,0.23,0.46,0.16,0.96,0.03,0.98,0.01,0.92,0.03,0.96,0.01
0.67,0.81,0.08,0.81,0.16,0.68,0.21,0.63,0.21,0.49,0.16,0.96,0.03,0.98,0.02,0.91,0.03,0.96,0.02
0.67,0.81,0.08,0.8,0.18,0.62,0.23,0.62,0.23,0.39,0.18,0.95,0.03,0.98,0.01,0.9,0.03,0.96,0.01
0.67,0.82,0.08,0.83,0.14,0.67,0.21,0.63,0.21,0.53,0.14,0.96,0.03,0.94,0.04,0.92,0.03,0.9,0.04
0.68,0.82,0.08,0.81,0.16,0.69,0.2,0.65,0.2,0.48,0.16,0.95,0.04,0.99,0.01,0.89,0.04,0.98,0.01
0.67,0.82,0.08,0.79,0.18,0.66,0.2,0.66,0.2,0.39,0.18,0.94,0.05,0.96,0.03,0.87,0.05,0.92,0.03
0.67,0.79,0.09,0.78,0.18,0.64,0.23,0.6,0.23,0.44,0.18,0.96,0.03,0.99,0.0,0.92,0.03,0.99,0.0
0.67,0.81,0.08,0.8,0.18,0.65,0.22,0.63,0.22,0.43,0.18,0.95,0.04,0.99,0.0,0.89,0.04,0.99,0.0
0.67,0.83,0.07,0.82,0.14,0.75,0.17,0.67,0.17,0.57,0.14,0.95,0.04,0.95,0.03,0.87,0.04,0.92,0.03
0.68,0.8,0.09,0.8,0.18,0.6,0.25,0.59,0.25,0.39,0.18,0.97,0.02,0.99,0.01,0.93,0.02,0.98,0.01
0.68,0.8,0.09,0.79,0.19,0.64,0.23,0.61,0.23,0.39,0.19,0.96,0.03,0.97,0.02,0.91,0.03,0.93,0.02
0.67,0.81,0.08,0.79,0.18,0.67,0.21,0.65,0.21,0.41,0.18,0.94,0.04,0.97,0.02,0.87,0.04,0.94,0.02
0.68,0.82,0.08,0.8,0.18,0.69,0.19,0.67,0.19,0.41,0.18,0.93,0.05,0.96,0.03,0.86,0.05,0.92,0.03
0.68,0.83,0.07,0.83,0.14,0.76,0.15,0.69,0.15,0.55,0.14,0.94,0.05,0.97,0.02,0.86,0.05,0.95,0.02
0.67,0.85,0.06,0.85,0.12,0.8,0.13,0.73,0.13,0.62,0.12,0.93,0.05,0.95,0.03,0.84,0.05,0.91,0.03
0.68,0.83,0.07,0.81,0.16,0.7,0.19,0.68,0.19,0.44,0.16,0.94,0.05,0.98,0.01,0.86,0.05,0.96,0.01
0.68,0.85,0.06,0.85,0.12,0.79,0.14,0.72,0.14,0.62,0.12,0.94,0.05,0.94,0.04,0.85,0.05,0.9,0.04
0.68,0.82,0.08,0.8,0.17,0.67,0.2,0.65,0.2,0.41,0.17,0.94,0.04,0.97,0.02,0.88,0.04,0.93,0.02
0.68,0.82,0.08,0.8,0.18,0.69,0.19,0.66,0.19,0.42,0.18,0.94,0.04,0.96,0.02,0.86,0.04,0.93,0.02
0.67,0.85,0.06,0.84,0.13,0.79,0.13,0.72,0.13,0.6,0.13,0.93,0.05,0.96,0.03,0.84,0.05,0.93,0.03
0.68,0.82,0.08,0.8,0.17,0.68,0.2,0.64,0.2,0.43,0.17,0.95,0.04,0.98,0.01,0.89,0.04,0.96,0.01
