ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.59,0.86,0.05,0.7,0.21,0.97,0.02,0.95,0.02,0.61,0.21,0.97,0.02,0.66,0.21,0.95,0.02,0.65,0.21,0.82,0.11
0.65,0.89,0.05,0.89,0.1,0.69,0.15,0.77,0.15,0.57,0.1,0.92,0.05,0.93,0.05,0.85,0.05,0.88,0.05,0.83,0.12
0.66,0.83,0.08,0.82,0.16,0.46,0.29,0.62,0.29,0.32,0.16,0.96,0.03,0.99,0.01,0.93,0.03,0.97,0.01,0.72,0.22
0.66,0.79,0.1,0.78,0.2,0.41,0.34,0.55,0.34,0.27,0.2,0.98,0.01,0.99,0.01,0.97,0.01,0.98,0.01,0.67,0.27
0.67,0.78,0.1,0.76,0.23,0.39,0.36,0.53,0.36,0.19,0.23,0.99,0.01,0.9,0.07,0.97,0.01,0.78,0.07,0.65,0.29
0.66,0.76,0.11,0.75,0.24,0.39,0.38,0.51,0.38,0.24,0.24,1.0,0.0,0.97,0.02,1.0,0.0,0.95,0.02,0.63,0.31
0.66,0.76,0.11,0.74,0.24,0.43,0.36,0.5,0.36,0.25,0.24,0.99,0.0,0.96,0.03,0.99,0.0,0.92,0.03,0.62,0.3
0.66,0.75,0.11,0.73,0.25,0.45,0.35,0.5,0.35,0.26,0.25,0.99,0.01,0.95,0.03,0.98,0.01,0.91,0.03,0.61,0.3
0.66,0.75,0.11,0.73,0.24,0.48,0.34,0.51,0.34,0.3,0.24,0.99,0.01,0.98,0.01,0.98,0.01,0.96,0.01,0.62,0.29
0.66,0.75,0.11,0.74,0.24,0.48,0.34,0.51,0.34,0.3,0.24,0.99,0.01,0.98,0.01,0.98,0.01,0.96,0.01,0.62,0.29
0.67,0.77,0.1,0.76,0.22,0.46,0.34,0.52,0.34,0.3,0.22,0.99,0.01,0.98,0.01,0.98,0.01,0.97,0.01,0.64,0.28
0.67,0.78,0.1,0.77,0.21,0.52,0.3,0.55,0.3,0.32,0.21,0.98,0.01,0.97,0.02,0.96,0.01,0.95,0.02,0.66,0.26
0.67,0.78,0.1,0.77,0.21,0.54,0.29,0.55,0.29,0.33,0.21,0.98,0.01,0.97,0.02,0.96,0.01,0.94,0.02,0.66,0.25
0.67,0.78,0.1,0.77,0.2,0.56,0.28,0.55,0.28,0.39,0.2,0.98,0.01,0.99,0.0,0.96,0.01,0.99,0.0,0.66,0.24
0.67,0.78,0.09,0.77,0.2,0.59,0.26,0.57,0.26,0.39,0.2,0.97,0.02,1.0,0.0,0.93,0.02,0.99,0.0,0.67,0.23
0.67,0.8,0.09,0.8,0.17,0.6,0.26,0.59,0.26,0.43,0.17,0.97,0.02,0.98,0.01,0.94,0.02,0.96,0.01,0.7,0.22
0.67,0.81,0.08,0.81,0.16,0.63,0.24,0.61,0.24,0.47,0.16,0.97,0.02,0.96,0.02,0.93,0.02,0.93,0.02,0.71,0.2
0.67,0.81,0.08,0.82,0.16,0.62,0.24,0.61,0.24,0.46,0.16,0.97,0.02,0.96,0.02,0.94,0.02,0.93,0.02,0.71,0.2
0.67,0.83,0.07,0.83,0.15,0.67,0.2,0.65,0.2,0.51,0.15,0.96,0.03,0.96,0.03,0.9,0.03,0.93,0.03,0.74,0.17
0.67,0.83,0.07,0.83,0.14,0.68,0.2,0.65,0.2,0.53,0.14,0.96,0.03,0.95,0.03,0.9,0.03,0.91,0.03,0.74,0.17
0.67,0.84,0.07,0.84,0.13,0.7,0.19,0.67,0.19,0.55,0.13,0.95,0.03,0.95,0.04,0.89,0.03,0.91,0.04,0.76,0.16
0.68,0.84,0.07,0.85,0.13,0.71,0.18,0.67,0.18,0.57,0.13,0.95,0.03,0.94,0.04,0.89,0.03,0.89,0.04,0.76,0.15
0.67,0.84,0.07,0.84,0.13,0.68,0.19,0.67,0.19,0.54,0.13,0.95,0.03,0.94,0.04,0.9,0.03,0.9,0.04,0.76,0.16
0.68,0.84,0.07,0.84,0.13,0.71,0.18,0.67,0.18,0.56,0.13,0.95,0.03,0.95,0.04,0.89,0.03,0.91,0.04,0.76,0.15
0.67,0.83,0.07,0.84,0.14,0.66,0.21,0.65,0.21,0.51,0.14,0.96,0.03,0.95,0.03,0.91,0.03,0.91,0.03,0.74,0.17
0.67,0.83,0.07,0.83,0.15,0.66,0.21,0.65,0.21,0.49,0.15,0.95,0.03,0.97,0.02,0.9,0.03,0.94,0.02,0.74,0.18
0.67,0.83,0.07,0.83,0.15,0.66,0.21,0.65,0.21,0.49,0.15,0.95,0.03,0.97,0.02,0.9,0.03,0.94,0.02,0.74,0.18
0.67,0.82,0.08,0.82,0.15,0.62,0.23,0.62,0.23,0.47,0.15,0.96,0.02,0.96,0.03,0.92,0.02,0.93,0.03,0.72,0.19
0.67,0.82,0.08,0.82,0.15,0.62,0.24,0.62,0.24,0.46,0.15,0.97,0.02,0.96,0.02,0.93,0.02,0.93,0.02,0.72,0.2
0.67,0.82,0.08,0.84,0.14,0.65,0.22,0.62,0.22,0.54,0.14,0.97,0.02,0.93,0.05,0.93,0.02,0.88,0.05,0.73,0.18
0.68,0.83,0.07,0.84,0.14,0.7,0.19,0.65,0.19,0.55,0.14,0.96,0.03,0.94,0.04,0.9,0.03,0.9,0.04,0.74,0.17
0.67,0.85,0.06,0.86,0.12,0.74,0.16,0.69,0.16,0.62,0.12,0.95,0.04,0.92,0.05,0.88,0.04,0.88,0.05,0.77,0.14
0.67,0.85,0.06,0.86,0.11,0.76,0.15,0.71,0.15,0.63,0.11,0.94,0.04,0.93,0.05,0.87,0.04,0.88,0.05,0.78,0.13
0.68,0.85,0.06,0.87,0.11,0.75,0.16,0.7,0.16,0.63,0.11,0.95,0.04,0.92,0.05,0.88,0.04,0.87,0.05,0.78,0.14
0.68,0.85,0.06,0.86,0.11,0.77,0.15,0.72,0.15,0.62,0.11,0.94,0.04,0.94,0.04,0.86,0.04,0.89,0.04,0.79,0.13
0.68,0.86,0.06,0.88,0.1,0.79,0.14,0.73,0.14,0.67,0.1,0.94,0.04,0.92,0.06,0.86,0.04,0.86,0.06,0.8,0.12
0.68,0.86,0.06,0.87,0.1,0.78,0.14,0.72,0.14,0.66,0.1,0.94,0.04,0.92,0.05,0.86,0.04,0.87,0.05,0.79,0.12
0.68,0.86,0.06,0.87,0.11,0.77,0.14,0.71,0.14,0.63,0.11,0.94,0.04,0.93,0.05,0.87,0.04,0.88,0.05,0.79,0.12
0.68,0.85,0.06,0.86,0.12,0.75,0.16,0.7,0.16,0.61,0.12,0.94,0.04,0.93,0.04,0.87,0.04,0.89,0.04,0.78,0.14
0.68,0.84,0.07,0.85,0.13,0.71,0.18,0.67,0.18,0.57,0.13,0.95,0.03,0.94,0.04,0.89,0.03,0.89,0.04,0.76,0.15
0.67,0.86,0.06,0.88,0.1,0.78,0.14,0.72,0.14,0.67,0.1,0.94,0.04,0.91,0.06,0.87,0.04,0.86,0.06,0.8,0.12
0.67,0.86,0.06,0.87,0.1,0.78,0.14,0.72,0.14,0.65,0.1,0.94,0.04,0.92,0.05,0.86,0.04,0.87,0.05,0.79,0.12
0.68,0.86,0.06,0.87,0.11,0.78,0.14,0.72,0.14,0.64,0.11,0.94,0.05,0.93,0.05,0.86,0.05,0.88,0.05,0.79,0.12
0.68,0.85,0.06,0.86,0.11,0.76,0.15,0.71,0.15,0.62,0.11,0.94,0.04,0.93,0.04,0.87,0.04,0.89,0.04,0.78,0.13
0.67,0.87,0.05,0.88,0.09,0.8,0.13,0.74,0.13,0.69,0.09,0.94,0.04,0.91,0.06,0.86,0.04,0.85,0.06,0.81,0.11
