ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.58,0.89,0.05,0.84,0.16,0.03,0.23,0.77,0.23,0.02,0.16,0.88,0.07,0.88,0.07,0.84,0.07,0.86,0.07
0.61,0.8,0.1,0.74,0.26,0.2,0.37,0.6,0.37,0.08,0.26,0.93,0.04,0.83,0.12,0.89,0.04,0.7,0.12
0.62,0.76,0.12,0.7,0.29,0.25,0.41,0.53,0.41,0.12,0.29,0.96,0.03,0.89,0.07,0.93,0.03,0.82,0.07
0.62,0.76,0.1,0.74,0.22,0.5,0.31,0.55,0.31,0.45,0.22,0.97,0.02,0.88,0.07,0.94,0.02,0.85,0.07
0.64,0.78,0.1,0.76,0.2,0.52,0.3,0.57,0.3,0.42,0.2,0.97,0.02,0.92,0.05,0.94,0.02,0.89,0.05
0.65,0.79,0.09,0.78,0.19,0.52,0.3,0.56,0.3,0.42,0.19,0.98,0.02,0.93,0.04,0.95,0.02,0.9,0.04
0.65,0.78,0.1,0.77,0.19,0.54,0.29,0.55,0.29,0.44,0.19,0.98,0.01,0.93,0.05,0.96,0.01,0.89,0.05
0.65,0.8,0.09,0.8,0.17,0.6,0.26,0.58,0.26,0.52,0.17,0.97,0.02,0.9,0.06,0.95,0.02,0.86,0.06
0.65,0.81,0.08,0.81,0.16,0.62,0.24,0.6,0.24,0.55,0.16,0.97,0.02,0.9,0.06,0.93,0.02,0.85,0.06
0.65,0.81,0.08,0.81,0.15,0.63,0.23,0.61,0.23,0.55,0.15,0.97,0.02,0.9,0.06,0.93,0.02,0.86,0.06
0.65,0.83,0.07,0.84,0.13,0.71,0.19,0.66,0.19,0.62,0.13,0.95,0.03,0.9,0.06,0.9,0.03,0.85,0.06
0.65,0.84,0.06,0.86,0.11,0.74,0.16,0.69,0.16,0.67,0.11,0.95,0.04,0.89,0.07,0.88,0.04,0.84,0.07
0.66,0.84,0.07,0.85,0.12,0.72,0.18,0.67,0.18,0.65,0.12,0.95,0.03,0.89,0.07,0.9,0.03,0.84,0.07
0.65,0.86,0.05,0.9,0.07,0.74,0.17,0.68,0.17,0.78,0.07,0.96,0.03,0.83,0.11,0.92,0.03,0.77,0.11
0.66,0.88,0.05,0.93,0.06,0.76,0.15,0.71,0.15,0.81,0.06,0.96,0.03,0.83,0.11,0.91,0.03,0.76,0.11
0.66,0.88,0.05,0.92,0.06,0.76,0.15,0.72,0.15,0.79,0.06,0.96,0.03,0.84,0.1,0.9,0.03,0.77,0.1
0.67,0.86,0.06,0.89,0.08,0.74,0.16,0.7,0.16,0.72,0.08,0.96,0.03,0.87,0.09,0.9,0.03,0.8,0.09
0.67,0.88,0.05,0.92,0.07,0.77,0.14,0.72,0.14,0.77,0.07,0.95,0.03,0.86,0.09,0.89,0.03,0.78,0.09
0.66,0.91,0.04,0.96,0.03,0.83,0.11,0.77,0.11,0.9,0.03,0.95,0.04,0.83,0.11,0.88,0.04,0.75,0.11
0.66,0.9,0.04,0.94,0.05,0.8,0.12,0.76,0.12,0.84,0.05,0.95,0.04,0.84,0.1,0.88,0.04,0.77,0.1
0.67,0.88,0.05,0.91,0.07,0.74,0.16,0.71,0.16,0.75,0.07,0.96,0.03,0.85,0.1,0.91,0.03,0.77,0.1
0.66,0.87,0.06,0.9,0.08,0.72,0.17,0.69,0.17,0.72,0.08,0.96,0.03,0.86,0.09,0.91,0.03,0.79,0.09
0.67,0.85,0.06,0.86,0.11,0.72,0.17,0.69,0.17,0.61,0.11,0.95,0.04,0.92,0.06,0.89,0.04,0.86,0.06
0.67,0.84,0.07,0.86,0.12,0.7,0.19,0.66,0.19,0.6,0.12,0.96,0.03,0.91,0.06,0.91,0.03,0.86,0.06
0.68,0.83,0.07,0.85,0.12,0.68,0.21,0.64,0.21,0.58,0.12,0.97,0.02,0.92,0.05,0.93,0.02,0.86,0.05
0.67,0.85,0.06,0.87,0.11,0.72,0.17,0.68,0.17,0.65,0.11,0.95,0.03,0.9,0.07,0.9,0.03,0.84,0.07
0.66,0.86,0.06,0.88,0.09,0.76,0.15,0.71,0.15,0.7,0.09,0.95,0.04,0.88,0.07,0.88,0.04,0.83,0.07
0.67,0.86,0.06,0.89,0.09,0.75,0.16,0.69,0.16,0.71,0.09,0.96,0.03,0.88,0.08,0.9,0.03,0.81,0.08
0.67,0.84,0.07,0.84,0.13,0.68,0.19,0.67,0.19,0.56,0.13,0.95,0.03,0.93,0.04,0.9,0.03,0.89,0.04
0.67,0.87,0.05,0.9,0.08,0.76,0.15,0.71,0.15,0.73,0.08,0.95,0.03,0.87,0.09,0.9,0.03,0.8,0.09
0.67,0.87,0.05,0.9,0.08,0.78,0.14,0.73,0.14,0.73,0.08,0.95,0.04,0.88,0.08,0.88,0.04,0.81,0.08
0.67,0.86,0.06,0.88,0.1,0.74,0.16,0.71,0.16,0.67,0.1,0.95,0.04,0.9,0.07,0.88,0.04,0.83,0.07
0.67,0.88,0.05,0.91,0.07,0.8,0.13,0.74,0.13,0.77,0.07,0.94,0.04,0.87,0.09,0.88,0.04,0.8,0.09
0.67,0.88,0.05,0.91,0.07,0.79,0.13,0.74,0.13,0.76,0.07,0.94,0.04,0.87,0.08,0.88,0.04,0.81,0.08
0.67,0.87,0.05,0.89,0.09,0.75,0.15,0.71,0.15,0.7,0.09,0.95,0.04,0.88,0.08,0.89,0.04,0.82,0.08
0.67,0.86,0.06,0.87,0.1,0.74,0.16,0.7,0.16,0.65,0.1,0.95,0.04,0.9,0.07,0.88,0.04,0.84,0.07
0.67,0.85,0.06,0.85,0.12,0.73,0.17,0.7,0.17,0.58,0.12,0.94,0.04,0.94,0.04,0.87,0.04,0.9,0.04
0.67,0.88,0.05,0.9,0.07,0.8,0.12,0.75,0.12,0.76,0.07,0.94,0.04,0.88,0.08,0.87,0.04,0.81,0.08
0.67,0.87,0.05,0.89,0.08,0.79,0.13,0.74,0.13,0.72,0.08,0.94,0.04,0.89,0.07,0.86,0.04,0.83,0.07
0.67,0.86,0.06,0.88,0.1,0.72,0.17,0.69,0.17,0.67,0.1,0.96,0.03,0.89,0.07,0.9,0.03,0.82,0.07
0.67,0.85,0.06,0.86,0.11,0.72,0.17,0.69,0.17,0.6,0.11,0.95,0.04,0.92,0.05,0.89,0.04,0.87,0.05
0.67,0.88,0.05,0.89,0.09,0.8,0.12,0.77,0.12,0.69,0.09,0.93,0.05,0.91,0.06,0.84,0.05,0.86,0.06
0.67,0.88,0.05,0.9,0.07,0.8,0.13,0.75,0.13,0.75,0.07,0.94,0.04,0.88,0.08,0.87,0.04,0.82,0.08
0.67,0.91,0.04,0.95,0.04,0.85,0.09,0.8,0.09,0.87,0.04,0.94,0.05,0.85,0.1,0.86,0.05,0.78,0.1
0.67,0.9,0.04,0.92,0.06,0.82,0.11,0.79,0.11,0.78,0.06,0.93,0.05,0.88,0.08,0.84,0.05,0.81,0.08
0.68,0.92,0.03,0.96,0.03,0.87,0.08,0.82,0.08,0.89,0.03,0.93,0.05,0.86,0.1,0.84,0.05,0.77,0.1
0.67,0.89,0.04,0.92,0.06,0.82,0.11,0.78,0.11,0.77,0.06,0.93,0.05,0.88,0.08,0.85,0.05,0.81,0.08
0.67,0.88,0.05,0.9,0.08,0.8,0.12,0.77,0.12,0.71,0.08,0.93,0.05,0.9,0.06,0.85,0.05,0.84,0.06
0.67,0.9,0.04,0.94,0.05,0.85,0.09,0.8,0.09,0.84,0.05,0.93,0.05,0.87,0.09,0.84,0.05,0.79,0.09
0.68,0.89,0.04,0.92,0.07,0.82,0.11,0.77,0.11,0.76,0.07,0.93,0.05,0.89,0.08,0.85,0.05,0.82,0.08
