ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.6,0.98,0.01,0.98,0.02,0.89,0.02,0.97,0.02,0.8,0.02,0.86,0.09,0.9,0.07,0.79,0.09,0.84,0.07,0.97,0.02
0.63,0.9,0.04,0.91,0.08,0.63,0.17,0.77,0.17,0.65,0.08,0.92,0.05,0.85,0.1,0.87,0.05,0.77,0.1,0.84,0.12
0.64,0.84,0.07,0.86,0.11,0.6,0.23,0.64,0.23,0.64,0.11,0.97,0.02,0.82,0.11,0.94,0.02,0.77,0.11,0.75,0.17
0.64,0.81,0.08,0.81,0.15,0.64,0.23,0.61,0.23,0.59,0.15,0.97,0.02,0.87,0.08,0.93,0.02,0.83,0.08,0.71,0.19
0.64,0.8,0.08,0.79,0.17,0.66,0.22,0.61,0.22,0.56,0.17,0.95,0.03,0.91,0.06,0.91,0.03,0.87,0.06,0.7,0.2
0.64,0.8,0.08,0.8,0.15,0.67,0.22,0.62,0.22,0.6,0.15,0.96,0.03,0.89,0.07,0.91,0.03,0.85,0.07,0.71,0.18
0.64,0.79,0.09,0.78,0.17,0.65,0.23,0.6,0.23,0.55,0.17,0.96,0.03,0.91,0.06,0.92,0.03,0.87,0.06,0.69,0.2
0.66,0.78,0.09,0.77,0.19,0.62,0.26,0.56,0.26,0.49,0.19,0.98,0.02,0.93,0.04,0.95,0.02,0.9,0.04,0.67,0.23
0.66,0.78,0.1,0.77,0.19,0.6,0.27,0.55,0.27,0.49,0.19,0.98,0.01,0.93,0.05,0.96,0.01,0.89,0.05,0.66,0.23
0.66,0.78,0.1,0.76,0.2,0.6,0.26,0.57,0.26,0.44,0.2,0.97,0.02,0.97,0.02,0.93,0.02,0.95,0.02,0.67,0.23
0.66,0.78,0.09,0.77,0.19,0.62,0.25,0.58,0.25,0.46,0.19,0.96,0.02,0.97,0.02,0.92,0.02,0.95,0.02,0.68,0.22
0.67,0.81,0.08,0.81,0.16,0.65,0.23,0.61,0.23,0.5,0.16,0.96,0.03,0.95,0.03,0.92,0.03,0.92,0.03,0.71,0.2
0.67,0.82,0.08,0.82,0.15,0.68,0.2,0.63,0.2,0.53,0.15,0.96,0.03,0.95,0.03,0.9,0.03,0.92,0.03,0.72,0.17
0.67,0.82,0.08,0.82,0.15,0.68,0.2,0.64,0.2,0.54,0.15,0.96,0.03,0.94,0.04,0.9,0.03,0.9,0.04,0.73,0.17
0.67,0.83,0.07,0.84,0.13,0.69,0.2,0.64,0.2,0.58,0.13,0.96,0.03,0.92,0.05,0.91,0.03,0.87,0.05,0.74,0.17
0.67,0.83,0.07,0.84,0.13,0.7,0.19,0.65,0.19,0.58,0.13,0.96,0.03,0.92,0.05,0.91,0.03,0.87,0.05,0.74,0.16
0.67,0.83,0.07,0.84,0.13,0.7,0.19,0.66,0.19,0.58,0.13,0.96,0.03,0.92,0.05,0.9,0.03,0.88,0.05,0.75,0.16
0.67,0.84,0.07,0.84,0.13,0.71,0.19,0.67,0.19,0.58,0.13,0.95,0.03,0.93,0.04,0.9,0.03,0.89,0.04,0.76,0.16
0.67,0.84,0.07,0.84,0.13,0.7,0.19,0.66,0.19,0.58,0.13,0.95,0.03,0.93,0.05,0.9,0.03,0.88,0.05,0.75,0.16
0.67,0.85,0.06,0.87,0.11,0.71,0.18,0.69,0.18,0.62,0.11,0.95,0.04,0.91,0.06,0.89,0.04,0.85,0.06,0.78,0.14
0.67,0.85,0.06,0.86,0.11,0.73,0.17,0.7,0.17,0.61,0.11,0.95,0.04,0.92,0.05,0.88,0.04,0.87,0.05,0.78,0.14
0.67,0.85,0.06,0.86,0.12,0.74,0.16,0.7,0.16,0.6,0.12,0.94,0.04,0.93,0.04,0.87,0.04,0.89,0.04,0.78,0.14
0.67,0.86,0.06,0.87,0.11,0.75,0.15,0.72,0.15,0.62,0.11,0.94,0.04,0.93,0.05,0.87,0.04,0.88,0.05,0.79,0.13
0.67,0.87,0.05,0.88,0.1,0.77,0.14,0.74,0.14,0.64,0.1,0.93,0.05,0.93,0.05,0.85,0.05,0.88,0.05,0.81,0.12
