ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.63,0.89,0.04,0.89,0.08,0.79,0.12,0.79,0.12,0.73,0.08,0.91,0.06,0.88,0.08,0.83,0.06,0.83,0.08,0.84,0.1
0.64,0.86,0.06,0.88,0.1,0.66,0.19,0.7,0.19,0.66,0.1,0.94,0.04,0.86,0.09,0.89,0.04,0.8,0.09,0.79,0.15
0.64,0.84,0.07,0.83,0.14,0.62,0.21,0.68,0.21,0.52,0.14,0.94,0.04,0.92,0.05,0.88,0.04,0.87,0.05,0.76,0.17
0.65,0.84,0.07,0.83,0.15,0.61,0.22,0.67,0.22,0.5,0.15,0.94,0.04,0.93,0.05,0.89,0.04,0.89,0.05,0.75,0.18
0.65,0.83,0.07,0.82,0.16,0.6,0.22,0.66,0.22,0.46,0.16,0.94,0.04,0.95,0.03,0.88,0.04,0.92,0.03,0.74,0.19
0.64,0.84,0.07,0.82,0.15,0.6,0.22,0.67,0.22,0.47,0.15,0.94,0.04,0.94,0.04,0.88,0.04,0.91,0.04,0.74,0.18
0.65,0.84,0.07,0.82,0.15,0.59,0.22,0.66,0.22,0.46,0.15,0.94,0.04,0.95,0.03,0.89,0.04,0.91,0.03,0.74,0.18
0.65,0.84,0.07,0.82,0.15,0.59,0.22,0.66,0.22,0.46,0.15,0.94,0.04,0.95,0.03,0.89,0.04,0.91,0.03,0.74,0.18
0.65,0.83,0.07,0.82,0.15,0.59,0.23,0.66,0.23,0.46,0.15,0.94,0.04,0.94,0.04,0.89,0.04,0.91,0.04,0.74,0.19
0.65,0.83,0.07,0.82,0.15,0.58,0.24,0.65,0.24,0.46,0.15,0.95,0.04,0.94,0.04,0.9,0.04,0.9,0.04,0.73,0.2
0.65,0.83,0.08,0.82,0.15,0.58,0.24,0.65,0.24,0.46,0.15,0.95,0.03,0.94,0.04,0.9,0.03,0.9,0.04,0.73,0.2
0.66,0.83,0.07,0.84,0.14,0.6,0.24,0.63,0.24,0.53,0.14,0.97,0.02,0.9,0.06,0.93,0.02,0.85,0.06,0.73,0.19
0.65,0.84,0.07,0.86,0.11,0.64,0.21,0.65,0.21,0.62,0.11,0.96,0.03,0.87,0.09,0.92,0.03,0.81,0.09,0.76,0.16
0.65,0.84,0.07,0.86,0.11,0.65,0.21,0.65,0.21,0.64,0.11,0.97,0.02,0.86,0.09,0.93,0.02,0.8,0.09,0.76,0.16
0.66,0.85,0.06,0.87,0.1,0.67,0.2,0.66,0.2,0.66,0.1,0.96,0.03,0.86,0.09,0.92,0.03,0.8,0.09,0.77,0.15
0.66,0.86,0.06,0.89,0.09,0.71,0.18,0.69,0.18,0.71,0.09,0.96,0.03,0.86,0.09,0.91,0.03,0.79,0.09,0.79,0.14
0.66,0.88,0.05,0.92,0.06,0.77,0.14,0.73,0.14,0.8,0.06,0.95,0.04,0.84,0.1,0.89,0.04,0.77,0.1,0.82,0.1
0.66,0.89,0.04,0.93,0.05,0.78,0.13,0.74,0.13,0.82,0.05,0.95,0.04,0.84,0.11,0.89,0.04,0.77,0.11,0.83,0.09
0.65,0.91,0.03,0.96,0.03,0.82,0.11,0.79,0.11,0.89,0.03,0.94,0.04,0.82,0.12,0.87,0.04,0.75,0.12,0.88,0.07
0.65,0.93,0.03,0.98,0.01,0.86,0.08,0.83,0.08,0.95,0.01,0.93,0.05,0.81,0.12,0.86,0.05,0.74,0.12,0.91,0.04
0.65,0.94,0.02,1.0,0.0,0.87,0.08,0.84,0.08,0.99,0.0,0.93,0.05,0.81,0.13,0.85,0.05,0.73,0.13,0.92,0.04
0.65,0.94,0.02,1.0,0.0,0.87,0.08,0.84,0.08,1.0,0.0,0.93,0.05,0.8,0.13,0.86,0.05,0.73,0.13,0.92,0.04
0.65,0.95,0.02,0.99,0.01,0.87,0.08,0.84,0.08,0.97,0.01,0.93,0.05,0.79,0.14,0.86,0.05,0.72,0.14,0.92,0.04
0.65,0.95,0.02,0.98,0.02,0.87,0.08,0.84,0.08,0.94,0.02,0.94,0.04,0.78,0.14,0.87,0.04,0.71,0.14,0.91,0.05
0.65,0.95,0.02,0.98,0.02,0.87,0.08,0.84,0.08,0.94,0.02,0.94,0.04,0.78,0.14,0.87,0.04,0.71,0.14,0.91,0.05
0.65,0.95,0.02,0.98,0.02,0.87,0.08,0.84,0.08,0.94,0.02,0.94,0.04,0.78,0.14,0.87,0.04,0.71,0.14,0.91,0.05
0.65,0.95,0.02,0.98,0.02,0.87,0.07,0.85,0.07,0.94,0.02,0.94,0.05,0.78,0.14,0.87,0.05,0.71,0.14,0.92,0.05
0.65,0.95,0.02,0.98,0.02,0.87,0.08,0.84,0.08,0.94,0.02,0.94,0.04,0.78,0.14,0.87,0.04,0.71,0.14,0.91,0.05
0.65,0.95,0.02,0.98,0.02,0.87,0.07,0.85,0.07,0.94,0.02,0.94,0.05,0.78,0.14,0.87,0.05,0.71,0.14,0.92,0.05
0.65,0.95,0.02,0.99,0.01,0.87,0.08,0.84,0.08,0.97,0.01,0.93,0.05,0.79,0.14,0.86,0.05,0.72,0.14,0.92,0.04
0.65,0.94,0.02,0.99,0.01,0.87,0.08,0.84,0.08,0.98,0.01,0.93,0.05,0.8,0.13,0.86,0.05,0.72,0.13,0.92,0.04
0.65,0.94,0.02,1.0,0.0,0.86,0.08,0.83,0.08,0.99,0.0,0.94,0.04,0.79,0.13,0.87,0.04,0.72,0.13,0.92,0.04
0.65,0.93,0.03,0.99,0.01,0.84,0.1,0.81,0.1,0.98,0.01,0.94,0.04,0.79,0.13,0.88,0.04,0.73,0.13,0.9,0.06
0.65,0.94,0.02,0.99,0.0,0.85,0.09,0.82,0.09,0.98,0.0,0.94,0.04,0.79,0.14,0.88,0.04,0.72,0.14,0.91,0.04
0.65,0.95,0.02,0.97,0.02,0.86,0.08,0.83,0.08,0.93,0.02,0.94,0.04,0.77,0.15,0.88,0.04,0.7,0.15,0.9,0.05
0.65,0.94,0.02,0.98,0.01,0.85,0.09,0.82,0.09,0.96,0.01,0.94,0.04,0.78,0.14,0.88,0.04,0.7,0.14,0.9,0.05
0.65,0.95,0.02,0.98,0.02,0.87,0.08,0.84,0.08,0.94,0.02,0.94,0.04,0.78,0.14,0.88,0.04,0.7,0.14,0.91,0.05
0.65,0.95,0.02,0.97,0.02,0.88,0.07,0.85,0.07,0.93,0.02,0.94,0.04,0.78,0.14,0.87,0.04,0.7,0.14,0.91,0.05
0.65,0.95,0.02,0.97,0.02,0.87,0.08,0.84,0.08,0.94,0.02,0.94,0.04,0.78,0.15,0.88,0.04,0.7,0.15,0.91,0.05
0.65,0.95,0.02,0.98,0.02,0.87,0.08,0.84,0.08,0.95,0.02,0.94,0.04,0.79,0.14,0.87,0.04,0.71,0.14,0.91,0.05
0.65,0.96,0.01,0.97,0.02,0.91,0.05,0.88,0.05,0.92,0.02,0.93,0.05,0.79,0.14,0.85,0.05,0.71,0.14,0.93,0.04
0.66,0.96,0.01,0.97,0.02,0.91,0.05,0.89,0.05,0.92,0.02,0.93,0.05,0.8,0.14,0.84,0.05,0.71,0.14,0.93,0.04
0.66,0.96,0.01,0.97,0.02,0.92,0.05,0.89,0.05,0.92,0.02,0.92,0.05,0.8,0.13,0.84,0.05,0.72,0.13,0.93,0.04
0.66,0.96,0.01,0.97,0.02,0.92,0.05,0.89,0.05,0.94,0.02,0.92,0.06,0.8,0.13,0.84,0.06,0.72,0.13,0.93,0.04
