ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.6,0.96,0.02,0.97,0.03,0.19,0.13,0.87,0.13,0.18,0.03,0.89,0.07,0.91,0.07,0.84,0.07,0.76,0.07
0.62,0.93,0.04,0.0,1.0,0.15,0.2,0.79,0.2,0.0,1.0,0.91,0.05,0.0,1.0,0.87,0.05,0.0,1.0
0.64,0.89,0.06,0.88,0.12,0.26,0.26,0.72,0.26,0.03,0.12,0.93,0.05,0.76,0.22,0.89,0.05,0.22,0.22
0.65,0.84,0.08,0.83,0.17,0.29,0.32,0.63,0.32,0.04,0.17,0.96,0.03,0.76,0.22,0.92,0.03,0.29,0.22
0.66,0.82,0.09,0.8,0.2,0.29,0.35,0.6,0.35,0.04,0.2,0.96,0.02,0.74,0.24,0.93,0.02,0.25,0.24
0.66,0.8,0.1,0.77,0.22,0.32,0.36,0.57,0.36,0.05,0.22,0.97,0.02,0.74,0.23,0.94,0.02,0.3,0.23
0.66,0.78,0.1,0.75,0.24,0.34,0.37,0.54,0.37,0.07,0.24,0.98,0.02,0.77,0.2,0.96,0.02,0.41,0.2
0.66,0.78,0.1,0.77,0.22,0.39,0.35,0.54,0.35,0.2,0.22,0.98,0.01,0.92,0.05,0.97,0.01,0.84,0.05
0.66,0.78,0.1,0.76,0.22,0.4,0.35,0.55,0.35,0.21,0.22,0.98,0.01,0.92,0.05,0.96,0.01,0.85,0.05
0.66,0.78,0.1,0.76,0.22,0.4,0.35,0.54,0.35,0.21,0.22,0.98,0.01,0.92,0.06,0.97,0.01,0.84,0.06
0.66,0.77,0.1,0.75,0.22,0.51,0.32,0.53,0.32,0.33,0.22,0.98,0.01,0.99,0.01,0.97,0.01,0.98,0.01
0.66,0.8,0.08,0.8,0.16,0.69,0.21,0.61,0.21,0.57,0.16,0.96,0.03,0.92,0.05,0.92,0.03,0.88,0.05
0.65,0.84,0.06,0.87,0.09,0.75,0.17,0.66,0.17,0.74,0.09,0.96,0.03,0.85,0.09,0.92,0.03,0.8,0.09
0.65,0.89,0.04,0.95,0.04,0.83,0.11,0.75,0.11,0.89,0.04,0.95,0.03,0.82,0.11,0.89,0.03,0.76,0.11
0.66,0.97,0.01,0.96,0.03,0.94,0.03,0.92,0.03,0.91,0.03,0.92,0.06,0.8,0.13,0.82,0.06,0.72,0.13
0.66,0.97,0.01,0.92,0.06,0.93,0.04,0.91,0.04,0.8,0.06,0.88,0.09,0.8,0.13,0.75,0.09,0.72,0.13
0.65,0.93,0.03,0.84,0.12,0.9,0.06,0.86,0.06,0.67,0.12,0.89,0.08,0.75,0.16,0.77,0.08,0.67,0.16
0.65,0.93,0.03,0.87,0.1,0.87,0.08,0.83,0.08,0.69,0.1,0.87,0.09,0.78,0.15,0.74,0.09,0.69,0.15
0.65,0.93,0.02,0.84,0.12,0.92,0.05,0.89,0.05,0.68,0.12,0.9,0.07,0.75,0.17,0.79,0.07,0.66,0.17
0.66,0.99,0.0,0.94,0.05,0.95,0.03,0.92,0.03,0.84,0.05,0.89,0.08,0.82,0.12,0.75,0.08,0.73,0.12
0.67,0.96,0.01,1.0,0.0,0.97,0.02,0.96,0.02,0.99,0.0,0.9,0.07,0.85,0.1,0.78,0.07,0.76,0.1
0.67,0.94,0.02,0.97,0.02,0.92,0.05,0.89,0.05,0.92,0.02,0.91,0.07,0.86,0.09,0.8,0.07,0.78,0.09
0.67,0.92,0.03,0.95,0.04,0.89,0.07,0.85,0.07,0.85,0.04,0.92,0.06,0.87,0.08,0.82,0.06,0.8,0.08
0.67,0.91,0.03,0.94,0.05,0.87,0.08,0.83,0.08,0.83,0.05,0.92,0.06,0.88,0.08,0.83,0.06,0.8,0.08
0.67,0.9,0.04,0.92,0.06,0.85,0.09,0.81,0.09,0.78,0.06,0.92,0.06,0.89,0.07,0.83,0.06,0.82,0.07
0.67,0.91,0.04,0.93,0.05,0.84,0.09,0.82,0.09,0.8,0.05,0.92,0.06,0.88,0.08,0.83,0.06,0.81,0.08
0.67,0.9,0.04,0.93,0.06,0.85,0.09,0.81,0.09,0.8,0.06,0.92,0.06,0.88,0.08,0.83,0.06,0.81,0.08
0.67,0.89,0.04,0.92,0.07,0.82,0.11,0.78,0.11,0.76,0.07,0.93,0.05,0.88,0.08,0.85,0.05,0.82,0.08
0.68,0.88,0.05,0.88,0.1,0.8,0.12,0.78,0.12,0.61,0.1,0.92,0.06,0.96,0.03,0.82,0.06,0.92,0.03
0.67,0.9,0.04,0.92,0.06,0.82,0.11,0.79,0.11,0.75,0.06,0.93,0.05,0.9,0.07,0.84,0.05,0.82,0.07
0.67,0.89,0.04,0.91,0.07,0.81,0.11,0.78,0.11,0.74,0.07,0.93,0.05,0.89,0.07,0.85,0.05,0.82,0.07
0.67,0.9,0.04,0.92,0.06,0.83,0.1,0.81,0.1,0.76,0.06,0.92,0.06,0.9,0.07,0.83,0.06,0.83,0.07
0.67,0.91,0.04,0.94,0.04,0.84,0.09,0.81,0.09,0.83,0.04,0.93,0.05,0.87,0.09,0.84,0.05,0.79,0.09
0.67,0.94,0.03,0.97,0.02,0.9,0.06,0.88,0.06,0.92,0.02,0.92,0.06,0.86,0.1,0.82,0.06,0.77,0.1
0.67,0.93,0.03,0.96,0.03,0.89,0.06,0.88,0.06,0.87,0.03,0.91,0.07,0.87,0.09,0.81,0.07,0.79,0.09
0.67,0.93,0.03,0.97,0.02,0.85,0.09,0.83,0.09,0.92,0.02,0.93,0.05,0.84,0.11,0.85,0.05,0.74,0.11
0.67,0.92,0.03,0.97,0.03,0.83,0.1,0.81,0.1,0.89,0.03,0.93,0.05,0.84,0.11,0.86,0.05,0.74,0.11
0.67,0.96,0.02,0.99,0.01,0.93,0.04,0.92,0.04,0.96,0.01,0.91,0.06,0.83,0.12,0.81,0.06,0.73,0.12
0.67,0.95,0.02,0.99,0.01,0.89,0.06,0.88,0.06,0.98,0.01,0.92,0.06,0.84,0.11,0.83,0.06,0.73,0.11
0.67,0.95,0.02,0.99,0.01,0.91,0.05,0.9,0.05,0.95,0.01,0.91,0.06,0.85,0.1,0.81,0.06,0.76,0.1
0.67,0.95,0.02,1.0,0.0,0.89,0.06,0.88,0.06,0.99,0.0,0.92,0.06,0.82,0.12,0.84,0.06,0.72,0.12
0.67,0.97,0.01,0.98,0.01,0.93,0.04,0.92,0.04,0.94,0.01,0.91,0.06,0.82,0.12,0.82,0.06,0.71,0.12
0.67,0.98,0.01,0.97,0.02,0.97,0.02,0.96,0.02,0.91,0.02,0.9,0.07,0.82,0.12,0.8,0.07,0.72,0.12
0.66,0.99,0.0,0.91,0.07,1.0,0.0,1.0,0.0,0.78,0.07,0.91,0.06,0.78,0.15,0.81,0.06,0.68,0.15
0.66,0.98,0.01,0.97,0.02,0.96,0.02,0.96,0.02,0.92,0.02,0.9,0.07,0.82,0.12,0.8,0.07,0.73,0.12
0.66,1.0,0.0,0.93,0.05,0.97,0.02,0.96,0.02,0.82,0.05,0.92,0.06,0.78,0.15,0.82,0.06,0.68,0.15
0.66,0.97,0.01,0.97,0.02,0.95,0.03,0.94,0.03,0.92,0.02,0.91,0.07,0.82,0.12,0.81,0.07,0.73,0.12
0.67,0.96,0.02,0.99,0.01,0.91,0.05,0.89,0.05,0.96,0.01,0.92,0.06,0.82,0.12,0.83,0.06,0.72,0.12
0.66,0.97,0.01,0.96,0.03,0.94,0.04,0.92,0.04,0.88,0.03,0.92,0.06,0.8,0.14,0.83,0.06,0.7,0.14
0.67,0.95,0.02,0.99,0.01,0.88,0.07,0.86,0.07,0.97,0.01,0.93,0.05,0.81,0.13,0.85,0.05,0.71,0.13
