ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.65,0.82,0.09,0.82,0.17,0.36,0.34,0.57,0.34,0.2,0.17,0.96,0.03,0.91,0.07,0.94,0.03,0.77,0.07,0.69,0.26
0.61,0.93,0.04,0.93,0.07,0.52,0.15,0.82,0.15,0.33,0.07,0.95,0.03,0.95,0.04,0.93,0.03,0.85,0.04,0.88,0.11
0.61,0.93,0.03,0.93,0.06,0.49,0.15,0.83,0.15,0.29,0.06,0.95,0.03,0.94,0.05,0.93,0.03,0.81,0.05,0.88,0.1
0.61,0.94,0.03,0.93,0.06,0.56,0.12,0.86,0.12,0.29,0.06,0.94,0.04,0.91,0.07,0.91,0.04,0.72,0.07,0.9,0.09
0.61,0.94,0.03,0.94,0.06,0.59,0.12,0.86,0.12,0.38,0.06,0.94,0.04,0.95,0.04,0.91,0.04,0.86,0.04,0.9,0.09
0.61,0.94,0.03,0.95,0.04,0.59,0.12,0.85,0.12,0.52,0.04,0.95,0.03,0.97,0.02,0.92,0.03,0.91,0.02,0.9,0.08
0.61,0.94,0.03,0.95,0.05,0.6,0.13,0.84,0.13,0.51,0.05,0.95,0.03,0.98,0.02,0.93,0.03,0.93,0.02,0.9,0.09
0.62,0.93,0.03,0.93,0.07,0.58,0.15,0.82,0.15,0.44,0.07,0.95,0.03,0.99,0.01,0.93,0.03,0.98,0.01,0.88,0.11
0.63,0.92,0.04,0.92,0.07,0.61,0.14,0.82,0.14,0.43,0.07,0.95,0.03,0.98,0.02,0.93,0.03,0.93,0.02,0.87,0.11
0.63,0.91,0.04,0.9,0.09,0.61,0.15,0.8,0.15,0.4,0.09,0.95,0.03,0.95,0.04,0.93,0.03,0.87,0.04,0.85,0.12
0.63,0.91,0.04,0.9,0.09,0.63,0.15,0.8,0.15,0.43,0.09,0.95,0.03,0.96,0.03,0.92,0.03,0.9,0.03,0.85,0.12
0.63,0.91,0.04,0.9,0.09,0.65,0.14,0.81,0.14,0.47,0.09,0.95,0.03,0.98,0.02,0.92,0.03,0.95,0.02,0.85,0.12
0.63,0.9,0.04,0.9,0.09,0.63,0.16,0.79,0.16,0.45,0.09,0.96,0.03,0.98,0.02,0.93,0.03,0.94,0.02,0.84,0.12
0.64,0.9,0.04,0.9,0.09,0.63,0.16,0.78,0.16,0.47,0.09,0.96,0.02,0.99,0.01,0.94,0.02,0.97,0.01,0.84,0.12
0.64,0.9,0.05,0.9,0.09,0.64,0.16,0.77,0.16,0.48,0.09,0.96,0.02,0.99,0.01,0.94,0.02,0.98,0.01,0.83,0.12
0.64,0.9,0.04,0.9,0.09,0.68,0.15,0.78,0.15,0.52,0.09,0.96,0.02,0.99,0.01,0.94,0.02,0.98,0.01,0.84,0.12
0.65,0.9,0.04,0.9,0.09,0.7,0.15,0.78,0.15,0.55,0.09,0.96,0.02,1.0,0.0,0.94,0.02,0.99,0.0,0.84,0.12
0.65,0.91,0.04,0.91,0.08,0.76,0.12,0.81,0.12,0.59,0.08,0.95,0.03,1.0,0.0,0.92,0.03,1.0,0.0,0.86,0.1
0.66,0.91,0.04,0.91,0.08,0.77,0.12,0.81,0.12,0.58,0.08,0.95,0.03,0.99,0.01,0.92,0.03,0.98,0.01,0.86,0.1
0.66,0.91,0.04,0.9,0.09,0.77,0.12,0.81,0.12,0.56,0.09,0.95,0.03,0.98,0.01,0.92,0.03,0.95,0.01,0.85,0.1
0.66,0.9,0.04,0.89,0.09,0.77,0.12,0.8,0.12,0.55,0.09,0.95,0.03,0.98,0.02,0.92,0.03,0.94,0.02,0.84,0.1
0.67,0.91,0.04,0.89,0.1,0.82,0.09,0.84,0.09,0.55,0.1,0.94,0.04,0.95,0.03,0.89,0.04,0.89,0.03,0.86,0.1
0.67,0.91,0.04,0.89,0.09,0.83,0.09,0.84,0.09,0.57,0.09,0.94,0.04,0.96,0.03,0.88,0.04,0.91,0.03,0.86,0.09
0.67,0.9,0.04,0.88,0.1,0.83,0.09,0.84,0.09,0.56,0.1,0.94,0.04,0.96,0.03,0.88,0.04,0.89,0.03,0.86,0.1
0.67,0.9,0.04,0.88,0.11,0.83,0.09,0.84,0.09,0.54,0.11,0.93,0.04,0.95,0.04,0.88,0.04,0.88,0.04,0.86,0.1
0.67,0.9,0.04,0.88,0.1,0.83,0.09,0.83,0.09,0.56,0.1,0.94,0.04,0.96,0.03,0.89,0.04,0.9,0.03,0.85,0.1
0.67,0.89,0.05,0.87,0.12,0.84,0.09,0.82,0.09,0.54,0.12,0.94,0.04,0.94,0.04,0.88,0.04,0.87,0.04,0.84,0.1
0.67,0.89,0.05,0.87,0.12,0.81,0.11,0.8,0.11,0.52,0.12,0.95,0.04,0.95,0.04,0.9,0.04,0.87,0.04,0.83,0.11
