ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.62,0.81,0.08,0.76,0.19,0.73,0.17,0.69,0.17,0.53,0.19,0.95,0.03,0.97,0.02,0.91,0.03,0.96,0.02,0.72,0.18
0.6,0.75,0.08,0.69,0.19,0.87,0.1,0.71,0.1,0.68,0.19,0.92,0.06,1.0,0.0,0.83,0.06,1.0,0.0,0.7,0.15
0.63,0.75,0.09,0.72,0.19,0.81,0.15,0.61,0.15,0.64,0.19,0.98,0.02,1.0,0.0,0.95,0.02,0.99,0.0,0.67,0.17
0.66,0.8,0.08,0.76,0.19,0.79,0.14,0.69,0.14,0.52,0.19,0.95,0.03,0.94,0.04,0.9,0.03,0.89,0.04,0.72,0.17
0.67,0.83,0.07,0.8,0.17,0.7,0.18,0.68,0.18,0.4,0.17,0.97,0.02,0.91,0.06,0.95,0.02,0.8,0.06,0.74,0.17
0.65,0.84,0.07,0.84,0.14,0.59,0.23,0.66,0.23,0.42,0.14,1.0,0.0,0.98,0.02,1.0,0.0,0.95,0.02,0.75,0.18
0.65,0.84,0.07,0.83,0.15,0.55,0.24,0.66,0.24,0.36,0.15,1.0,0.0,0.95,0.04,1.0,0.0,0.89,0.04,0.74,0.2
0.65,0.85,0.07,0.84,0.15,0.57,0.23,0.67,0.23,0.37,0.15,0.99,0.01,0.94,0.04,0.98,0.01,0.87,0.04,0.76,0.19
0.65,0.84,0.07,0.83,0.16,0.55,0.24,0.66,0.24,0.36,0.16,1.0,0.0,0.94,0.04,0.99,0.0,0.87,0.04,0.74,0.2
0.65,0.84,0.07,0.83,0.16,0.57,0.23,0.66,0.23,0.35,0.16,0.99,0.01,0.93,0.05,0.99,0.01,0.85,0.05,0.74,0.2
0.65,0.84,0.07,0.83,0.15,0.58,0.23,0.66,0.23,0.39,0.15,1.0,0.0,0.95,0.03,0.99,0.0,0.89,0.03,0.74,0.19
0.65,0.84,0.07,0.83,0.15,0.58,0.23,0.65,0.23,0.43,0.15,1.0,0.0,0.98,0.01,1.0,0.0,0.95,0.01,0.74,0.19
0.66,0.84,0.07,0.84,0.15,0.62,0.22,0.66,0.22,0.44,0.15,1.0,0.0,0.97,0.02,0.99,0.0,0.94,0.02,0.75,0.18
0.66,0.85,0.07,0.84,0.15,0.65,0.2,0.68,0.2,0.44,0.15,0.99,0.01,0.96,0.03,0.98,0.01,0.9,0.03,0.76,0.17
0.68,0.86,0.06,0.85,0.13,0.77,0.14,0.74,0.14,0.5,0.13,0.96,0.03,0.95,0.04,0.93,0.03,0.88,0.04,0.79,0.14
0.67,0.86,0.06,0.84,0.14,0.82,0.11,0.78,0.11,0.54,0.14,0.95,0.04,0.95,0.04,0.89,0.04,0.89,0.04,0.81,0.12
0.68,0.87,0.05,0.84,0.14,0.85,0.09,0.81,0.09,0.54,0.14,0.93,0.05,0.94,0.04,0.87,0.05,0.87,0.04,0.82,0.12
0.67,0.89,0.05,0.85,0.12,0.88,0.07,0.85,0.07,0.58,0.12,0.93,0.05,0.95,0.04,0.85,0.05,0.89,0.04,0.85,0.1
0.68,0.89,0.04,0.87,0.11,0.85,0.09,0.83,0.09,0.6,0.11,0.94,0.04,0.97,0.02,0.88,0.04,0.92,0.02,0.85,0.1
0.68,0.89,0.05,0.88,0.1,0.83,0.1,0.8,0.1,0.59,0.1,0.95,0.03,0.97,0.02,0.9,0.03,0.94,0.02,0.84,0.1
0.68,0.89,0.04,0.87,0.11,0.84,0.09,0.82,0.09,0.57,0.11,0.94,0.04,0.96,0.03,0.88,0.04,0.9,0.03,0.84,0.1
0.67,0.89,0.05,0.87,0.11,0.82,0.1,0.8,0.1,0.58,0.11,0.95,0.03,0.97,0.02,0.9,0.03,0.93,0.02,0.83,0.11
0.68,0.89,0.05,0.87,0.11,0.83,0.1,0.8,0.1,0.58,0.11,0.95,0.04,0.97,0.02,0.9,0.04,0.92,0.02,0.83,0.11
0.68,0.89,0.04,0.88,0.1,0.85,0.09,0.82,0.09,0.6,0.1,0.95,0.04,0.97,0.02,0.89,0.04,0.94,0.02,0.85,0.1
0.68,0.9,0.04,0.89,0.1,0.84,0.09,0.82,0.09,0.6,0.1,0.95,0.04,0.98,0.02,0.9,0.04,0.94,0.02,0.85,0.1
0.68,0.9,0.04,0.9,0.08,0.83,0.1,0.81,0.1,0.64,0.08,0.95,0.03,1.0,0.0,0.91,0.03,0.99,0.0,0.85,0.09
0.68,0.91,0.04,0.9,0.08,0.85,0.08,0.84,0.08,0.66,0.08,0.95,0.04,1.0,0.0,0.89,0.04,0.99,0.0,0.87,0.08
0.67,0.91,0.04,0.91,0.08,0.87,0.07,0.86,0.07,0.68,0.08,0.94,0.04,1.0,0.0,0.88,0.04,1.0,0.0,0.89,0.08
0.67,0.92,0.03,0.91,0.08,0.92,0.05,0.9,0.05,0.7,0.08,0.92,0.05,0.99,0.01,0.85,0.05,0.98,0.01,0.91,0.07
0.67,0.92,0.03,0.9,0.08,0.93,0.04,0.91,0.04,0.71,0.08,0.92,0.06,0.99,0.01,0.84,0.06,0.98,0.01,0.91,0.06
0.67,0.93,0.03,0.91,0.07,0.95,0.03,0.93,0.03,0.72,0.07,0.91,0.06,0.99,0.01,0.83,0.06,0.98,0.01,0.92,0.05
0.66,0.94,0.02,0.91,0.07,0.98,0.01,0.97,0.01,0.72,0.07,0.9,0.07,0.98,0.01,0.81,0.07,0.96,0.01,0.94,0.04
0.67,0.93,0.03,0.9,0.08,0.95,0.03,0.94,0.03,0.7,0.08,0.91,0.06,0.98,0.01,0.83,0.06,0.96,0.01,0.92,0.06
0.67,0.93,0.03,0.91,0.07,0.95,0.03,0.94,0.03,0.72,0.07,0.91,0.06,0.99,0.01,0.83,0.06,0.98,0.01,0.93,0.05
0.67,0.93,0.03,0.91,0.08,0.96,0.02,0.95,0.02,0.71,0.08,0.91,0.06,0.98,0.01,0.82,0.06,0.97,0.01,0.93,0.05
0.67,0.93,0.03,0.91,0.07,0.94,0.03,0.93,0.03,0.72,0.07,0.92,0.06,0.99,0.01,0.84,0.06,0.98,0.01,0.92,0.05
0.67,0.93,0.03,0.91,0.07,0.94,0.04,0.92,0.04,0.72,0.07,0.92,0.06,0.99,0.0,0.84,0.06,0.99,0.0,0.92,0.06
0.67,0.93,0.03,0.92,0.07,0.91,0.05,0.9,0.05,0.73,0.07,0.93,0.05,0.99,0.0,0.86,0.05,0.99,0.0,0.91,0.06
0.67,0.93,0.03,0.92,0.07,0.92,0.05,0.91,0.05,0.72,0.07,0.92,0.05,1.0,0.0,0.86,0.05,0.99,0.0,0.92,0.06
0.67,0.93,0.03,0.92,0.07,0.95,0.03,0.94,0.03,0.73,0.07,0.91,0.06,0.99,0.0,0.83,0.06,0.98,0.0,0.93,0.05
0.67,0.93,0.03,0.92,0.07,0.94,0.03,0.93,0.03,0.73,0.07,0.92,0.06,1.0,0.0,0.84,0.06,0.99,0.0,0.93,0.05
0.67,0.93,0.03,0.93,0.06,0.92,0.05,0.9,0.05,0.75,0.06,0.93,0.05,0.99,0.01,0.86,0.05,0.97,0.01,0.92,0.06
0.67,0.93,0.03,0.92,0.07,0.93,0.04,0.92,0.04,0.71,0.07,0.92,0.05,0.99,0.0,0.85,0.05,0.99,0.0,0.92,0.06
0.67,0.93,0.03,0.92,0.07,0.94,0.04,0.92,0.04,0.73,0.07,0.92,0.06,1.0,0.0,0.84,0.06,0.99,0.0,0.92,0.06
0.67,0.93,0.03,0.92,0.06,0.93,0.04,0.92,0.04,0.75,0.06,0.92,0.05,0.99,0.0,0.85,0.05,0.99,0.0,0.92,0.05
0.67,0.94,0.02,0.93,0.06,0.96,0.02,0.95,0.02,0.76,0.06,0.92,0.06,0.99,0.0,0.84,0.06,0.99,0.0,0.94,0.04
0.66,0.94,0.02,0.92,0.07,0.99,0.0,0.99,0.0,0.73,0.07,0.9,0.07,0.98,0.01,0.81,0.07,0.96,0.01,0.96,0.04
0.67,0.95,0.02,0.92,0.06,0.99,0.01,0.98,0.01,0.75,0.06,0.9,0.07,0.99,0.01,0.81,0.07,0.98,0.01,0.95,0.03
0.67,0.95,0.02,0.92,0.06,1.0,0.0,1.0,0.0,0.76,0.06,0.9,0.07,0.99,0.01,0.8,0.07,0.98,0.01,0.96,0.03
0.67,0.95,0.02,0.93,0.06,0.99,0.0,0.99,0.0,0.76,0.06,0.9,0.07,0.99,0.0,0.81,0.07,0.99,0.0,0.96,0.03
