ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.59,0.9,0.04,0.9,0.07,0.79,0.13,0.74,0.13,0.83,0.07,0.85,0.1,0.92,0.05,0.76,0.1,0.9,0.05,0.82,0.1
0.57,0.99,0.0,0.99,0.01,0.99,0.0,1.0,0.0,0.83,0.01,0.9,0.06,0.98,0.01,0.87,0.06,0.95,0.01,0.99,0.01
0.54,1.0,0.0,1.0,0.0,0.9,0.0,1.0,0.0,0.61,0.0,0.89,0.06,0.97,0.02,0.88,0.06,0.89,0.02,1.0,0.0
0.56,0.98,0.01,0.99,0.01,0.43,0.06,0.94,0.06,0.67,0.01,0.92,0.05,0.83,0.13,0.9,0.05,0.6,0.13,0.96,0.03
0.57,0.96,0.02,0.97,0.03,0.48,0.09,0.9,0.09,0.51,0.03,0.93,0.04,0.92,0.06,0.91,0.04,0.8,0.06,0.94,0.06
0.59,0.95,0.03,0.95,0.05,0.49,0.12,0.86,0.12,0.37,0.05,0.94,0.04,0.99,0.01,0.92,0.04,0.96,0.01,0.91,0.08
0.6,0.94,0.03,0.94,0.06,0.54,0.13,0.85,0.13,0.42,0.06,0.94,0.04,1.0,0.0,0.92,0.04,1.0,0.0,0.9,0.1
0.61,0.93,0.03,0.94,0.06,0.58,0.14,0.83,0.14,0.49,0.06,0.95,0.03,0.98,0.01,0.93,0.03,0.95,0.01,0.89,0.1
0.62,0.92,0.04,0.92,0.07,0.57,0.16,0.79,0.16,0.49,0.07,0.96,0.02,0.97,0.02,0.95,0.02,0.94,0.02,0.85,0.12
0.64,0.89,0.05,0.92,0.07,0.5,0.22,0.71,0.22,0.55,0.07,0.99,0.0,0.91,0.07,0.99,0.0,0.79,0.07,0.81,0.15
0.64,0.89,0.05,0.92,0.08,0.54,0.21,0.72,0.21,0.53,0.08,1.0,0.0,0.94,0.05,0.99,0.0,0.85,0.05,0.82,0.14
0.64,0.89,0.05,0.9,0.09,0.57,0.2,0.72,0.2,0.51,0.09,0.99,0.0,0.96,0.03,0.99,0.0,0.91,0.03,0.81,0.15
0.65,0.88,0.05,0.9,0.09,0.58,0.21,0.71,0.21,0.51,0.09,0.99,0.0,0.97,0.02,0.99,0.0,0.92,0.02,0.8,0.15
0.65,0.88,0.05,0.89,0.1,0.57,0.21,0.7,0.21,0.5,0.1,1.0,0.0,0.97,0.02,1.0,0.0,0.92,0.02,0.79,0.15
0.65,0.87,0.06,0.89,0.1,0.56,0.23,0.68,0.23,0.48,0.1,0.99,0.0,0.97,0.02,0.99,0.0,0.93,0.02,0.79,0.17
0.65,0.86,0.06,0.87,0.12,0.55,0.24,0.67,0.24,0.46,0.12,0.99,0.0,0.98,0.01,0.99,0.0,0.96,0.01,0.77,0.18
0.65,0.86,0.06,0.86,0.13,0.58,0.23,0.67,0.23,0.45,0.13,1.0,0.0,1.0,0.0,1.0,0.0,0.99,0.0,0.77,0.18
0.66,0.85,0.07,0.85,0.13,0.6,0.22,0.68,0.22,0.43,0.13,0.99,0.0,0.97,0.02,0.99,0.0,0.94,0.02,0.77,0.17
0.66,0.84,0.07,0.85,0.14,0.58,0.23,0.65,0.23,0.44,0.14,0.99,0.0,0.99,0.01,0.99,0.0,0.98,0.01,0.75,0.18
0.66,0.84,0.07,0.84,0.14,0.6,0.23,0.65,0.23,0.44,0.14,0.99,0.0,0.98,0.01,0.99,0.0,0.95,0.01,0.74,0.18
0.66,0.84,0.07,0.84,0.14,0.63,0.21,0.67,0.21,0.45,0.14,0.99,0.0,0.97,0.02,0.99,0.0,0.94,0.02,0.76,0.17
0.66,0.85,0.07,0.84,0.14,0.68,0.19,0.69,0.19,0.47,0.14,0.98,0.01,0.96,0.03,0.97,0.01,0.92,0.03,0.76,0.17
0.67,0.83,0.07,0.83,0.15,0.67,0.2,0.66,0.2,0.47,0.15,1.0,0.0,0.97,0.02,0.99,0.0,0.93,0.02,0.74,0.17
0.67,0.84,0.07,0.83,0.15,0.69,0.19,0.67,0.19,0.46,0.15,0.99,0.01,0.96,0.03,0.98,0.01,0.9,0.03,0.75,0.17
0.67,0.84,0.07,0.82,0.16,0.7,0.18,0.69,0.18,0.46,0.16,0.98,0.02,0.94,0.04,0.95,0.02,0.88,0.04,0.75,0.17
0.67,0.84,0.07,0.82,0.15,0.7,0.18,0.69,0.18,0.46,0.15,0.98,0.02,0.95,0.04,0.96,0.02,0.88,0.04,0.75,0.16
0.67,0.85,0.06,0.84,0.14,0.72,0.17,0.7,0.17,0.49,0.14,0.97,0.02,0.96,0.03,0.95,0.02,0.9,0.03,0.77,0.16
0.67,0.86,0.06,0.85,0.13,0.73,0.16,0.72,0.16,0.5,0.13,0.97,0.02,0.96,0.03,0.95,0.02,0.91,0.03,0.78,0.15
0.67,0.86,0.06,0.85,0.13,0.73,0.16,0.73,0.16,0.52,0.13,0.97,0.02,0.97,0.02,0.95,0.02,0.93,0.02,0.79,0.15
0.67,0.86,0.06,0.85,0.13,0.73,0.16,0.72,0.16,0.52,0.13,0.97,0.02,0.97,0.02,0.95,0.02,0.93,0.02,0.78,0.15
0.67,0.87,0.06,0.86,0.12,0.74,0.15,0.73,0.15,0.53,0.12,0.97,0.02,0.97,0.02,0.94,0.02,0.94,0.02,0.79,0.14
0.66,0.87,0.06,0.86,0.12,0.73,0.16,0.73,0.16,0.53,0.12,0.97,0.02,0.98,0.02,0.95,0.02,0.95,0.02,0.79,0.14
0.67,0.87,0.06,0.87,0.11,0.71,0.17,0.72,0.17,0.54,0.11,0.98,0.01,0.99,0.0,0.96,0.01,0.98,0.0,0.79,0.14
0.67,0.87,0.05,0.88,0.11,0.72,0.16,0.73,0.16,0.56,0.11,0.98,0.01,1.0,0.0,0.96,0.01,1.0,0.0,0.8,0.14
0.67,0.88,0.05,0.88,0.11,0.73,0.15,0.74,0.15,0.56,0.11,0.97,0.02,0.99,0.0,0.95,0.02,0.99,0.0,0.81,0.13
0.67,0.88,0.05,0.88,0.11,0.75,0.14,0.76,0.14,0.56,0.11,0.97,0.02,0.98,0.01,0.94,0.02,0.96,0.01,0.82,0.12
0.67,0.89,0.05,0.88,0.1,0.79,0.12,0.78,0.12,0.58,0.1,0.96,0.03,0.98,0.01,0.92,0.03,0.96,0.01,0.83,0.11
