ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.54,0.95,0.02,0.97,0.01,0.88,0.08,0.83,0.08,0.97,0.01,0.85,0.1,0.93,0.04,0.79,0.1,0.93,0.04,0.9,0.04
0.55,0.97,0.01,0.98,0.01,0.93,0.05,0.89,0.05,0.98,0.01,0.87,0.08,0.91,0.05,0.81,0.08,0.91,0.05,0.94,0.03
0.55,0.96,0.01,0.95,0.03,0.93,0.04,0.9,0.04,0.95,0.03,0.88,0.07,0.9,0.06,0.83,0.07,0.89,0.06,0.93,0.04
0.56,0.97,0.01,0.95,0.03,0.96,0.03,0.94,0.03,0.95,0.03,0.9,0.06,0.88,0.06,0.85,0.06,0.87,0.06,0.94,0.03
0.57,0.99,0.0,0.96,0.02,0.98,0.02,0.96,0.02,0.95,0.02,0.91,0.06,0.88,0.07,0.86,0.06,0.87,0.07,0.96,0.02
0.57,0.97,0.01,0.98,0.01,0.98,0.01,0.97,0.01,0.98,0.01,0.91,0.06,0.89,0.06,0.87,0.06,0.88,0.06,0.97,0.01
0.59,0.98,0.01,0.98,0.01,0.99,0.0,0.99,0.0,0.97,0.01,0.9,0.06,0.91,0.05,0.84,0.06,0.89,0.05,0.98,0.01
0.62,0.94,0.02,0.93,0.04,0.98,0.01,0.97,0.01,0.9,0.04,0.91,0.06,0.94,0.04,0.83,0.06,0.91,0.04,0.95,0.03
0.64,0.95,0.02,0.95,0.03,0.98,0.01,0.97,0.01,0.91,0.03,0.92,0.06,0.94,0.04,0.84,0.06,0.9,0.04,0.96,0.02
0.66,0.96,0.02,0.97,0.02,0.98,0.01,0.97,0.01,0.93,0.02,0.92,0.05,0.93,0.04,0.85,0.05,0.89,0.04,0.97,0.01
0.67,0.95,0.02,0.94,0.04,0.98,0.01,0.97,0.01,0.86,0.04,0.92,0.06,0.96,0.03,0.83,0.06,0.93,0.03,0.95,0.03
0.67,0.95,0.02,0.96,0.03,0.98,0.01,0.97,0.01,0.88,0.03,0.92,0.06,0.95,0.03,0.84,0.06,0.91,0.03,0.96,0.02
0.67,0.95,0.02,0.95,0.03,0.98,0.01,0.97,0.01,0.87,0.03,0.92,0.06,0.96,0.03,0.84,0.06,0.92,0.03,0.96,0.02
0.67,0.97,0.01,0.98,0.02,0.99,0.01,0.99,0.01,0.93,0.02,0.92,0.06,0.94,0.04,0.84,0.06,0.89,0.04,0.98,0.01
0.68,0.98,0.01,0.97,0.02,0.96,0.02,0.95,0.02,0.91,0.02,0.9,0.07,0.97,0.02,0.8,0.07,0.93,0.02,0.96,0.02
0.67,0.96,0.02,0.93,0.05,0.96,0.02,0.95,0.02,0.79,0.05,0.89,0.08,0.99,0.01,0.78,0.08,0.98,0.01,0.94,0.04
0.67,0.96,0.02,0.93,0.06,0.97,0.02,0.96,0.02,0.77,0.06,0.89,0.08,0.98,0.01,0.78,0.08,0.97,0.01,0.95,0.04
0.67,0.97,0.01,0.93,0.06,0.94,0.03,0.92,0.03,0.78,0.06,0.88,0.09,0.98,0.01,0.76,0.09,0.96,0.01,0.93,0.04
0.67,0.97,0.01,0.94,0.05,0.95,0.03,0.93,0.03,0.82,0.05,0.88,0.08,1.0,0.0,0.77,0.08,0.99,0.0,0.94,0.04
0.67,0.96,0.01,0.95,0.04,0.98,0.01,0.97,0.01,0.83,0.04,0.9,0.07,0.99,0.01,0.8,0.07,0.97,0.01,0.96,0.03
0.68,0.96,0.01,0.94,0.04,0.96,0.02,0.95,0.02,0.82,0.04,0.89,0.08,1.0,0.0,0.78,0.08,0.99,0.0,0.94,0.03
0.68,0.96,0.01,0.94,0.05,0.97,0.02,0.95,0.02,0.82,0.05,0.89,0.08,1.0,0.0,0.79,0.08,0.99,0.0,0.94,0.04
0.67,0.96,0.01,0.94,0.05,0.96,0.02,0.95,0.02,0.8,0.05,0.89,0.08,1.0,0.0,0.78,0.08,0.99,0.0,0.94,0.04
0.67,0.96,0.01,0.94,0.05,0.95,0.03,0.94,0.03,0.81,0.05,0.89,0.08,1.0,0.0,0.78,0.08,0.99,0.0,0.94,0.04
0.67,0.96,0.01,0.93,0.05,0.95,0.03,0.94,0.03,0.77,0.05,0.89,0.08,0.98,0.01,0.78,0.08,0.96,0.01,0.94,0.04
0.67,0.96,0.02,0.94,0.05,0.97,0.02,0.97,0.02,0.76,0.05,0.89,0.08,0.98,0.01,0.79,0.08,0.96,0.01,0.95,0.04
0.67,0.96,0.02,0.93,0.06,0.99,0.01,0.99,0.01,0.72,0.06,0.89,0.08,0.97,0.02,0.8,0.08,0.94,0.02,0.96,0.03
0.67,0.96,0.02,0.94,0.05,0.98,0.01,0.98,0.01,0.76,0.05,0.89,0.07,0.99,0.01,0.8,0.07,0.97,0.01,0.96,0.03
0.66,0.95,0.02,0.93,0.06,0.98,0.01,0.98,0.01,0.72,0.06,0.9,0.07,0.98,0.01,0.82,0.07,0.96,0.01,0.96,0.03
0.66,0.95,0.02,0.93,0.05,0.99,0.01,0.98,0.01,0.75,0.05,0.9,0.07,0.99,0.01,0.82,0.07,0.98,0.01,0.96,0.03
0.67,0.96,0.02,0.95,0.04,0.98,0.01,0.98,0.01,0.81,0.04,0.91,0.06,0.99,0.01,0.83,0.06,0.97,0.01,0.96,0.03
0.67,0.96,0.02,0.94,0.05,1.0,0.0,1.0,0.0,0.78,0.05,0.9,0.07,1.0,0.0,0.82,0.07,1.0,0.0,0.97,0.03
0.67,0.96,0.02,0.95,0.04,1.0,0.0,1.0,0.0,0.8,0.04,0.9,0.07,0.99,0.01,0.82,0.07,0.98,0.01,0.97,0.02
0.67,0.96,0.02,0.94,0.05,1.0,0.0,1.0,0.0,0.79,0.05,0.9,0.07,1.0,0.0,0.81,0.07,1.0,0.0,0.97,0.03
0.67,0.95,0.02,0.93,0.05,0.97,0.01,0.97,0.01,0.77,0.05,0.91,0.06,1.0,0.0,0.83,0.06,0.99,0.0,0.95,0.03
0.68,0.95,0.02,0.93,0.05,1.0,0.0,1.0,0.0,0.77,0.05,0.91,0.07,1.0,0.0,0.81,0.07,0.99,0.0,0.97,0.03
0.68,0.95,0.02,0.93,0.05,1.0,0.0,1.0,0.0,0.77,0.05,0.9,0.07,1.0,0.0,0.81,0.07,0.99,0.0,0.97,0.03
0.68,0.95,0.02,0.94,0.05,1.0,0.0,1.0,0.0,0.79,0.05,0.91,0.07,1.0,0.0,0.81,0.07,0.99,0.0,0.97,0.03
0.68,0.96,0.01,0.94,0.05,0.96,0.03,0.94,0.03,0.79,0.05,0.89,0.08,0.99,0.01,0.78,0.08,0.97,0.01,0.94,0.04
0.68,0.96,0.01,0.95,0.04,0.99,0.01,0.98,0.01,0.83,0.04,0.91,0.07,0.98,0.01,0.81,0.07,0.96,0.01,0.96,0.03
0.68,0.97,0.01,0.97,0.03,0.97,0.01,0.97,0.01,0.88,0.03,0.9,0.07,0.97,0.02,0.81,0.07,0.94,0.02,0.97,0.02
0.68,0.97,0.01,0.96,0.03,0.99,0.01,0.98,0.01,0.86,0.03,0.91,0.07,0.98,0.02,0.82,0.07,0.94,0.02,0.97,0.02
0.68,0.97,0.01,0.97,0.02,1.0,0.0,1.0,0.0,0.9,0.02,0.91,0.06,0.96,0.03,0.83,0.06,0.91,0.03,0.98,0.01
0.67,0.96,0.02,0.95,0.04,0.98,0.01,0.98,0.01,0.8,0.04,0.91,0.06,0.99,0.01,0.83,0.06,0.97,0.01,0.96,0.03
0.67,0.96,0.02,0.95,0.04,1.0,0.0,1.0,0.0,0.8,0.04,0.9,0.07,0.99,0.0,0.82,0.07,0.99,0.0,0.97,0.02
0.67,0.96,0.01,0.95,0.05,0.98,0.01,0.98,0.01,0.78,0.05,0.9,0.07,1.0,0.0,0.81,0.07,0.99,0.0,0.96,0.03
0.66,0.96,0.02,0.93,0.06,1.0,0.0,1.0,0.0,0.74,0.06,0.9,0.07,0.98,0.01,0.81,0.07,0.96,0.01,0.97,0.03
0.67,0.96,0.02,0.94,0.05,0.99,0.0,0.99,0.0,0.78,0.05,0.9,0.07,1.0,0.0,0.81,0.07,0.99,0.0,0.96,0.03
0.67,0.96,0.01,0.93,0.06,0.96,0.03,0.95,0.03,0.76,0.06,0.89,0.08,0.98,0.02,0.78,0.08,0.95,0.02,0.94,0.04
0.68,0.97,0.01,0.95,0.04,0.96,0.03,0.94,0.03,0.81,0.04,0.89,0.08,1.0,0.0,0.78,0.08,1.0,0.0,0.94,0.04
