ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.63,0.86,0.06,0.87,0.12,0.46,0.26,0.67,0.26,0.38,0.12,1.0,0.0,0.99,0.01,0.99,0.0,0.97,0.01,0.77,0.19
0.64,0.83,0.08,0.84,0.15,0.37,0.32,0.61,0.32,0.27,0.15,0.97,0.02,0.98,0.01,0.96,0.02,0.96,0.01,0.72,0.23
0.64,0.82,0.09,0.82,0.17,0.33,0.35,0.57,0.35,0.23,0.17,0.96,0.03,0.97,0.02,0.94,0.03,0.93,0.02,0.69,0.26
0.64,0.8,0.09,0.81,0.18,0.31,0.38,0.54,0.38,0.22,0.18,0.94,0.04,0.97,0.02,0.91,0.04,0.94,0.02,0.68,0.28
0.64,0.79,0.1,0.8,0.19,0.3,0.39,0.53,0.39,0.22,0.19,0.94,0.04,0.98,0.01,0.9,0.04,0.96,0.01,0.67,0.29
0.65,0.79,0.1,0.8,0.19,0.29,0.4,0.52,0.4,0.21,0.19,0.93,0.04,0.98,0.01,0.89,0.04,0.95,0.01,0.66,0.3
0.64,0.78,0.1,0.78,0.2,0.3,0.4,0.51,0.4,0.2,0.2,0.94,0.04,0.96,0.03,0.9,0.04,0.91,0.03,0.65,0.3
0.64,0.78,0.1,0.78,0.21,0.31,0.4,0.51,0.4,0.2,0.21,0.94,0.04,0.95,0.04,0.9,0.04,0.88,0.04,0.65,0.3
0.65,0.78,0.1,0.78,0.21,0.31,0.4,0.51,0.4,0.21,0.21,0.94,0.04,0.96,0.03,0.89,0.04,0.91,0.03,0.65,0.3
0.64,0.77,0.11,0.77,0.22,0.32,0.4,0.51,0.4,0.2,0.22,0.94,0.04,0.94,0.05,0.9,0.04,0.86,0.05,0.64,0.31
