ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.58,0.9,0.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.98,0.01,0.0,1.0,0.98,0.01,0.0,1.0,0.0,1.0
0.59,0.87,0.06,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
0.62,0.69,0.16,0.66,0.34,0.03,0.6,0.39,0.6,0.01,0.34,0.9,0.07,0.85,0.12,0.84,0.07,0.68,0.12,0.53,0.47
0.63,0.58,0.2,0.53,0.45,0.24,0.57,0.3,0.57,0.09,0.45,0.89,0.08,0.79,0.16,0.81,0.08,0.6,0.16,0.42,0.51
0.64,0.66,0.16,0.62,0.36,0.31,0.49,0.37,0.49,0.14,0.36,0.91,0.06,0.84,0.12,0.84,0.06,0.68,0.12,0.49,0.42
0.65,0.71,0.14,0.7,0.29,0.29,0.47,0.42,0.47,0.15,0.29,0.91,0.06,0.89,0.08,0.85,0.06,0.76,0.08,0.56,0.38
0.65,0.73,0.13,0.72,0.27,0.31,0.45,0.44,0.45,0.16,0.27,0.92,0.06,0.89,0.08,0.86,0.06,0.76,0.08,0.58,0.36
0.65,0.75,0.12,0.74,0.24,0.33,0.42,0.47,0.42,0.18,0.24,0.93,0.05,0.9,0.08,0.87,0.05,0.76,0.08,0.6,0.33
0.66,0.76,0.11,0.76,0.22,0.39,0.38,0.5,0.38,0.23,0.22,0.94,0.04,0.91,0.06,0.89,0.04,0.8,0.06,0.63,0.3
0.66,0.78,0.1,0.77,0.21,0.42,0.36,0.51,0.36,0.25,0.21,0.94,0.04,0.92,0.06,0.9,0.04,0.82,0.06,0.64,0.28
