ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.63,0.77,0.11,0.75,0.24,0.26,0.42,0.51,0.42,0.13,0.24,0.95,0.03,0.88,0.09,0.92,0.03,0.73,0.09,0.63,0.33
0.64,0.8,0.09,0.8,0.19,0.32,0.37,0.55,0.37,0.22,0.19,0.95,0.03,0.96,0.03,0.92,0.03,0.9,0.03,0.68,0.28
0.65,0.79,0.1,0.79,0.2,0.39,0.35,0.54,0.35,0.25,0.2,0.95,0.03,0.94,0.04,0.92,0.03,0.87,0.04,0.67,0.28
0.65,0.8,0.09,0.8,0.19,0.4,0.34,0.55,0.34,0.26,0.19,0.95,0.03,0.95,0.04,0.92,0.03,0.88,0.04,0.68,0.27
0.65,0.81,0.09,0.81,0.17,0.43,0.33,0.57,0.33,0.3,0.17,0.96,0.03,0.97,0.02,0.93,0.03,0.93,0.02,0.69,0.25
0.66,0.81,0.08,0.81,0.17,0.54,0.27,0.59,0.27,0.35,0.17,0.98,0.01,0.95,0.04,0.96,0.01,0.89,0.04,0.7,0.22
0.66,0.82,0.08,0.82,0.16,0.56,0.26,0.61,0.26,0.4,0.16,0.98,0.01,0.97,0.02,0.97,0.01,0.94,0.02,0.71,0.21
0.66,0.83,0.08,0.83,0.15,0.57,0.25,0.63,0.25,0.41,0.15,0.99,0.01,0.98,0.01,0.98,0.01,0.96,0.01,0.73,0.2
0.66,0.83,0.08,0.83,0.15,0.57,0.25,0.63,0.25,0.42,0.15,0.99,0.01,0.98,0.01,0.98,0.01,0.95,0.01,0.73,0.2
0.66,0.83,0.07,0.83,0.15,0.6,0.23,0.64,0.23,0.42,0.15,0.99,0.0,0.97,0.02,0.99,0.0,0.93,0.02,0.73,0.19
0.66,0.84,0.07,0.84,0.14,0.6,0.23,0.64,0.23,0.44,0.14,0.99,0.0,0.98,0.01,0.99,0.0,0.96,0.01,0.74,0.18
0.66,0.84,0.07,0.84,0.15,0.62,0.22,0.65,0.22,0.44,0.15,1.0,0.0,0.97,0.02,1.0,0.0,0.93,0.02,0.74,0.18
0.66,0.85,0.07,0.84,0.14,0.63,0.21,0.67,0.21,0.46,0.14,0.99,0.0,0.98,0.02,0.99,0.0,0.95,0.02,0.76,0.17
0.66,0.85,0.07,0.84,0.14,0.64,0.21,0.68,0.21,0.46,0.14,0.99,0.01,0.97,0.02,0.98,0.01,0.94,0.02,0.76,0.17
0.67,0.86,0.06,0.84,0.14,0.74,0.16,0.72,0.16,0.5,0.14,0.97,0.02,0.96,0.03,0.94,0.02,0.9,0.03,0.78,0.15
0.68,0.88,0.05,0.85,0.12,0.82,0.11,0.79,0.11,0.54,0.12,0.95,0.04,0.95,0.04,0.89,0.04,0.89,0.04,0.82,0.11
0.68,0.88,0.05,0.86,0.12,0.85,0.09,0.82,0.09,0.56,0.12,0.94,0.04,0.95,0.04,0.88,0.04,0.88,0.04,0.84,0.1
0.68,0.9,0.04,0.88,0.1,0.88,0.07,0.85,0.07,0.61,0.1,0.93,0.05,0.96,0.03,0.87,0.05,0.92,0.03,0.86,0.09
0.68,0.9,0.04,0.88,0.1,0.89,0.06,0.87,0.06,0.62,0.1,0.93,0.05,0.97,0.02,0.86,0.05,0.92,0.02,0.88,0.08
0.68,0.9,0.04,0.88,0.1,0.88,0.07,0.86,0.07,0.62,0.1,0.93,0.05,0.97,0.02,0.87,0.05,0.93,0.02,0.87,0.09
0.68,0.9,0.04,0.89,0.09,0.89,0.07,0.86,0.07,0.63,0.09,0.93,0.05,0.97,0.02,0.86,0.05,0.94,0.02,0.88,0.08
0.68,0.91,0.04,0.89,0.09,0.91,0.05,0.88,0.05,0.66,0.09,0.93,0.05,0.98,0.02,0.85,0.05,0.94,0.02,0.89,0.07
0.68,0.9,0.04,0.88,0.1,0.89,0.07,0.85,0.07,0.63,0.1,0.93,0.05,0.97,0.02,0.86,0.05,0.94,0.02,0.86,0.09
0.68,0.9,0.04,0.89,0.09,0.87,0.08,0.83,0.08,0.66,0.09,0.95,0.04,0.99,0.0,0.89,0.04,0.98,0.0,0.86,0.08
0.67,0.91,0.04,0.9,0.09,0.86,0.08,0.84,0.08,0.64,0.09,0.94,0.04,0.99,0.01,0.89,0.04,0.97,0.01,0.87,0.08
0.67,0.9,0.04,0.89,0.09,0.84,0.09,0.82,0.09,0.63,0.09,0.95,0.04,0.99,0.01,0.9,0.04,0.97,0.01,0.85,0.09
0.67,0.91,0.04,0.9,0.09,0.86,0.08,0.85,0.08,0.64,0.09,0.94,0.04,0.99,0.01,0.88,0.04,0.97,0.01,0.88,0.08
0.67,0.91,0.04,0.9,0.09,0.86,0.08,0.85,0.08,0.64,0.09,0.94,0.04,0.98,0.01,0.88,0.04,0.96,0.01,0.88,0.08
0.67,0.91,0.04,0.89,0.09,0.86,0.08,0.85,0.08,0.62,0.09,0.94,0.04,0.98,0.02,0.88,0.04,0.95,0.02,0.87,0.08
0.67,0.91,0.04,0.89,0.09,0.87,0.07,0.86,0.07,0.64,0.09,0.93,0.05,0.98,0.01,0.87,0.05,0.95,0.01,0.88,0.08
0.67,0.91,0.03,0.89,0.09,0.9,0.06,0.89,0.06,0.63,0.09,0.92,0.05,0.97,0.02,0.85,0.05,0.93,0.02,0.89,0.07
0.67,0.91,0.04,0.89,0.09,0.9,0.06,0.89,0.06,0.64,0.09,0.92,0.05,0.97,0.02,0.85,0.05,0.94,0.02,0.89,0.07
0.67,0.91,0.04,0.9,0.09,0.88,0.07,0.86,0.07,0.66,0.09,0.93,0.05,0.99,0.01,0.87,0.05,0.97,0.01,0.88,0.08
0.67,0.91,0.04,0.89,0.09,0.87,0.08,0.85,0.08,0.63,0.09,0.94,0.04,0.98,0.02,0.88,0.04,0.95,0.02,0.87,0.08
0.67,0.91,0.04,0.9,0.08,0.86,0.08,0.84,0.08,0.66,0.08,0.94,0.04,0.99,0.0,0.89,0.04,0.98,0.0,0.87,0.08
0.67,0.91,0.04,0.91,0.08,0.86,0.08,0.84,0.08,0.68,0.08,0.94,0.04,1.0,0.0,0.89,0.04,0.99,0.0,0.88,0.08
0.68,0.91,0.04,0.9,0.09,0.88,0.07,0.86,0.07,0.65,0.09,0.94,0.04,0.98,0.01,0.88,0.04,0.96,0.01,0.88,0.08
