ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.52,0.96,0.02,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.89,0.06,0.0,1.0,0.87,0.06,0.0,1.0,0.0,1.0
0.63,0.74,0.13,0.0,1.0,0.02,0.57,0.42,0.57,0.0,1.0,0.89,0.07,0.0,1.0,0.83,0.07,0.0,1.0,0.21,0.78
0.65,0.64,0.17,0.62,0.36,0.31,0.51,0.34,0.51,0.13,0.36,0.88,0.08,0.83,0.13,0.79,0.08,0.63,0.13,0.48,0.43
0.66,0.73,0.12,0.72,0.26,0.4,0.4,0.45,0.4,0.2,0.26,0.93,0.05,0.88,0.09,0.87,0.05,0.72,0.09,0.58,0.33
0.66,0.77,0.11,0.76,0.22,0.43,0.36,0.5,0.36,0.25,0.22,0.94,0.04,0.92,0.06,0.89,0.04,0.82,0.06,0.63,0.29
0.67,0.77,0.1,0.77,0.2,0.5,0.33,0.52,0.33,0.34,0.2,0.95,0.04,0.96,0.03,0.9,0.04,0.9,0.03,0.65,0.27
0.67,0.8,0.09,0.8,0.18,0.53,0.3,0.56,0.3,0.36,0.18,0.96,0.03,0.96,0.03,0.93,0.03,0.91,0.03,0.68,0.24
0.66,0.81,0.08,0.81,0.17,0.51,0.29,0.58,0.29,0.34,0.17,0.97,0.02,0.95,0.04,0.95,0.02,0.88,0.04,0.7,0.23
0.66,0.82,0.08,0.82,0.17,0.53,0.27,0.6,0.27,0.34,0.17,0.98,0.01,0.95,0.04,0.96,0.01,0.87,0.04,0.71,0.22
0.67,0.83,0.08,0.83,0.15,0.58,0.25,0.62,0.25,0.4,0.15,0.99,0.01,0.96,0.03,0.97,0.01,0.91,0.03,0.72,0.2
0.66,0.83,0.08,0.82,0.16,0.58,0.25,0.63,0.25,0.38,0.16,0.99,0.0,0.95,0.04,0.99,0.0,0.88,0.04,0.72,0.21
0.66,0.83,0.07,0.83,0.15,0.61,0.23,0.64,0.23,0.45,0.15,0.99,0.0,0.98,0.01,0.99,0.0,0.95,0.01,0.73,0.19
0.66,0.85,0.07,0.85,0.13,0.63,0.21,0.66,0.21,0.47,0.13,1.0,0.0,0.99,0.01,1.0,0.0,0.97,0.01,0.76,0.17
0.67,0.86,0.06,0.85,0.13,0.69,0.18,0.71,0.18,0.47,0.13,0.98,0.01,0.96,0.03,0.96,0.01,0.91,0.03,0.78,0.15
0.68,0.85,0.06,0.83,0.15,0.74,0.16,0.71,0.16,0.46,0.15,0.97,0.02,0.93,0.05,0.95,0.02,0.84,0.05,0.77,0.15
0.68,0.86,0.06,0.85,0.13,0.76,0.15,0.72,0.15,0.55,0.13,0.98,0.02,0.98,0.02,0.95,0.02,0.95,0.02,0.78,0.14
