ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.46,0.82,0.09,0.61,0.39,0.0,1.0,0.0,1.0,0.01,0.39,0.78,0.12,0.0,1.0,0.78,0.12,0.0,1.0,0.3,0.7
0.49,0.87,0.07,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.83,0.1,0.0,1.0,0.82,0.1,0.0,1.0,0.0,1.0
0.53,0.73,0.14,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9,0.06,0.0,1.0,0.88,0.06,0.0,1.0,0.0,1.0
0.56,0.55,0.22,0.43,0.56,0.09,0.63,0.33,0.63,0.04,0.56,0.99,0.01,0.78,0.15,0.99,0.01,0.67,0.15,0.38,0.59
0.6,0.59,0.2,0.51,0.48,0.17,0.58,0.34,0.58,0.06,0.48,0.94,0.04,0.77,0.18,0.9,0.04,0.59,0.18,0.43,0.53
0.63,0.67,0.16,0.63,0.36,0.2,0.54,0.38,0.54,0.09,0.36,0.91,0.06,0.84,0.12,0.85,0.06,0.69,0.12,0.51,0.45
0.64,0.7,0.14,0.68,0.3,0.29,0.48,0.41,0.48,0.16,0.3,0.91,0.06,0.89,0.08,0.85,0.06,0.78,0.08,0.55,0.39
0.65,0.71,0.13,0.69,0.29,0.33,0.45,0.43,0.45,0.19,0.29,0.92,0.05,0.9,0.07,0.86,0.05,0.8,0.07,0.56,0.37
0.65,0.73,0.13,0.7,0.28,0.36,0.41,0.46,0.41,0.19,0.28,0.94,0.04,0.88,0.08,0.89,0.04,0.76,0.08,0.58,0.34
0.65,0.74,0.12,0.73,0.26,0.38,0.4,0.47,0.4,0.2,0.26,0.94,0.04,0.9,0.08,0.89,0.04,0.77,0.08,0.6,0.33
0.66,0.76,0.11,0.75,0.23,0.46,0.35,0.51,0.35,0.27,0.23,0.95,0.03,0.91,0.06,0.91,0.03,0.81,0.06,0.63,0.29
0.67,0.77,0.1,0.76,0.22,0.49,0.33,0.52,0.33,0.28,0.22,0.96,0.03,0.91,0.07,0.92,0.03,0.8,0.07,0.64,0.28
0.67,0.79,0.09,0.79,0.19,0.52,0.31,0.55,0.31,0.33,0.19,0.96,0.03,0.94,0.04,0.93,0.03,0.87,0.04,0.67,0.25
0.67,0.81,0.08,0.82,0.16,0.57,0.26,0.59,0.26,0.4,0.16,0.97,0.02,0.97,0.02,0.95,0.02,0.92,0.02,0.7,0.21
