ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.58,0.73,0.13,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.97,0.02,0.0,1.0,0.96,0.02,0.0,1.0,0.0,1.0
0.58,0.93,0.04,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.97,0.02,0.0,1.0,0.97,0.02,0.0,1.0,0.0,1.0
0.61,0.88,0.06,0.86,0.13,0.29,0.26,0.71,0.26,0.09,0.13,0.98,0.01,0.82,0.15,0.98,0.01,0.47,0.15,0.78,0.2
0.63,0.86,0.07,0.86,0.14,0.38,0.27,0.67,0.27,0.24,0.14,1.0,0.0,0.94,0.04,1.0,0.0,0.86,0.04,0.77,0.21
0.64,0.85,0.07,0.85,0.14,0.41,0.28,0.65,0.28,0.29,0.14,0.99,0.01,0.97,0.02,0.99,0.01,0.93,0.02,0.75,0.21
0.65,0.86,0.06,0.87,0.12,0.55,0.23,0.69,0.23,0.41,0.12,1.0,0.0,0.98,0.01,0.99,0.0,0.96,0.01,0.78,0.17
0.65,0.85,0.07,0.84,0.14,0.58,0.22,0.68,0.22,0.37,0.14,0.99,0.01,0.94,0.04,0.98,0.01,0.85,0.04,0.76,0.18
0.66,0.85,0.07,0.85,0.14,0.6,0.21,0.69,0.21,0.38,0.14,0.99,0.01,0.94,0.04,0.98,0.01,0.86,0.04,0.77,0.17
0.66,0.84,0.07,0.83,0.15,0.61,0.22,0.67,0.22,0.4,0.15,0.99,0.0,0.95,0.03,0.99,0.0,0.89,0.03,0.75,0.18
0.66,0.85,0.07,0.84,0.14,0.63,0.21,0.67,0.21,0.46,0.14,0.99,0.0,0.98,0.01,0.99,0.0,0.96,0.01,0.76,0.17
0.65,0.85,0.07,0.84,0.14,0.62,0.22,0.67,0.22,0.44,0.14,0.99,0.01,0.97,0.02,0.98,0.01,0.94,0.02,0.76,0.18
0.66,0.84,0.07,0.84,0.14,0.62,0.22,0.66,0.22,0.45,0.14,0.99,0.0,0.98,0.02,0.99,0.0,0.95,0.02,0.75,0.18
0.65,0.86,0.06,0.85,0.14,0.64,0.2,0.7,0.2,0.46,0.14,0.98,0.01,0.97,0.02,0.97,0.01,0.93,0.02,0.77,0.17
0.66,0.86,0.06,0.85,0.13,0.64,0.2,0.69,0.2,0.47,0.13,0.99,0.01,0.98,0.01,0.98,0.01,0.96,0.01,0.77,0.17
0.67,0.86,0.06,0.84,0.14,0.75,0.15,0.73,0.15,0.48,0.14,0.96,0.02,0.94,0.04,0.93,0.02,0.88,0.04,0.78,0.15
0.67,0.86,0.06,0.84,0.14,0.77,0.14,0.74,0.14,0.5,0.14,0.96,0.03,0.94,0.04,0.92,0.03,0.87,0.04,0.79,0.14
0.67,0.86,0.06,0.84,0.14,0.77,0.14,0.75,0.14,0.5,0.14,0.96,0.03,0.94,0.04,0.92,0.03,0.87,0.04,0.79,0.14
0.68,0.88,0.05,0.86,0.12,0.8,0.12,0.77,0.12,0.53,0.12,0.96,0.03,0.96,0.03,0.91,0.03,0.89,0.03,0.81,0.12
0.68,0.87,0.05,0.86,0.12,0.79,0.12,0.77,0.12,0.53,0.12,0.96,0.03,0.96,0.03,0.91,0.03,0.9,0.03,0.81,0.12
0.68,0.88,0.05,0.86,0.12,0.8,0.12,0.78,0.12,0.53,0.12,0.95,0.03,0.95,0.03,0.91,0.03,0.89,0.03,0.82,0.12
0.67,0.89,0.05,0.87,0.11,0.82,0.1,0.81,0.1,0.54,0.11,0.94,0.04,0.95,0.03,0.89,0.04,0.89,0.03,0.84,0.11
0.67,0.88,0.05,0.86,0.12,0.79,0.12,0.77,0.12,0.54,0.12,0.96,0.03,0.96,0.03,0.92,0.03,0.91,0.03,0.81,0.12
0.68,0.87,0.05,0.85,0.13,0.83,0.1,0.79,0.1,0.53,0.13,0.94,0.04,0.94,0.04,0.89,0.04,0.87,0.04,0.82,0.12
0.68,0.88,0.05,0.86,0.12,0.81,0.11,0.78,0.11,0.54,0.12,0.95,0.03,0.96,0.03,0.9,0.03,0.9,0.03,0.82,0.11
0.67,0.89,0.04,0.88,0.11,0.83,0.1,0.81,0.1,0.57,0.11,0.94,0.04,0.96,0.03,0.89,0.04,0.91,0.03,0.84,0.11
0.67,0.89,0.05,0.88,0.11,0.82,0.1,0.8,0.1,0.57,0.11,0.95,0.04,0.96,0.03,0.9,0.04,0.91,0.03,0.84,0.11
0.67,0.9,0.04,0.89,0.1,0.82,0.1,0.81,0.1,0.61,0.1,0.95,0.03,0.98,0.01,0.9,0.03,0.96,0.01,0.85,0.1
0.67,0.9,0.04,0.88,0.1,0.84,0.09,0.83,0.09,0.6,0.1,0.94,0.04,0.97,0.02,0.89,0.04,0.94,0.02,0.85,0.1
0.67,0.9,0.04,0.89,0.09,0.83,0.1,0.82,0.1,0.63,0.09,0.95,0.03,0.99,0.01,0.9,0.03,0.98,0.01,0.85,0.1
0.68,0.9,0.04,0.88,0.1,0.84,0.09,0.82,0.09,0.6,0.1,0.94,0.04,0.97,0.02,0.89,0.04,0.93,0.02,0.85,0.1
0.67,0.9,0.04,0.89,0.09,0.83,0.1,0.82,0.1,0.61,0.09,0.95,0.04,0.98,0.01,0.9,0.04,0.96,0.01,0.85,0.1
0.67,0.9,0.04,0.89,0.09,0.84,0.09,0.82,0.09,0.63,0.09,0.95,0.04,0.99,0.01,0.9,0.04,0.97,0.01,0.85,0.09
0.67,0.9,0.04,0.89,0.09,0.83,0.1,0.82,0.1,0.63,0.09,0.95,0.03,0.99,0.01,0.9,0.03,0.98,0.01,0.85,0.1
0.67,0.9,0.04,0.89,0.1,0.83,0.1,0.82,0.1,0.59,0.1,0.95,0.04,0.97,0.02,0.9,0.04,0.94,0.02,0.85,0.1
0.67,0.91,0.04,0.88,0.1,0.85,0.08,0.85,0.08,0.58,0.1,0.93,0.05,0.96,0.03,0.87,0.05,0.91,0.03,0.86,0.09
0.67,0.9,0.04,0.89,0.1,0.83,0.09,0.83,0.09,0.58,0.1,0.94,0.04,0.97,0.02,0.89,0.04,0.93,0.02,0.86,0.1
0.67,0.89,0.04,0.88,0.1,0.82,0.1,0.81,0.1,0.6,0.1,0.95,0.03,0.98,0.01,0.9,0.03,0.95,0.01,0.84,0.1
0.67,0.9,0.04,0.88,0.1,0.83,0.09,0.83,0.09,0.56,0.1,0.94,0.04,0.96,0.03,0.89,0.04,0.9,0.03,0.85,0.1
0.67,0.9,0.04,0.89,0.1,0.82,0.1,0.83,0.1,0.57,0.1,0.94,0.04,0.96,0.03,0.89,0.04,0.92,0.03,0.86,0.1
0.67,0.9,0.04,0.89,0.1,0.83,0.1,0.82,0.1,0.61,0.1,0.94,0.04,0.98,0.01,0.89,0.04,0.96,0.01,0.85,0.1
0.67,0.9,0.04,0.89,0.09,0.82,0.1,0.82,0.1,0.62,0.09,0.95,0.04,0.99,0.01,0.9,0.04,0.98,0.01,0.85,0.1
0.66,0.9,0.04,0.89,0.1,0.81,0.1,0.82,0.1,0.57,0.1,0.94,0.04,0.97,0.02,0.9,0.04,0.92,0.02,0.85,0.1
0.67,0.89,0.05,0.88,0.1,0.8,0.11,0.79,0.11,0.6,0.1,0.95,0.03,0.99,0.01,0.91,0.03,0.97,0.01,0.83,0.11
0.67,0.89,0.05,0.88,0.1,0.81,0.11,0.8,0.11,0.6,0.1,0.95,0.03,0.98,0.01,0.91,0.03,0.96,0.01,0.84,0.11
0.68,0.89,0.05,0.89,0.1,0.81,0.11,0.79,0.11,0.61,0.1,0.96,0.03,0.99,0.01,0.92,0.03,0.97,0.01,0.84,0.11
0.67,0.9,0.04,0.89,0.09,0.83,0.1,0.81,0.1,0.62,0.09,0.95,0.03,0.99,0.01,0.9,0.03,0.97,0.01,0.85,0.1
0.67,0.9,0.04,0.89,0.1,0.85,0.08,0.84,0.08,0.59,0.1,0.94,0.04,0.97,0.02,0.88,0.04,0.92,0.02,0.86,0.09
0.67,0.9,0.04,0.89,0.09,0.84,0.09,0.83,0.09,0.61,0.09,0.94,0.04,0.98,0.01,0.89,0.04,0.96,0.01,0.86,0.09
0.68,0.9,0.04,0.9,0.09,0.84,0.09,0.82,0.09,0.65,0.09,0.95,0.03,1.0,0.0,0.9,0.03,0.99,0.0,0.86,0.09
0.67,0.9,0.04,0.89,0.09,0.85,0.08,0.84,0.08,0.63,0.09,0.94,0.04,0.98,0.01,0.89,0.04,0.96,0.01,0.86,0.08
