ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.49,0.39,0.3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.97,0.01,0.0,1.0,0.97,0.01,0.0,1.0
0.53,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.89,0.06,0.0,1.0,0.88,0.06,0.0,1.0
0.56,0.97,0.02,0.0,1.0,0.14,0.11,0.89,0.11,0.0,1.0,0.94,0.04,0.0,1.0,0.92,0.04,0.0,1.0
0.61,0.91,0.05,0.91,0.09,0.34,0.22,0.76,0.22,0.2,0.09,0.97,0.01,0.94,0.05,0.96,0.01,0.81,0.05
0.63,0.88,0.06,0.88,0.11,0.37,0.26,0.69,0.26,0.28,0.11,1.0,0.0,0.99,0.01,1.0,0.0,0.97,0.01
0.65,0.84,0.08,0.84,0.16,0.4,0.3,0.62,0.3,0.24,0.16,0.98,0.01,0.92,0.06,0.96,0.01,0.8,0.06
0.65,0.82,0.08,0.83,0.15,0.45,0.31,0.58,0.31,0.4,0.15,0.96,0.03,0.96,0.03,0.93,0.03,0.92,0.03
0.65,0.82,0.08,0.83,0.15,0.5,0.29,0.59,0.29,0.41,0.15,0.97,0.02,0.98,0.01,0.94,0.02,0.96,0.01
0.65,0.8,0.09,0.81,0.17,0.5,0.3,0.57,0.3,0.39,0.17,0.96,0.02,0.99,0.0,0.93,0.02,0.99,0.0
0.66,0.81,0.08,0.8,0.18,0.63,0.23,0.62,0.23,0.41,0.18,1.0,0.0,0.94,0.04,0.99,0.0,0.88,0.04
0.66,0.83,0.08,0.83,0.15,0.59,0.25,0.62,0.25,0.44,0.15,0.98,0.01,0.99,0.01,0.97,0.01,0.97,0.01
0.66,0.83,0.08,0.83,0.15,0.55,0.26,0.62,0.26,0.41,0.15,0.98,0.01,0.98,0.01,0.97,0.01,0.96,0.01
0.66,0.82,0.08,0.83,0.16,0.54,0.27,0.61,0.27,0.38,0.16,0.98,0.01,0.97,0.02,0.96,0.01,0.93,0.02
0.68,0.85,0.06,0.83,0.15,0.77,0.14,0.72,0.14,0.5,0.15,0.97,0.02,0.94,0.04,0.93,0.02,0.87,0.04
0.68,0.9,0.04,0.89,0.08,0.91,0.06,0.86,0.06,0.73,0.08,0.94,0.04,0.99,0.0,0.87,0.04,0.99,0.0
0.68,0.97,0.01,0.98,0.02,0.99,0.0,0.99,0.0,0.94,0.02,0.92,0.06,0.94,0.04,0.82,0.06,0.89,0.04
0.68,0.97,0.01,0.97,0.02,0.97,0.02,0.96,0.02,0.91,0.02,0.91,0.07,0.96,0.03,0.8,0.07,0.92,0.03
0.67,0.99,0.0,0.99,0.01,0.97,0.02,0.94,0.02,0.97,0.01,0.91,0.06,0.92,0.05,0.82,0.06,0.85,0.05
0.68,0.97,0.01,0.97,0.02,0.98,0.01,0.97,0.01,0.93,0.02,0.91,0.07,0.95,0.03,0.81,0.07,0.91,0.03
0.67,1.0,0.0,0.99,0.01,0.94,0.04,0.9,0.04,0.97,0.01,0.9,0.07,0.93,0.05,0.79,0.07,0.87,0.05
0.68,0.99,0.0,0.99,0.01,0.95,0.03,0.92,0.03,0.97,0.01,0.9,0.07,0.95,0.04,0.79,0.07,0.9,0.04
0.68,0.98,0.01,0.98,0.01,0.96,0.02,0.93,0.02,0.95,0.01,0.9,0.07,0.95,0.03,0.79,0.07,0.9,0.03
