ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.66,0.76,0.12,0.76,0.24,0.23,0.45,0.48,0.45,0.1,0.24,0.96,0.03,0.93,0.06,0.93,0.03,0.82,0.06
0.64,0.85,0.07,0.86,0.13,0.27,0.31,0.65,0.31,0.14,0.13,0.9,0.07,0.98,0.01,0.84,0.07,0.95,0.01
0.64,0.87,0.06,0.88,0.11,0.35,0.26,0.7,0.26,0.23,0.11,0.88,0.08,0.97,0.02,0.81,0.08,0.92,0.02
0.65,0.87,0.06,0.88,0.12,0.38,0.26,0.68,0.26,0.24,0.12,0.89,0.07,0.97,0.02,0.82,0.07,0.93,0.02
0.65,0.85,0.07,0.86,0.14,0.41,0.28,0.66,0.28,0.25,0.14,0.9,0.07,0.98,0.01,0.83,0.07,0.95,0.01
0.66,0.83,0.08,0.83,0.16,0.47,0.27,0.64,0.27,0.29,0.16,0.9,0.07,0.98,0.02,0.82,0.07,0.95,0.02
0.66,0.82,0.08,0.83,0.16,0.45,0.29,0.62,0.29,0.3,0.16,0.91,0.06,0.96,0.03,0.84,0.06,0.91,0.03
0.66,0.85,0.07,0.85,0.13,0.66,0.19,0.7,0.19,0.48,0.13,0.88,0.08,0.92,0.05,0.78,0.08,0.85,0.05
0.67,0.89,0.04,0.91,0.07,0.88,0.07,0.85,0.07,0.73,0.07,0.85,0.11,0.87,0.09,0.71,0.11,0.78,0.09
0.66,0.96,0.02,0.99,0.01,0.97,0.02,0.96,0.02,0.98,0.01,0.83,0.13,0.82,0.12,0.65,0.13,0.73,0.12
0.66,0.97,0.01,0.9,0.07,0.91,0.06,0.86,0.06,0.78,0.07,0.83,0.13,0.76,0.17,0.65,0.13,0.65,0.17
0.66,0.99,0.01,0.92,0.06,0.91,0.05,0.88,0.05,0.78,0.06,0.83,0.13,0.77,0.16,0.66,0.13,0.63,0.16
0.67,1.0,0.0,0.96,0.03,0.87,0.07,0.86,0.07,0.85,0.03,0.81,0.14,0.82,0.13,0.63,0.14,0.67,0.13
0.67,0.97,0.01,0.99,0.01,0.95,0.02,0.95,0.02,0.92,0.01,0.81,0.14,0.88,0.09,0.66,0.14,0.74,0.09
0.66,0.96,0.02,0.97,0.03,0.99,0.0,0.99,0.0,0.84,0.03,0.82,0.13,0.89,0.08,0.67,0.13,0.77,0.08
0.66,0.94,0.03,0.96,0.04,0.87,0.06,0.9,0.06,0.75,0.04,0.84,0.11,0.88,0.09,0.72,0.11,0.74,0.09
0.67,0.91,0.04,0.93,0.06,0.72,0.13,0.81,0.13,0.59,0.06,0.86,0.1,0.9,0.07,0.76,0.1,0.77,0.07
0.66,0.9,0.04,0.92,0.07,0.68,0.14,0.8,0.14,0.5,0.07,0.86,0.1,0.93,0.05,0.76,0.1,0.82,0.05
0.66,0.9,0.04,0.92,0.08,0.66,0.14,0.8,0.14,0.45,0.08,0.86,0.1,0.95,0.04,0.76,0.1,0.87,0.04
0.66,0.9,0.05,0.91,0.08,0.62,0.17,0.77,0.17,0.44,0.08,0.87,0.09,0.94,0.04,0.78,0.09,0.85,0.04
0.67,0.89,0.05,0.91,0.09,0.63,0.17,0.76,0.17,0.42,0.09,0.87,0.09,0.96,0.03,0.78,0.09,0.89,0.03
0.67,0.88,0.06,0.9,0.1,0.57,0.19,0.74,0.19,0.33,0.1,0.88,0.08,1.0,0.0,0.79,0.08,0.99,0.0
0.67,0.88,0.06,0.9,0.1,0.54,0.21,0.72,0.21,0.33,0.1,0.88,0.08,0.99,0.01,0.8,0.08,0.96,0.01
0.67,0.87,0.06,0.89,0.11,0.52,0.23,0.7,0.23,0.31,0.11,0.89,0.07,0.99,0.01,0.81,0.07,0.97,0.01
0.67,0.87,0.06,0.89,0.1,0.52,0.22,0.71,0.22,0.3,0.1,0.89,0.08,1.0,0.0,0.8,0.08,0.99,0.0
0.67,0.87,0.06,0.89,0.1,0.51,0.23,0.7,0.23,0.31,0.1,0.89,0.07,0.99,0.01,0.81,0.07,0.95,0.01
0.67,0.86,0.06,0.88,0.11,0.51,0.24,0.68,0.24,0.29,0.11,0.9,0.07,1.0,0.0,0.82,0.07,0.99,0.0
0.67,0.86,0.06,0.88,0.11,0.51,0.24,0.68,0.24,0.31,0.11,0.9,0.07,0.99,0.01,0.82,0.07,0.96,0.01
0.67,0.86,0.07,0.88,0.11,0.48,0.25,0.67,0.25,0.29,0.11,0.9,0.07,0.99,0.01,0.83,0.07,0.97,0.01
0.67,0.86,0.07,0.88,0.11,0.5,0.25,0.67,0.25,0.31,0.11,0.9,0.07,0.98,0.01,0.83,0.07,0.95,0.01
0.67,0.86,0.06,0.9,0.1,0.48,0.25,0.67,0.25,0.35,0.1,0.91,0.06,0.94,0.05,0.83,0.06,0.83,0.05
0.68,0.88,0.06,0.91,0.09,0.62,0.19,0.73,0.19,0.45,0.09,0.89,0.08,0.94,0.05,0.79,0.08,0.84,0.05
0.68,0.9,0.05,0.93,0.06,0.73,0.14,0.78,0.14,0.63,0.06,0.88,0.09,0.89,0.08,0.77,0.09,0.74,0.08
0.69,0.9,0.04,0.95,0.05,0.8,0.11,0.81,0.11,0.74,0.05,0.88,0.09,0.86,0.1,0.76,0.09,0.71,0.1
0.68,0.91,0.04,0.94,0.05,0.84,0.09,0.84,0.09,0.75,0.05,0.86,0.1,0.87,0.1,0.73,0.1,0.73,0.1
0.68,0.92,0.03,0.96,0.03,0.88,0.06,0.87,0.06,0.84,0.03,0.86,0.1,0.85,0.11,0.72,0.1,0.7,0.11
