ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.68,0.79,0.09,0.79,0.18,0.6,0.25,0.59,0.25,0.39,0.18,0.92,0.06,0.95,0.03,0.83,0.06,0.91,0.03
0.67,0.79,0.09,0.79,0.18,0.61,0.25,0.6,0.25,0.42,0.18,0.91,0.06,0.94,0.04,0.83,0.06,0.88,0.04
0.68,0.78,0.1,0.79,0.18,0.64,0.24,0.58,0.24,0.46,0.18,0.93,0.05,0.92,0.05,0.84,0.05,0.86,0.05
0.68,0.78,0.1,0.79,0.18,0.62,0.25,0.57,0.25,0.44,0.18,0.93,0.05,0.92,0.05,0.85,0.05,0.86,0.05
0.68,0.77,0.1,0.78,0.19,0.59,0.27,0.56,0.27,0.38,0.19,0.93,0.05,0.96,0.03,0.86,0.05,0.91,0.03
0.68,0.79,0.09,0.81,0.16,0.61,0.25,0.58,0.25,0.46,0.16,0.93,0.05,0.91,0.06,0.85,0.05,0.84,0.06
0.68,0.8,0.09,0.81,0.16,0.68,0.21,0.62,0.21,0.49,0.16,0.91,0.06,0.92,0.05,0.81,0.06,0.86,0.05
0.68,0.78,0.1,0.8,0.17,0.63,0.25,0.57,0.25,0.46,0.17,0.94,0.05,0.92,0.06,0.86,0.05,0.85,0.06
0.69,0.77,0.1,0.79,0.17,0.64,0.25,0.54,0.25,0.48,0.17,0.95,0.04,0.91,0.06,0.88,0.04,0.84,0.06
0.68,0.78,0.1,0.79,0.18,0.62,0.25,0.57,0.25,0.42,0.18,0.93,0.05,0.94,0.04,0.85,0.05,0.89,0.04
0.69,0.77,0.1,0.79,0.19,0.6,0.27,0.55,0.27,0.4,0.19,0.94,0.05,0.95,0.04,0.86,0.05,0.89,0.04
0.69,0.77,0.1,0.79,0.18,0.63,0.25,0.55,0.25,0.46,0.18,0.94,0.04,0.92,0.06,0.87,0.04,0.85,0.06
0.69,0.76,0.1,0.77,0.21,0.59,0.27,0.55,0.27,0.33,0.21,0.93,0.05,1.0,0.0,0.85,0.05,1.0,0.0
0.68,0.77,0.1,0.79,0.18,0.64,0.25,0.57,0.25,0.45,0.18,0.93,0.05,0.93,0.05,0.85,0.05,0.86,0.05
0.69,0.77,0.1,0.8,0.17,0.66,0.24,0.55,0.24,0.49,0.17,0.94,0.04,0.92,0.06,0.87,0.04,0.84,0.06
0.69,0.78,0.09,0.8,0.17,0.67,0.23,0.58,0.23,0.48,0.17,0.93,0.05,0.92,0.05,0.85,0.05,0.86,0.05
0.69,0.77,0.1,0.78,0.2,0.61,0.26,0.55,0.26,0.39,0.2,0.93,0.05,0.96,0.03,0.86,0.05,0.92,0.03
0.68,0.77,0.1,0.79,0.18,0.6,0.27,0.54,0.27,0.43,0.18,0.94,0.04,0.92,0.05,0.87,0.04,0.86,0.05
0.69,0.77,0.1,0.78,0.2,0.58,0.28,0.55,0.28,0.36,0.2,0.94,0.05,0.97,0.02,0.86,0.05,0.94,0.02
0.68,0.81,0.08,0.83,0.15,0.64,0.23,0.62,0.23,0.47,0.15,0.92,0.06,0.92,0.06,0.83,0.06,0.84,0.06
0.68,0.8,0.09,0.81,0.16,0.6,0.25,0.6,0.25,0.42,0.16,0.92,0.06,0.93,0.05,0.84,0.06,0.87,0.05
0.69,0.77,0.1,0.78,0.19,0.59,0.27,0.55,0.27,0.38,0.19,0.93,0.05,0.96,0.03,0.86,0.05,0.92,0.03
0.69,0.76,0.1,0.77,0.2,0.58,0.28,0.54,0.28,0.34,0.2,0.94,0.04,0.99,0.01,0.87,0.04,0.98,0.01
0.69,0.77,0.1,0.8,0.18,0.59,0.27,0.54,0.27,0.42,0.18,0.95,0.04,0.93,0.05,0.88,0.04,0.86,0.05
0.69,0.77,0.1,0.79,0.18,0.62,0.26,0.55,0.26,0.42,0.18,0.94,0.04,0.94,0.04,0.87,0.04,0.89,0.04
0.69,0.78,0.09,0.8,0.17,0.65,0.23,0.58,0.23,0.44,0.17,0.93,0.05,0.94,0.04,0.84,0.05,0.89,0.04
0.69,0.79,0.09,0.81,0.16,0.66,0.23,0.6,0.23,0.46,0.16,0.92,0.06,0.93,0.05,0.83,0.06,0.87,0.05
0.69,0.79,0.09,0.81,0.17,0.65,0.23,0.59,0.23,0.45,0.17,0.92,0.05,0.93,0.05,0.84,0.05,0.87,0.05
0.69,0.78,0.1,0.79,0.19,0.56,0.28,0.56,0.28,0.35,0.19,0.93,0.05,0.97,0.02,0.86,0.05,0.94,0.02
0.69,0.78,0.1,0.8,0.18,0.59,0.27,0.56,0.27,0.37,0.18,0.94,0.04,0.97,0.02,0.86,0.04,0.94,0.02
0.69,0.77,0.1,0.78,0.19,0.63,0.26,0.55,0.26,0.41,0.19,0.94,0.05,0.96,0.03,0.86,0.05,0.91,0.03
0.69,0.76,0.1,0.77,0.21,0.61,0.27,0.55,0.27,0.35,0.21,0.93,0.05,0.99,0.0,0.86,0.05,0.99,0.0
0.69,0.8,0.09,0.83,0.15,0.66,0.22,0.6,0.22,0.48,0.15,0.93,0.05,0.92,0.05,0.84,0.05,0.85,0.05
0.69,0.81,0.08,0.83,0.15,0.7,0.2,0.63,0.2,0.51,0.15,0.92,0.06,0.92,0.05,0.82,0.06,0.85,0.05
0.7,0.82,0.08,0.84,0.14,0.7,0.2,0.64,0.2,0.5,0.14,0.92,0.06,0.93,0.05,0.82,0.06,0.85,0.05
0.69,0.82,0.08,0.84,0.14,0.67,0.21,0.64,0.21,0.47,0.14,0.91,0.06,0.93,0.05,0.81,0.06,0.86,0.05
0.69,0.78,0.1,0.79,0.18,0.64,0.24,0.58,0.24,0.41,0.18,0.93,0.05,0.96,0.03,0.84,0.05,0.92,0.03
0.69,0.77,0.1,0.8,0.18,0.54,0.3,0.54,0.3,0.35,0.18,0.95,0.04,0.96,0.03,0.89,0.04,0.91,0.03
