ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.59,0.81,0.08,0.77,0.17,0.66,0.19,0.69,0.19,0.58,0.17,0.84,0.11,0.81,0.11,0.75,0.11,0.79,0.11,0.73,0.18
0.57,0.96,0.02,0.97,0.03,0.15,0.11,0.89,0.11,0.11,0.03,0.82,0.12,0.94,0.05,0.76,0.12,0.81,0.05,0.93,0.07
0.57,0.97,0.01,0.0,1.0,0.07,0.09,0.91,0.09,0.0,1.0,0.81,0.12,0.0,1.0,0.75,0.12,0.0,1.0,0.46,0.55
0.63,0.89,0.05,0.91,0.08,0.2,0.28,0.7,0.28,0.18,0.08,0.89,0.07,0.88,0.09,0.83,0.07,0.71,0.09,0.8,0.18
0.64,0.84,0.08,0.84,0.16,0.28,0.32,0.63,0.32,0.18,0.16,0.9,0.07,0.97,0.02,0.84,0.07,0.94,0.02,0.73,0.24
0.65,0.82,0.09,0.82,0.18,0.32,0.34,0.6,0.34,0.16,0.18,0.91,0.06,0.96,0.03,0.85,0.06,0.9,0.03,0.71,0.26
0.66,0.81,0.09,0.81,0.18,0.35,0.34,0.58,0.34,0.17,0.18,0.92,0.06,0.95,0.03,0.86,0.06,0.88,0.03,0.7,0.26
0.66,0.81,0.09,0.81,0.18,0.38,0.33,0.59,0.33,0.2,0.18,0.92,0.06,0.97,0.02,0.85,0.06,0.93,0.02,0.7,0.26
0.66,0.8,0.09,0.8,0.19,0.37,0.34,0.57,0.34,0.19,0.19,0.93,0.05,0.97,0.02,0.87,0.05,0.93,0.02,0.69,0.27
0.66,0.8,0.09,0.81,0.19,0.37,0.34,0.57,0.34,0.21,0.19,0.93,0.05,0.99,0.0,0.87,0.05,0.98,0.0,0.69,0.27
0.66,0.8,0.09,0.81,0.18,0.37,0.35,0.57,0.35,0.22,0.18,0.93,0.05,0.98,0.01,0.87,0.05,0.96,0.01,0.69,0.27
0.66,0.8,0.09,0.81,0.18,0.39,0.33,0.57,0.33,0.22,0.18,0.92,0.05,1.0,0.0,0.86,0.05,1.0,0.0,0.69,0.26
0.66,0.8,0.09,0.81,0.18,0.39,0.33,0.57,0.33,0.22,0.18,0.92,0.05,1.0,0.0,0.86,0.05,1.0,0.0,0.69,0.26
0.67,0.8,0.09,0.81,0.18,0.39,0.34,0.57,0.34,0.22,0.18,0.93,0.05,1.0,0.0,0.87,0.05,1.0,0.0,0.69,0.26
0.67,0.8,0.09,0.81,0.18,0.39,0.34,0.57,0.34,0.22,0.18,0.93,0.05,1.0,0.0,0.87,0.05,1.0,0.0,0.69,0.26
0.67,0.8,0.09,0.81,0.18,0.39,0.34,0.56,0.34,0.22,0.18,0.93,0.05,1.0,0.0,0.88,0.05,0.99,0.0,0.69,0.26
0.67,0.8,0.1,0.81,0.18,0.39,0.35,0.56,0.35,0.22,0.18,0.93,0.04,0.99,0.0,0.88,0.04,0.99,0.0,0.69,0.27
0.67,0.8,0.1,0.81,0.18,0.39,0.35,0.56,0.35,0.22,0.18,0.93,0.04,0.99,0.0,0.88,0.04,0.99,0.0,0.69,0.27
0.67,0.8,0.1,0.81,0.18,0.39,0.35,0.56,0.35,0.22,0.18,0.93,0.04,0.99,0.0,0.88,0.04,0.99,0.0,0.69,0.27
0.67,0.8,0.1,0.81,0.18,0.39,0.35,0.56,0.35,0.22,0.18,0.93,0.04,0.99,0.0,0.88,0.04,0.99,0.0,0.69,0.27
0.67,0.8,0.1,0.81,0.18,0.38,0.35,0.56,0.35,0.22,0.18,0.94,0.04,0.99,0.0,0.88,0.04,0.98,0.0,0.69,0.27
0.67,0.8,0.1,0.81,0.18,0.38,0.35,0.56,0.35,0.22,0.18,0.94,0.04,0.99,0.0,0.88,0.04,0.98,0.0,0.69,0.27
0.67,0.8,0.1,0.81,0.18,0.38,0.35,0.56,0.35,0.22,0.18,0.94,0.04,0.99,0.0,0.88,0.04,0.98,0.0,0.69,0.27
0.67,0.8,0.1,0.81,0.18,0.39,0.34,0.56,0.34,0.22,0.18,0.93,0.04,1.0,0.0,0.88,0.04,1.0,0.0,0.69,0.26
0.67,0.8,0.1,0.81,0.18,0.39,0.35,0.55,0.35,0.22,0.18,0.94,0.04,1.0,0.0,0.88,0.04,1.0,0.0,0.68,0.27
0.67,0.79,0.1,0.81,0.18,0.39,0.35,0.55,0.35,0.22,0.18,0.94,0.04,1.0,0.0,0.89,0.04,1.0,0.0,0.68,0.27
0.67,0.79,0.1,0.81,0.18,0.4,0.35,0.55,0.35,0.22,0.18,0.94,0.04,0.99,0.01,0.88,0.04,0.98,0.01,0.68,0.27
0.67,0.79,0.1,0.81,0.18,0.4,0.35,0.55,0.35,0.22,0.18,0.94,0.04,0.99,0.01,0.88,0.04,0.98,0.01,0.68,0.27
0.67,0.79,0.1,0.8,0.19,0.42,0.33,0.56,0.33,0.22,0.19,0.93,0.05,0.98,0.02,0.88,0.05,0.94,0.02,0.68,0.26
0.67,0.79,0.1,0.8,0.19,0.42,0.33,0.56,0.33,0.22,0.19,0.93,0.05,0.97,0.02,0.87,0.05,0.93,0.02,0.68,0.26
0.67,0.79,0.1,0.8,0.19,0.42,0.33,0.56,0.33,0.22,0.19,0.93,0.05,0.97,0.02,0.87,0.05,0.93,0.02,0.68,0.26
0.67,0.79,0.1,0.8,0.19,0.43,0.33,0.56,0.33,0.22,0.19,0.93,0.05,0.97,0.03,0.87,0.05,0.91,0.03,0.68,0.26
0.67,0.79,0.1,0.8,0.19,0.43,0.33,0.56,0.33,0.22,0.19,0.93,0.05,0.97,0.03,0.87,0.05,0.91,0.03,0.68,0.26
0.68,0.79,0.1,0.8,0.19,0.44,0.32,0.56,0.32,0.23,0.19,0.93,0.05,0.98,0.02,0.87,0.05,0.95,0.02,0.68,0.26
0.68,0.79,0.1,0.8,0.19,0.44,0.32,0.56,0.32,0.23,0.19,0.93,0.05,0.98,0.02,0.87,0.05,0.95,0.02,0.68,0.26
0.68,0.79,0.1,0.8,0.19,0.45,0.32,0.57,0.32,0.23,0.19,0.93,0.05,0.97,0.02,0.86,0.05,0.92,0.02,0.69,0.26
0.68,0.79,0.1,0.8,0.19,0.45,0.32,0.57,0.32,0.23,0.19,0.93,0.05,0.97,0.02,0.87,0.05,0.93,0.02,0.69,0.26
0.68,0.79,0.1,0.8,0.19,0.45,0.32,0.57,0.32,0.23,0.19,0.93,0.05,0.97,0.02,0.87,0.05,0.93,0.02,0.69,0.26
0.68,0.79,0.1,0.8,0.19,0.45,0.32,0.57,0.32,0.23,0.19,0.93,0.05,0.97,0.02,0.87,0.05,0.93,0.02,0.69,0.26
0.68,0.79,0.1,0.8,0.19,0.45,0.32,0.57,0.32,0.23,0.19,0.93,0.05,0.97,0.02,0.87,0.05,0.93,0.02,0.69,0.26
0.68,0.79,0.1,0.8,0.19,0.45,0.32,0.57,0.32,0.23,0.19,0.93,0.05,0.97,0.02,0.87,0.05,0.93,0.02,0.69,0.26
0.68,0.79,0.1,0.8,0.19,0.45,0.32,0.57,0.32,0.23,0.19,0.93,0.05,0.97,0.02,0.87,0.05,0.93,0.02,0.69,0.26
0.68,0.79,0.1,0.8,0.19,0.45,0.32,0.57,0.32,0.23,0.19,0.93,0.05,0.97,0.02,0.87,0.05,0.93,0.02,0.69,0.26
0.68,0.79,0.1,0.8,0.19,0.45,0.32,0.57,0.32,0.23,0.19,0.93,0.05,0.97,0.02,0.87,0.05,0.93,0.02,0.69,0.26
0.68,0.79,0.1,0.8,0.19,0.45,0.32,0.57,0.32,0.23,0.19,0.93,0.05,0.97,0.02,0.87,0.05,0.93,0.02,0.69,0.26
0.68,0.79,0.1,0.8,0.19,0.45,0.32,0.57,0.32,0.23,0.19,0.93,0.05,0.97,0.02,0.87,0.05,0.93,0.02,0.69,0.26
0.68,0.79,0.1,0.8,0.19,0.45,0.32,0.57,0.32,0.23,0.19,0.93,0.05,0.97,0.02,0.87,0.05,0.93,0.02,0.69,0.26
0.68,0.79,0.1,0.8,0.19,0.45,0.32,0.56,0.32,0.23,0.19,0.93,0.05,0.97,0.02,0.87,0.05,0.93,0.02,0.68,0.26
0.68,0.79,0.1,0.8,0.19,0.45,0.32,0.56,0.32,0.23,0.19,0.93,0.05,0.97,0.02,0.87,0.05,0.92,0.02,0.68,0.26
0.68,0.79,0.1,0.8,0.19,0.46,0.32,0.57,0.32,0.24,0.19,0.93,0.05,0.98,0.01,0.86,0.05,0.95,0.01,0.69,0.26
