ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.53,0.99,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.77,0.14,0.0,1.0,0.72,0.14,0.0,1.0
0.54,0.95,0.02,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.78,0.14,0.0,1.0,0.73,0.14,0.0,1.0
0.55,0.92,0.04,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8,0.13,0.0,1.0,0.74,0.13,0.0,1.0
0.58,0.86,0.07,0.0,1.0,0.02,0.29,0.7,0.29,0.0,1.0,0.83,0.11,0.0,1.0,0.77,0.11,0.0,1.0
0.61,0.77,0.11,0.73,0.27,0.05,0.45,0.54,0.45,0.04,0.27,0.9,0.06,0.9,0.07,0.85,0.06,0.84,0.07
0.65,0.68,0.16,0.67,0.32,0.1,0.59,0.37,0.59,0.05,0.32,0.99,0.01,1.0,0.0,0.98,0.01,0.99,0.0
0.67,0.7,0.15,0.7,0.29,0.2,0.53,0.39,0.53,0.08,0.29,0.99,0.0,0.91,0.07,0.99,0.0,0.79,0.07
0.68,0.73,0.13,0.75,0.24,0.27,0.47,0.43,0.47,0.13,0.24,0.99,0.01,0.96,0.03,0.98,0.01,0.9,0.03
0.68,0.78,0.1,0.79,0.19,0.44,0.34,0.53,0.34,0.27,0.19,0.95,0.03,0.98,0.01,0.9,0.03,0.95,0.01
0.68,0.82,0.08,0.84,0.14,0.61,0.23,0.63,0.23,0.45,0.14,0.91,0.06,0.92,0.06,0.83,0.06,0.84,0.06
0.66,0.88,0.05,0.89,0.09,0.83,0.1,0.82,0.1,0.67,0.09,0.86,0.1,0.88,0.08,0.72,0.1,0.8,0.08
0.67,0.92,0.03,0.92,0.06,0.96,0.02,0.95,0.02,0.77,0.06,0.83,0.13,0.89,0.08,0.67,0.13,0.8,0.08
0.67,0.94,0.02,0.94,0.04,0.97,0.02,0.96,0.02,0.83,0.04,0.82,0.14,0.88,0.08,0.63,0.14,0.79,0.08
0.66,0.96,0.02,0.98,0.02,0.96,0.02,0.95,0.02,0.94,0.02,0.82,0.14,0.84,0.11,0.64,0.14,0.75,0.11
0.66,0.97,0.01,0.98,0.01,0.97,0.02,0.95,0.02,0.95,0.01,0.83,0.13,0.8,0.14,0.66,0.13,0.7,0.14
0.66,0.96,0.02,0.99,0.01,1.0,0.0,0.99,0.0,0.98,0.01,0.85,0.12,0.8,0.14,0.68,0.12,0.69,0.14
0.66,0.93,0.03,0.97,0.02,0.96,0.03,0.94,0.03,0.92,0.02,0.85,0.11,0.82,0.12,0.69,0.11,0.72,0.12
0.66,0.95,0.02,0.99,0.01,0.98,0.01,0.97,0.01,0.96,0.01,0.84,0.12,0.81,0.13,0.68,0.12,0.71,0.13
0.66,0.96,0.02,0.99,0.01,0.98,0.01,0.98,0.01,0.98,0.01,0.83,0.13,0.82,0.12,0.66,0.13,0.72,0.12
0.66,0.93,0.02,0.97,0.02,0.98,0.01,0.97,0.01,0.93,0.02,0.84,0.12,0.82,0.12,0.68,0.12,0.73,0.12
0.66,0.92,0.03,0.98,0.02,0.93,0.04,0.89,0.04,0.95,0.02,0.87,0.1,0.8,0.14,0.72,0.1,0.7,0.14
0.67,0.91,0.03,0.95,0.03,0.91,0.06,0.87,0.06,0.89,0.03,0.87,0.1,0.81,0.13,0.72,0.1,0.72,0.13
0.67,0.89,0.04,0.92,0.06,0.9,0.06,0.86,0.06,0.79,0.06,0.86,0.1,0.85,0.1,0.7,0.1,0.76,0.1
0.68,0.88,0.05,0.91,0.06,0.87,0.08,0.81,0.08,0.79,0.06,0.88,0.09,0.84,0.11,0.73,0.09,0.75,0.11
0.68,0.87,0.05,0.89,0.09,0.88,0.08,0.82,0.08,0.71,0.09,0.86,0.1,0.88,0.08,0.71,0.1,0.8,0.08
