ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.64,0.84,0.08,0.0,1.0,0.06,0.4,0.59,0.4,0.0,1.0,0.93,0.05,0.0,1.0,0.89,0.05,0.0,1.0
0.65,0.8,0.1,0.81,0.19,0.13,0.44,0.53,0.44,0.02,0.19,0.95,0.03,0.8,0.18,0.92,0.03,0.34,0.18
0.66,0.77,0.11,0.78,0.22,0.2,0.45,0.49,0.45,0.06,0.22,0.96,0.03,0.87,0.11,0.93,0.03,0.63,0.11
0.68,0.74,0.12,0.75,0.24,0.26,0.46,0.45,0.46,0.08,0.24,0.98,0.01,0.88,0.1,0.96,0.01,0.66,0.1
0.69,0.73,0.13,0.74,0.25,0.33,0.44,0.44,0.44,0.12,0.25,0.99,0.01,0.89,0.09,0.97,0.01,0.7,0.09
0.69,0.71,0.14,0.72,0.26,0.39,0.43,0.41,0.43,0.18,0.26,1.0,0.0,0.95,0.04,0.99,0.0,0.87,0.04
0.69,0.73,0.13,0.74,0.25,0.42,0.39,0.45,0.39,0.2,0.25,0.98,0.01,0.96,0.03,0.95,0.01,0.89,0.03
0.69,0.77,0.11,0.78,0.2,0.48,0.33,0.52,0.33,0.28,0.2,0.95,0.03,0.99,0.01,0.9,0.03,0.97,0.01
0.68,0.81,0.08,0.82,0.15,0.63,0.23,0.63,0.23,0.44,0.15,0.91,0.07,0.93,0.05,0.82,0.07,0.87,0.05
0.67,0.87,0.06,0.89,0.1,0.79,0.12,0.77,0.12,0.64,0.1,0.87,0.09,0.88,0.08,0.75,0.09,0.79,0.08
0.67,0.89,0.05,0.89,0.09,0.86,0.08,0.85,0.08,0.66,0.09,0.85,0.11,0.9,0.07,0.71,0.11,0.82,0.07
0.67,0.88,0.05,0.9,0.08,0.83,0.09,0.82,0.09,0.68,0.08,0.86,0.1,0.88,0.08,0.73,0.1,0.79,0.08
0.67,0.87,0.05,0.89,0.09,0.81,0.11,0.8,0.11,0.64,0.09,0.86,0.1,0.89,0.07,0.73,0.1,0.8,0.07
0.67,0.86,0.06,0.87,0.11,0.79,0.12,0.77,0.12,0.6,0.11,0.87,0.09,0.91,0.07,0.74,0.09,0.83,0.07
0.68,0.85,0.06,0.87,0.11,0.76,0.15,0.72,0.15,0.62,0.11,0.89,0.08,0.88,0.08,0.77,0.08,0.79,0.08
0.68,0.83,0.07,0.85,0.12,0.72,0.18,0.66,0.18,0.58,0.12,0.91,0.07,0.89,0.08,0.81,0.07,0.8,0.08
0.68,0.82,0.08,0.84,0.14,0.7,0.19,0.65,0.19,0.51,0.14,0.91,0.07,0.92,0.06,0.81,0.07,0.84,0.06
0.68,0.84,0.07,0.85,0.13,0.73,0.16,0.71,0.16,0.54,0.13,0.89,0.08,0.91,0.06,0.77,0.08,0.84,0.06
0.68,0.87,0.05,0.89,0.1,0.81,0.11,0.78,0.11,0.63,0.1,0.87,0.09,0.9,0.07,0.74,0.09,0.81,0.07
0.68,0.86,0.06,0.88,0.1,0.81,0.12,0.77,0.12,0.62,0.1,0.88,0.09,0.9,0.07,0.74,0.09,0.82,0.07
0.69,0.84,0.07,0.86,0.11,0.77,0.15,0.71,0.15,0.6,0.11,0.9,0.08,0.9,0.07,0.77,0.08,0.81,0.07
0.69,0.83,0.07,0.85,0.13,0.74,0.17,0.68,0.17,0.56,0.13,0.9,0.07,0.91,0.06,0.79,0.07,0.82,0.06
0.68,0.81,0.08,0.83,0.14,0.69,0.2,0.64,0.2,0.5,0.14,0.91,0.07,0.92,0.06,0.81,0.07,0.84,0.06
