ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.59,0.89,0.05,0.85,0.14,0.39,0.27,0.68,0.27,0.29,0.14,0.74,0.18,0.75,0.19,0.61,0.18,0.55,0.19,0.77,0.21
0.61,0.93,0.03,0.95,0.05,0.23,0.19,0.8,0.19,0.24,0.05,0.85,0.09,0.86,0.11,0.79,0.09,0.64,0.11,0.88,0.12
0.62,0.9,0.05,0.93,0.07,0.12,0.28,0.7,0.28,0.13,0.07,0.89,0.07,0.83,0.13,0.84,0.07,0.6,0.13,0.81,0.18
0.63,0.88,0.06,0.9,0.09,0.11,0.32,0.67,0.32,0.11,0.09,0.9,0.06,0.86,0.11,0.85,0.06,0.67,0.11,0.79,0.21
0.64,0.86,0.07,0.89,0.1,0.1,0.36,0.63,0.36,0.1,0.1,0.92,0.05,0.86,0.11,0.88,0.05,0.67,0.11,0.76,0.23
0.64,0.84,0.08,0.87,0.13,0.09,0.38,0.6,0.38,0.08,0.13,0.92,0.05,0.89,0.08,0.88,0.05,0.75,0.08,0.73,0.26
0.64,0.83,0.09,0.83,0.16,0.14,0.39,0.59,0.39,0.06,0.16,0.92,0.05,0.94,0.04,0.87,0.05,0.84,0.04,0.71,0.28
0.65,0.82,0.09,0.83,0.17,0.15,0.4,0.57,0.4,0.06,0.17,0.93,0.04,0.92,0.06,0.89,0.04,0.78,0.06,0.7,0.29
0.65,0.81,0.09,0.81,0.18,0.19,0.4,0.56,0.4,0.09,0.18,0.93,0.05,0.95,0.03,0.88,0.05,0.88,0.03,0.69,0.29
0.65,0.79,0.1,0.8,0.2,0.22,0.4,0.54,0.4,0.09,0.2,0.93,0.04,0.91,0.07,0.89,0.04,0.75,0.07,0.67,0.3
0.66,0.78,0.11,0.78,0.22,0.25,0.41,0.53,0.41,0.08,0.22,0.94,0.04,0.87,0.11,0.89,0.04,0.65,0.11,0.66,0.32
0.66,0.78,0.11,0.77,0.22,0.28,0.4,0.53,0.4,0.09,0.22,0.94,0.04,0.87,0.1,0.89,0.04,0.67,0.1,0.65,0.31
0.66,0.77,0.11,0.76,0.23,0.27,0.41,0.52,0.41,0.09,0.23,0.94,0.04,0.87,0.11,0.89,0.04,0.65,0.11,0.64,0.32
0.66,0.78,0.11,0.78,0.21,0.33,0.39,0.52,0.39,0.19,0.21,0.94,0.04,1.0,0.0,0.9,0.04,1.0,0.0,0.65,0.3
0.67,0.78,0.1,0.78,0.2,0.49,0.31,0.56,0.31,0.26,0.2,0.93,0.05,0.98,0.01,0.86,0.05,0.95,0.01,0.67,0.26
0.68,0.8,0.09,0.81,0.17,0.59,0.25,0.6,0.25,0.39,0.17,0.92,0.06,0.95,0.03,0.83,0.06,0.9,0.03,0.71,0.21
