ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.69,0.82,0.08,0.83,0.15,0.72,0.18,0.67,0.18,0.49,0.15,0.9,0.07,0.95,0.04,0.78,0.07,0.89,0.04
0.69,0.82,0.08,0.84,0.14,0.73,0.17,0.67,0.17,0.52,0.14,0.9,0.07,0.93,0.05,0.79,0.07,0.86,0.05
0.69,0.81,0.08,0.82,0.15,0.74,0.17,0.66,0.17,0.5,0.15,0.9,0.07,0.94,0.04,0.78,0.07,0.89,0.04
0.69,0.81,0.08,0.82,0.15,0.75,0.16,0.67,0.16,0.51,0.15,0.9,0.07,0.94,0.04,0.77,0.07,0.89,0.04
0.69,0.79,0.09,0.81,0.16,0.69,0.21,0.61,0.21,0.46,0.16,0.92,0.06,0.94,0.04,0.82,0.06,0.89,0.04
0.68,0.8,0.09,0.8,0.18,0.64,0.23,0.61,0.23,0.4,0.18,0.91,0.06,0.97,0.02,0.82,0.06,0.93,0.02
0.68,0.81,0.09,0.83,0.15,0.58,0.26,0.6,0.26,0.42,0.15,0.92,0.05,0.92,0.06,0.85,0.05,0.84,0.06
0.68,0.85,0.07,0.88,0.1,0.66,0.2,0.68,0.2,0.55,0.1,0.91,0.07,0.88,0.08,0.81,0.07,0.77,0.08
0.68,0.85,0.07,0.88,0.1,0.66,0.19,0.68,0.19,0.55,0.1,0.9,0.07,0.89,0.08,0.81,0.07,0.78,0.08
0.68,0.85,0.07,0.87,0.12,0.69,0.18,0.7,0.18,0.52,0.12,0.89,0.08,0.92,0.06,0.79,0.08,0.83,0.06
0.68,0.84,0.07,0.86,0.12,0.68,0.2,0.67,0.2,0.54,0.12,0.91,0.07,0.9,0.07,0.81,0.07,0.8,0.07
0.69,0.82,0.08,0.84,0.14,0.69,0.19,0.65,0.19,0.5,0.14,0.91,0.07,0.92,0.05,0.8,0.07,0.85,0.05
0.69,0.8,0.08,0.82,0.16,0.69,0.2,0.63,0.2,0.46,0.16,0.91,0.07,0.95,0.03,0.8,0.07,0.91,0.03
0.7,0.8,0.08,0.83,0.14,0.72,0.19,0.62,0.19,0.55,0.14,0.92,0.06,0.91,0.06,0.82,0.06,0.83,0.06
0.69,0.83,0.07,0.86,0.12,0.76,0.16,0.69,0.16,0.6,0.12,0.9,0.07,0.9,0.07,0.78,0.07,0.81,0.07
0.7,0.84,0.07,0.87,0.11,0.78,0.14,0.71,0.14,0.62,0.11,0.9,0.07,0.9,0.07,0.78,0.07,0.8,0.07
0.7,0.83,0.07,0.87,0.12,0.71,0.18,0.67,0.18,0.55,0.12,0.91,0.07,0.91,0.07,0.81,0.07,0.81,0.07
0.69,0.87,0.05,0.91,0.08,0.79,0.13,0.76,0.13,0.64,0.08,0.89,0.08,0.9,0.08,0.76,0.08,0.78,0.08
0.69,0.86,0.06,0.89,0.09,0.77,0.14,0.74,0.14,0.62,0.09,0.89,0.08,0.9,0.07,0.77,0.08,0.79,0.07
0.7,0.86,0.06,0.89,0.09,0.77,0.14,0.74,0.14,0.61,0.09,0.89,0.08,0.9,0.07,0.77,0.08,0.79,0.07
0.69,0.89,0.05,0.93,0.06,0.84,0.1,0.81,0.1,0.71,0.06,0.88,0.09,0.88,0.09,0.74,0.09,0.75,0.09
0.69,0.9,0.04,0.94,0.05,0.87,0.08,0.85,0.08,0.76,0.05,0.87,0.1,0.88,0.09,0.72,0.1,0.74,0.09
0.69,0.91,0.04,0.95,0.04,0.89,0.06,0.87,0.06,0.78,0.04,0.86,0.1,0.87,0.09,0.71,0.1,0.74,0.09
0.69,0.91,0.04,0.95,0.05,0.88,0.07,0.87,0.07,0.77,0.05,0.86,0.1,0.88,0.09,0.72,0.1,0.74,0.09
0.7,0.89,0.05,0.92,0.07,0.84,0.1,0.82,0.1,0.66,0.07,0.87,0.1,0.91,0.07,0.73,0.1,0.79,0.07
0.7,0.88,0.05,0.9,0.08,0.81,0.11,0.79,0.11,0.61,0.08,0.88,0.09,0.92,0.06,0.74,0.09,0.82,0.06
