ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.6,0.57,0.21,0.49,0.48,0.08,0.65,0.31,0.65,0.1,0.48,0.96,0.03,0.65,0.2,0.93,0.03,0.68,0.2,0.4,0.56
0.61,0.56,0.21,0.52,0.43,0.15,0.63,0.29,0.63,0.18,0.43,0.99,0.01,0.67,0.2,0.98,0.01,0.68,0.2,0.41,0.53
0.62,0.58,0.19,0.53,0.42,0.28,0.53,0.33,0.53,0.22,0.42,0.97,0.02,0.88,0.07,0.94,0.02,0.85,0.07,0.43,0.47
0.63,0.58,0.2,0.52,0.45,0.27,0.53,0.34,0.53,0.12,0.45,0.96,0.03,0.92,0.05,0.92,0.03,0.87,0.05,0.43,0.49
0.64,0.62,0.18,0.57,0.41,0.24,0.54,0.35,0.54,0.11,0.41,0.97,0.02,0.91,0.06,0.95,0.02,0.85,0.06,0.46,0.47
0.66,0.63,0.17,0.6,0.38,0.32,0.49,0.36,0.49,0.14,0.38,0.98,0.01,0.91,0.06,0.96,0.01,0.83,0.06,0.48,0.43
0.67,0.68,0.15,0.67,0.31,0.34,0.46,0.4,0.46,0.15,0.31,0.98,0.01,0.92,0.05,0.96,0.01,0.84,0.05,0.54,0.39
0.68,0.71,0.13,0.71,0.27,0.35,0.44,0.43,0.44,0.17,0.27,0.98,0.01,0.95,0.03,0.96,0.01,0.9,0.03,0.57,0.35
0.69,0.74,0.12,0.75,0.24,0.41,0.39,0.46,0.39,0.19,0.24,0.97,0.02,0.95,0.04,0.94,0.02,0.87,0.04,0.6,0.32
0.69,0.74,0.12,0.75,0.23,0.41,0.38,0.48,0.38,0.19,0.23,0.97,0.02,0.95,0.04,0.93,0.02,0.87,0.04,0.61,0.3
0.68,0.76,0.11,0.76,0.23,0.42,0.36,0.51,0.36,0.18,0.23,0.95,0.04,0.93,0.05,0.9,0.04,0.84,0.05,0.64,0.29
0.68,0.76,0.11,0.77,0.22,0.43,0.36,0.51,0.36,0.21,0.22,0.95,0.03,0.96,0.03,0.9,0.03,0.9,0.03,0.64,0.29
0.68,0.76,0.11,0.77,0.22,0.45,0.35,0.51,0.35,0.25,0.22,0.95,0.04,0.99,0.01,0.9,0.04,0.97,0.01,0.64,0.28
0.68,0.77,0.1,0.78,0.21,0.48,0.33,0.53,0.33,0.27,0.21,0.94,0.04,1.0,0.0,0.88,0.04,0.99,0.0,0.66,0.27
0.68,0.77,0.1,0.78,0.2,0.52,0.3,0.54,0.3,0.31,0.2,0.93,0.05,0.98,0.01,0.87,0.05,0.96,0.01,0.66,0.25
