ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.5,0.72,0.13,0.58,0.38,0.21,0.4,0.56,0.4,0.21,0.38,0.77,0.15,0.74,0.13,0.71,0.15,0.79,0.13,0.57,0.39
0.55,0.98,0.01,0.96,0.04,0.56,0.07,0.93,0.07,0.59,0.04,0.77,0.15,0.8,0.12,0.71,0.15,0.75,0.12,0.95,0.06
0.56,1.0,0.0,0.98,0.02,0.77,0.03,0.97,0.03,0.71,0.02,0.77,0.15,0.99,0.01,0.7,0.15,0.98,0.01,0.97,0.03
0.57,0.98,0.01,0.98,0.02,0.93,0.01,0.99,0.01,0.66,0.02,0.79,0.14,0.93,0.05,0.71,0.14,0.87,0.05,0.98,0.01
0.58,0.97,0.01,0.97,0.03,0.75,0.05,0.95,0.05,0.62,0.03,0.8,0.13,0.88,0.08,0.73,0.13,0.78,0.08,0.96,0.04
0.6,0.94,0.03,0.95,0.05,0.57,0.11,0.87,0.11,0.51,0.05,0.83,0.11,0.87,0.1,0.75,0.11,0.74,0.1,0.91,0.08
0.62,0.93,0.03,0.94,0.05,0.54,0.14,0.84,0.14,0.47,0.05,0.84,0.11,0.88,0.09,0.76,0.11,0.74,0.09,0.89,0.1
0.63,0.92,0.04,0.93,0.07,0.54,0.16,0.8,0.16,0.44,0.07,0.85,0.1,0.89,0.08,0.77,0.1,0.77,0.08,0.86,0.12
0.63,0.9,0.05,0.91,0.09,0.54,0.18,0.78,0.18,0.39,0.09,0.86,0.1,0.93,0.05,0.77,0.1,0.84,0.05,0.84,0.14
0.64,0.89,0.05,0.89,0.1,0.54,0.19,0.75,0.19,0.39,0.1,0.86,0.09,0.93,0.05,0.78,0.09,0.85,0.05,0.82,0.15
0.64,0.88,0.06,0.88,0.11,0.54,0.2,0.73,0.2,0.37,0.11,0.87,0.09,0.94,0.04,0.78,0.09,0.87,0.04,0.8,0.15
0.64,0.87,0.06,0.87,0.12,0.55,0.2,0.73,0.2,0.39,0.12,0.87,0.09,0.93,0.05,0.78,0.09,0.86,0.05,0.8,0.16
0.64,0.87,0.06,0.87,0.12,0.55,0.21,0.72,0.21,0.39,0.12,0.87,0.09,0.93,0.05,0.78,0.09,0.86,0.05,0.79,0.16
0.65,0.86,0.06,0.86,0.13,0.55,0.22,0.71,0.22,0.39,0.13,0.88,0.08,0.93,0.05,0.79,0.08,0.85,0.05,0.78,0.17
0.65,0.85,0.07,0.85,0.13,0.55,0.22,0.7,0.22,0.39,0.13,0.88,0.08,0.93,0.05,0.79,0.08,0.86,0.05,0.77,0.17
0.65,0.85,0.07,0.85,0.14,0.57,0.22,0.7,0.22,0.39,0.14,0.88,0.08,0.94,0.04,0.79,0.08,0.87,0.04,0.77,0.18
0.66,0.85,0.07,0.85,0.14,0.58,0.22,0.69,0.22,0.41,0.14,0.88,0.08,0.93,0.05,0.79,0.08,0.87,0.05,0.77,0.18
0.66,0.84,0.07,0.84,0.14,0.58,0.22,0.68,0.22,0.39,0.14,0.89,0.08,0.95,0.04,0.8,0.08,0.89,0.04,0.76,0.18
0.67,0.83,0.08,0.84,0.15,0.58,0.23,0.66,0.23,0.39,0.15,0.9,0.07,0.95,0.04,0.81,0.07,0.89,0.04,0.75,0.19
0.67,0.82,0.08,0.83,0.16,0.58,0.24,0.64,0.24,0.38,0.16,0.9,0.07,0.95,0.03,0.81,0.07,0.9,0.03,0.73,0.2
0.67,0.82,0.08,0.83,0.15,0.6,0.23,0.64,0.23,0.4,0.15,0.9,0.07,0.95,0.04,0.81,0.07,0.9,0.04,0.73,0.19
0.67,0.82,0.08,0.83,0.15,0.62,0.23,0.64,0.23,0.48,0.15,0.91,0.07,0.9,0.07,0.82,0.07,0.81,0.07,0.73,0.19
0.67,0.82,0.08,0.84,0.14,0.63,0.22,0.64,0.22,0.51,0.14,0.91,0.06,0.89,0.08,0.82,0.06,0.8,0.08,0.74,0.18
0.67,0.82,0.08,0.84,0.14,0.63,0.23,0.63,0.23,0.51,0.14,0.92,0.06,0.89,0.08,0.83,0.06,0.8,0.08,0.73,0.18
0.67,0.82,0.08,0.84,0.13,0.63,0.23,0.62,0.23,0.52,0.13,0.92,0.06,0.88,0.09,0.84,0.06,0.78,0.09,0.73,0.18
