ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.54,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.78,0.14,0.0,1.0,0.73,0.14,0.0,1.0,0.0,1.0
0.64,0.65,0.17,0.63,0.36,0.07,0.62,0.35,0.62,0.04,0.36,0.99,0.01,0.99,0.01,0.98,0.01,0.98,0.01,0.49,0.49
0.67,0.67,0.16,0.67,0.33,0.18,0.57,0.36,0.57,0.06,0.33,0.98,0.01,0.88,0.09,0.96,0.01,0.73,0.09,0.52,0.45
0.67,0.7,0.15,0.7,0.29,0.17,0.55,0.39,0.55,0.06,0.29,0.99,0.01,0.88,0.09,0.98,0.01,0.72,0.09,0.54,0.42
0.66,0.72,0.13,0.72,0.27,0.18,0.51,0.43,0.51,0.06,0.27,0.99,0.01,0.89,0.09,0.97,0.01,0.72,0.09,0.57,0.39
0.66,0.72,0.13,0.72,0.27,0.19,0.5,0.43,0.5,0.09,0.27,0.99,0.01,0.94,0.04,0.98,0.01,0.86,0.04,0.57,0.39
0.67,0.73,0.13,0.73,0.26,0.28,0.45,0.46,0.45,0.12,0.26,0.97,0.02,0.92,0.06,0.94,0.02,0.82,0.06,0.59,0.35
0.67,0.73,0.13,0.73,0.26,0.34,0.42,0.46,0.42,0.15,0.26,0.96,0.02,0.92,0.06,0.93,0.02,0.82,0.06,0.59,0.34
0.67,0.76,0.11,0.75,0.23,0.45,0.35,0.52,0.35,0.26,0.23,0.94,0.04,0.99,0.01,0.88,0.04,0.97,0.01,0.64,0.29
0.68,0.77,0.11,0.77,0.21,0.51,0.31,0.54,0.31,0.3,0.21,0.93,0.05,0.99,0.0,0.87,0.05,0.99,0.0,0.66,0.26
0.68,0.77,0.1,0.77,0.21,0.54,0.29,0.56,0.29,0.3,0.21,0.92,0.05,0.99,0.01,0.85,0.05,0.98,0.01,0.67,0.25
0.68,0.77,0.1,0.77,0.21,0.54,0.29,0.55,0.29,0.31,0.21,0.93,0.05,1.0,0.0,0.85,0.05,1.0,0.0,0.66,0.25
0.68,0.76,0.1,0.77,0.2,0.59,0.28,0.54,0.28,0.38,0.2,0.94,0.04,0.96,0.03,0.87,0.04,0.92,0.03,0.66,0.24
0.68,0.79,0.09,0.8,0.17,0.64,0.24,0.6,0.24,0.46,0.17,0.92,0.06,0.92,0.05,0.83,0.06,0.86,0.05,0.7,0.21
0.68,0.82,0.08,0.83,0.15,0.71,0.18,0.67,0.18,0.52,0.15,0.9,0.07,0.92,0.06,0.79,0.07,0.85,0.06,0.75,0.16
0.68,0.83,0.07,0.84,0.13,0.74,0.17,0.68,0.17,0.55,0.13,0.9,0.08,0.91,0.06,0.78,0.08,0.84,0.06,0.76,0.15
0.67,0.85,0.06,0.86,0.12,0.78,0.13,0.75,0.13,0.57,0.12,0.87,0.09,0.91,0.06,0.75,0.09,0.84,0.06,0.8,0.12
0.67,0.85,0.06,0.86,0.12,0.77,0.14,0.74,0.14,0.56,0.12,0.88,0.09,0.92,0.06,0.75,0.09,0.84,0.06,0.8,0.13
0.68,0.84,0.07,0.85,0.12,0.75,0.15,0.72,0.15,0.56,0.12,0.88,0.09,0.91,0.06,0.76,0.09,0.84,0.06,0.78,0.14
0.68,0.84,0.07,0.85,0.13,0.74,0.16,0.71,0.16,0.54,0.13,0.89,0.08,0.92,0.06,0.77,0.08,0.85,0.06,0.78,0.15
0.68,0.85,0.06,0.87,0.11,0.79,0.13,0.75,0.13,0.6,0.11,0.88,0.09,0.9,0.07,0.75,0.09,0.82,0.07,0.81,0.12
0.68,0.86,0.06,0.87,0.11,0.79,0.13,0.75,0.13,0.62,0.11,0.88,0.09,0.89,0.07,0.75,0.09,0.81,0.07,0.81,0.12
0.68,0.84,0.07,0.84,0.13,0.78,0.14,0.74,0.14,0.54,0.13,0.87,0.09,0.94,0.04,0.74,0.09,0.88,0.04,0.79,0.14
0.67,0.84,0.07,0.85,0.13,0.74,0.16,0.71,0.16,0.54,0.13,0.88,0.08,0.92,0.06,0.77,0.08,0.84,0.06,0.78,0.15
0.67,0.83,0.07,0.84,0.14,0.73,0.17,0.7,0.17,0.53,0.14,0.89,0.08,0.92,0.06,0.77,0.08,0.85,0.06,0.77,0.16
0.67,0.83,0.07,0.84,0.14,0.71,0.18,0.68,0.18,0.53,0.14,0.89,0.08,0.91,0.06,0.78,0.08,0.84,0.06,0.76,0.16
0.68,0.84,0.07,0.85,0.13,0.74,0.16,0.71,0.16,0.54,0.13,0.88,0.08,0.92,0.05,0.76,0.08,0.85,0.05,0.78,0.15
0.68,0.84,0.07,0.85,0.13,0.76,0.15,0.73,0.15,0.53,0.13,0.88,0.09,0.93,0.05,0.75,0.09,0.87,0.05,0.79,0.14
0.68,0.84,0.07,0.85,0.13,0.75,0.15,0.72,0.15,0.55,0.13,0.88,0.08,0.92,0.06,0.76,0.08,0.85,0.06,0.78,0.14
0.68,0.84,0.07,0.84,0.13,0.75,0.16,0.71,0.16,0.53,0.13,0.88,0.09,0.93,0.05,0.76,0.09,0.86,0.05,0.77,0.15
0.68,0.83,0.07,0.85,0.13,0.73,0.17,0.7,0.17,0.54,0.13,0.89,0.08,0.91,0.06,0.78,0.08,0.84,0.06,0.77,0.15
0.68,0.83,0.07,0.84,0.13,0.76,0.15,0.71,0.15,0.55,0.13,0.89,0.08,0.92,0.05,0.76,0.08,0.85,0.05,0.77,0.14
0.69,0.82,0.07,0.84,0.13,0.73,0.17,0.67,0.17,0.55,0.13,0.9,0.07,0.91,0.06,0.79,0.07,0.83,0.06,0.76,0.15
0.69,0.82,0.08,0.84,0.14,0.72,0.18,0.66,0.18,0.55,0.14,0.91,0.07,0.91,0.06,0.8,0.07,0.83,0.06,0.75,0.16
0.69,0.81,0.08,0.83,0.14,0.71,0.19,0.64,0.19,0.53,0.14,0.91,0.06,0.91,0.06,0.81,0.06,0.83,0.06,0.73,0.17
0.68,0.84,0.07,0.85,0.13,0.74,0.16,0.71,0.16,0.54,0.13,0.89,0.08,0.92,0.06,0.77,0.08,0.84,0.06,0.78,0.15
0.68,0.83,0.07,0.84,0.13,0.73,0.17,0.7,0.17,0.53,0.13,0.89,0.08,0.92,0.05,0.77,0.08,0.85,0.05,0.77,0.15
0.68,0.83,0.07,0.84,0.13,0.74,0.16,0.71,0.16,0.53,0.13,0.89,0.08,0.93,0.05,0.77,0.08,0.86,0.05,0.77,0.15
0.68,0.83,0.07,0.84,0.13,0.74,0.16,0.71,0.16,0.53,0.13,0.89,0.08,0.93,0.05,0.77,0.08,0.86,0.05,0.77,0.15
0.68,0.83,0.07,0.84,0.14,0.72,0.17,0.69,0.17,0.5,0.14,0.89,0.08,0.94,0.04,0.77,0.08,0.87,0.04,0.76,0.16
0.68,0.82,0.08,0.83,0.15,0.71,0.18,0.68,0.18,0.49,0.15,0.89,0.08,0.94,0.04,0.78,0.08,0.88,0.04,0.76,0.16
0.68,0.84,0.07,0.84,0.13,0.78,0.14,0.74,0.14,0.53,0.13,0.87,0.09,0.94,0.04,0.74,0.09,0.89,0.04,0.79,0.14
0.68,0.85,0.06,0.86,0.12,0.8,0.12,0.77,0.12,0.56,0.12,0.87,0.1,0.94,0.04,0.73,0.1,0.88,0.04,0.81,0.12
0.68,0.86,0.06,0.86,0.11,0.8,0.12,0.77,0.12,0.58,0.11,0.87,0.1,0.92,0.05,0.73,0.1,0.85,0.05,0.81,0.11
0.68,0.88,0.05,0.88,0.1,0.84,0.09,0.82,0.09,0.62,0.1,0.86,0.11,0.92,0.06,0.71,0.11,0.84,0.06,0.85,0.1
0.67,0.88,0.05,0.89,0.1,0.83,0.1,0.81,0.1,0.62,0.1,0.86,0.1,0.91,0.06,0.72,0.1,0.83,0.06,0.85,0.1
0.68,0.87,0.06,0.88,0.1,0.81,0.11,0.79,0.11,0.61,0.1,0.87,0.1,0.91,0.06,0.73,0.1,0.83,0.06,0.83,0.11
0.68,0.85,0.06,0.86,0.12,0.8,0.12,0.76,0.12,0.59,0.12,0.87,0.09,0.92,0.06,0.74,0.09,0.84,0.06,0.81,0.12
0.68,0.84,0.07,0.85,0.13,0.77,0.14,0.74,0.14,0.53,0.13,0.87,0.09,0.94,0.04,0.74,0.09,0.88,0.04,0.79,0.14
0.68,0.85,0.06,0.85,0.13,0.79,0.13,0.75,0.13,0.55,0.13,0.87,0.09,0.94,0.04,0.74,0.09,0.88,0.04,0.8,0.13
