ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.66,0.71,0.14,0.72,0.27,0.1,0.56,0.4,0.56,0.06,0.27,0.99,0.01,0.97,0.02,0.98,0.01,0.94,0.02
0.6,0.93,0.04,0.95,0.05,0.05,0.22,0.77,0.22,0.07,0.05,0.86,0.09,0.8,0.16,0.81,0.09,0.51,0.16
0.59,0.95,0.02,0.98,0.02,0.04,0.17,0.83,0.17,0.33,0.02,0.85,0.09,0.37,0.56,0.8,0.09,0.16,0.56
0.6,0.94,0.03,0.97,0.03,0.21,0.17,0.82,0.17,0.33,0.03,0.85,0.1,0.77,0.19,0.79,0.1,0.47,0.19
0.61,0.93,0.04,0.95,0.05,0.29,0.19,0.79,0.19,0.3,0.05,0.85,0.09,0.85,0.12,0.79,0.09,0.65,0.12
0.62,0.91,0.04,0.92,0.07,0.39,0.2,0.77,0.2,0.34,0.07,0.86,0.09,0.88,0.09,0.79,0.09,0.74,0.09
0.64,0.91,0.04,0.93,0.07,0.52,0.18,0.78,0.18,0.45,0.07,0.86,0.09,0.88,0.09,0.78,0.09,0.74,0.09
0.63,0.91,0.04,0.93,0.06,0.56,0.17,0.79,0.17,0.53,0.06,0.86,0.09,0.85,0.11,0.78,0.09,0.7,0.11
0.65,0.9,0.04,0.93,0.06,0.73,0.14,0.79,0.14,0.72,0.06,0.87,0.09,0.82,0.13,0.77,0.09,0.7,0.13
0.67,0.89,0.04,0.91,0.07,0.89,0.07,0.84,0.07,0.79,0.07,0.86,0.1,0.84,0.11,0.72,0.1,0.76,0.11
0.66,0.93,0.02,0.99,0.01,0.97,0.02,0.95,0.02,0.97,0.01,0.86,0.11,0.8,0.13,0.69,0.11,0.71,0.13
0.66,0.99,0.0,0.9,0.07,0.99,0.01,0.98,0.01,0.82,0.07,0.88,0.09,0.73,0.18,0.73,0.09,0.63,0.18
0.67,0.97,0.01,0.95,0.04,1.0,0.0,1.0,0.0,0.89,0.04,0.86,0.11,0.77,0.16,0.69,0.11,0.65,0.16
0.68,0.96,0.01,0.98,0.01,0.99,0.01,0.98,0.01,0.95,0.01,0.85,0.12,0.8,0.14,0.67,0.12,0.68,0.14
0.68,0.98,0.01,0.93,0.05,0.99,0.01,0.98,0.01,0.84,0.05,0.86,0.11,0.76,0.17,0.69,0.11,0.63,0.17
0.68,0.95,0.02,0.96,0.03,0.92,0.05,0.89,0.05,0.91,0.03,0.88,0.09,0.76,0.17,0.75,0.09,0.63,0.17
0.68,0.92,0.03,1.0,0.0,0.88,0.07,0.84,0.07,1.0,0.0,0.89,0.08,0.78,0.16,0.76,0.08,0.64,0.16
0.68,0.91,0.04,0.98,0.01,0.87,0.08,0.82,0.08,0.94,0.01,0.89,0.08,0.79,0.15,0.76,0.08,0.66,0.15
0.69,0.91,0.04,0.97,0.02,0.89,0.07,0.84,0.07,0.92,0.02,0.88,0.09,0.81,0.14,0.75,0.09,0.67,0.14
0.68,0.9,0.04,0.97,0.02,0.85,0.09,0.79,0.09,0.92,0.02,0.9,0.08,0.8,0.15,0.77,0.08,0.66,0.15
0.69,0.89,0.04,0.98,0.02,0.84,0.11,0.74,0.11,0.94,0.02,0.92,0.06,0.78,0.16,0.81,0.06,0.65,0.16
0.69,0.86,0.05,0.95,0.04,0.78,0.15,0.67,0.15,0.86,0.04,0.94,0.05,0.78,0.15,0.85,0.05,0.65,0.15
0.69,0.83,0.07,0.92,0.06,0.73,0.19,0.61,0.19,0.78,0.06,0.95,0.03,0.79,0.15,0.89,0.03,0.67,0.15
0.69,0.82,0.07,0.91,0.07,0.73,0.2,0.59,0.2,0.78,0.07,0.96,0.03,0.79,0.14,0.91,0.03,0.67,0.14
0.7,0.81,0.08,0.89,0.08,0.68,0.23,0.55,0.23,0.73,0.08,0.98,0.02,0.79,0.15,0.95,0.02,0.66,0.15
0.69,0.81,0.08,0.89,0.08,0.68,0.23,0.55,0.23,0.73,0.08,0.98,0.02,0.79,0.15,0.95,0.02,0.67,0.15
0.69,0.8,0.08,0.88,0.09,0.72,0.2,0.57,0.2,0.73,0.09,0.97,0.02,0.81,0.14,0.92,0.02,0.69,0.14
0.69,0.8,0.08,0.88,0.09,0.71,0.21,0.55,0.21,0.73,0.09,0.97,0.02,0.8,0.14,0.93,0.02,0.69,0.14
0.7,0.79,0.08,0.87,0.1,0.67,0.24,0.53,0.24,0.69,0.1,0.98,0.01,0.81,0.13,0.96,0.01,0.69,0.13
0.69,0.81,0.08,0.85,0.13,0.6,0.25,0.59,0.25,0.48,0.13,0.94,0.04,0.9,0.07,0.87,0.04,0.79,0.07
0.69,0.85,0.07,0.87,0.12,0.59,0.23,0.66,0.23,0.41,0.12,0.91,0.06,0.95,0.04,0.82,0.06,0.87,0.04
0.68,0.89,0.05,0.93,0.06,0.71,0.15,0.77,0.15,0.6,0.06,0.88,0.08,0.9,0.08,0.78,0.08,0.75,0.08
0.68,0.91,0.04,0.94,0.05,0.79,0.1,0.83,0.1,0.68,0.05,0.86,0.1,0.89,0.09,0.75,0.1,0.74,0.09
0.67,0.93,0.03,0.96,0.04,0.86,0.07,0.88,0.07,0.79,0.04,0.85,0.11,0.86,0.1,0.73,0.11,0.71,0.1
0.68,0.93,0.03,0.96,0.04,0.91,0.05,0.92,0.05,0.78,0.04,0.84,0.11,0.88,0.09,0.7,0.11,0.75,0.09
0.68,0.94,0.03,0.99,0.01,0.91,0.05,0.91,0.05,0.95,0.01,0.86,0.1,0.83,0.13,0.72,0.1,0.66,0.13
0.69,0.94,0.02,0.98,0.02,0.96,0.02,0.95,0.02,0.91,0.02,0.85,0.11,0.85,0.11,0.69,0.11,0.7,0.11
0.69,0.94,0.02,1.0,0.0,0.94,0.03,0.93,0.03,0.98,0.0,0.86,0.1,0.82,0.13,0.71,0.1,0.66,0.13
0.68,0.97,0.01,0.98,0.02,0.99,0.0,0.99,0.0,0.92,0.02,0.84,0.12,0.81,0.14,0.68,0.12,0.65,0.14
0.68,0.97,0.01,0.97,0.02,0.99,0.01,0.99,0.01,0.89,0.02,0.84,0.12,0.8,0.15,0.69,0.12,0.64,0.15
0.68,0.97,0.01,1.0,0.0,0.98,0.01,0.98,0.01,0.99,0.0,0.83,0.13,0.84,0.12,0.67,0.13,0.69,0.12
0.68,0.98,0.01,0.97,0.02,0.97,0.02,0.97,0.02,0.89,0.02,0.83,0.12,0.81,0.14,0.68,0.12,0.64,0.14
0.68,0.98,0.01,0.96,0.03,0.99,0.0,0.99,0.0,0.84,0.03,0.85,0.11,0.78,0.16,0.69,0.11,0.62,0.16
0.68,0.98,0.01,0.95,0.04,1.0,0.0,1.0,0.0,0.83,0.04,0.85,0.11,0.78,0.17,0.7,0.11,0.6,0.17
0.68,0.99,0.0,0.88,0.09,0.99,0.0,0.99,0.0,0.71,0.09,0.88,0.09,0.72,0.21,0.73,0.09,0.57,0.21
0.68,0.96,0.01,0.92,0.06,0.94,0.04,0.89,0.04,0.83,0.06,0.9,0.07,0.73,0.19,0.77,0.07,0.61,0.19
0.68,0.94,0.02,0.96,0.03,0.88,0.08,0.83,0.08,0.89,0.03,0.91,0.07,0.74,0.19,0.79,0.07,0.6,0.19
0.68,0.92,0.03,0.99,0.0,0.84,0.1,0.8,0.1,0.98,0.0,0.9,0.07,0.76,0.17,0.79,0.07,0.61,0.17
0.69,0.86,0.06,0.92,0.07,0.73,0.17,0.7,0.17,0.72,0.07,0.91,0.06,0.83,0.12,0.82,0.06,0.69,0.12
0.7,0.83,0.07,0.86,0.12,0.68,0.2,0.65,0.2,0.51,0.12,0.92,0.06,0.92,0.06,0.82,0.06,0.83,0.06
