ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.63,0.91,0.04,0.9,0.09,0.72,0.12,0.83,0.12,0.55,0.09,0.84,0.11,0.91,0.07,0.74,0.11,0.82,0.07
0.65,0.87,0.06,0.86,0.13,0.57,0.2,0.73,0.2,0.32,0.13,0.86,0.09,1.0,0.0,0.77,0.09,1.0,0.0
0.66,0.84,0.08,0.83,0.16,0.43,0.28,0.65,0.28,0.2,0.16,0.89,0.07,0.95,0.04,0.82,0.07,0.87,0.04
0.66,0.81,0.09,0.81,0.18,0.4,0.31,0.61,0.31,0.2,0.18,0.91,0.06,0.96,0.03,0.84,0.06,0.9,0.03
0.66,0.79,0.1,0.78,0.21,0.4,0.34,0.57,0.34,0.17,0.21,0.92,0.06,0.93,0.05,0.85,0.06,0.83,0.05
0.67,0.76,0.11,0.76,0.22,0.39,0.37,0.52,0.37,0.21,0.22,0.94,0.04,0.99,0.01,0.89,0.04,0.97,0.01
0.67,0.75,0.11,0.76,0.22,0.38,0.39,0.49,0.39,0.21,0.22,0.96,0.03,0.99,0.01,0.92,0.03,0.98,0.01
0.67,0.76,0.11,0.76,0.23,0.44,0.34,0.53,0.34,0.21,0.23,0.93,0.05,0.94,0.04,0.87,0.05,0.87,0.04
0.66,0.8,0.09,0.78,0.19,0.57,0.25,0.62,0.25,0.34,0.19,0.9,0.07,0.98,0.01,0.81,0.07,0.97,0.01
0.67,0.85,0.06,0.85,0.13,0.78,0.13,0.76,0.13,0.55,0.13,0.86,0.1,0.93,0.05,0.73,0.1,0.87,0.05
0.66,0.92,0.03,0.92,0.06,0.94,0.03,0.94,0.03,0.75,0.06,0.83,0.13,0.89,0.08,0.67,0.13,0.8,0.08
0.66,0.97,0.01,1.0,0.0,0.97,0.01,0.97,0.01,0.99,0.0,0.83,0.13,0.82,0.13,0.67,0.13,0.7,0.13
0.66,0.97,0.01,0.91,0.08,0.88,0.07,0.86,0.07,0.72,0.08,0.82,0.13,0.76,0.17,0.66,0.13,0.62,0.17
0.65,0.92,0.03,0.84,0.13,0.81,0.11,0.78,0.11,0.6,0.13,0.81,0.14,0.72,0.2,0.65,0.14,0.58,0.2
0.65,0.93,0.03,0.86,0.11,0.84,0.1,0.79,0.1,0.68,0.11,0.81,0.14,0.74,0.18,0.64,0.14,0.62,0.18
0.66,0.96,0.02,0.98,0.02,0.97,0.02,0.96,0.02,0.94,0.02,0.86,0.11,0.78,0.15,0.71,0.11,0.67,0.15
0.68,0.88,0.05,0.92,0.06,0.88,0.08,0.82,0.08,0.8,0.06,0.87,0.09,0.84,0.11,0.73,0.09,0.74,0.11
0.68,0.86,0.06,0.87,0.11,0.8,0.13,0.75,0.13,0.62,0.11,0.88,0.09,0.9,0.07,0.75,0.09,0.81,0.07
0.68,0.86,0.06,0.87,0.11,0.77,0.14,0.75,0.14,0.57,0.11,0.88,0.09,0.91,0.06,0.75,0.09,0.83,0.06
0.68,0.84,0.07,0.87,0.12,0.68,0.19,0.68,0.19,0.54,0.12,0.9,0.07,0.89,0.08,0.8,0.07,0.79,0.08
0.69,0.82,0.08,0.83,0.14,0.75,0.16,0.68,0.16,0.54,0.14,0.9,0.07,0.93,0.05,0.78,0.07,0.86,0.05
0.68,0.81,0.08,0.84,0.13,0.71,0.19,0.63,0.19,0.58,0.13,0.92,0.06,0.88,0.08,0.82,0.06,0.8,0.08
0.69,0.8,0.08,0.83,0.14,0.71,0.2,0.62,0.2,0.55,0.14,0.92,0.06,0.9,0.07,0.83,0.06,0.81,0.07
0.69,0.78,0.09,0.83,0.14,0.69,0.22,0.56,0.22,0.59,0.14,0.95,0.04,0.86,0.1,0.88,0.04,0.77,0.1
0.69,0.78,0.09,0.81,0.17,0.63,0.25,0.57,0.25,0.45,0.17,0.94,0.04,0.93,0.05,0.86,0.04,0.86,0.05
0.7,0.79,0.09,0.82,0.16,0.61,0.25,0.58,0.25,0.42,0.16,0.94,0.04,0.94,0.04,0.86,0.04,0.88,0.04
0.69,0.8,0.09,0.84,0.13,0.63,0.25,0.56,0.25,0.56,0.13,0.95,0.03,0.85,0.1,0.9,0.03,0.74,0.1
0.69,0.8,0.08,0.87,0.1,0.69,0.22,0.56,0.22,0.67,0.1,0.96,0.03,0.82,0.12,0.91,0.03,0.71,0.12
0.7,0.79,0.09,0.84,0.13,0.67,0.23,0.55,0.23,0.59,0.13,0.96,0.03,0.86,0.1,0.9,0.03,0.75,0.1
0.69,0.8,0.09,0.83,0.15,0.62,0.24,0.59,0.24,0.46,0.15,0.93,0.05,0.92,0.06,0.86,0.05,0.84,0.06
0.68,0.84,0.07,0.88,0.11,0.54,0.26,0.64,0.26,0.46,0.11,0.92,0.05,0.89,0.08,0.85,0.05,0.76,0.08
0.68,0.88,0.05,0.92,0.07,0.65,0.18,0.72,0.18,0.58,0.07,0.9,0.07,0.88,0.09,0.81,0.07,0.72,0.09
0.67,0.9,0.05,0.93,0.06,0.69,0.15,0.78,0.15,0.64,0.06,0.88,0.09,0.86,0.1,0.78,0.09,0.71,0.1
0.66,0.91,0.04,0.95,0.04,0.74,0.13,0.79,0.13,0.76,0.04,0.88,0.09,0.82,0.13,0.78,0.09,0.67,0.13
0.67,0.92,0.04,0.95,0.04,0.8,0.1,0.84,0.1,0.77,0.04,0.86,0.1,0.84,0.11,0.75,0.1,0.7,0.11
0.67,0.91,0.04,0.95,0.04,0.8,0.1,0.83,0.1,0.79,0.04,0.87,0.1,0.84,0.12,0.75,0.1,0.69,0.12
0.68,0.89,0.05,0.93,0.06,0.84,0.1,0.8,0.1,0.77,0.06,0.88,0.09,0.85,0.11,0.75,0.09,0.73,0.11
0.69,0.87,0.05,0.92,0.06,0.83,0.11,0.75,0.11,0.8,0.06,0.9,0.07,0.83,0.12,0.78,0.07,0.71,0.12
0.68,0.91,0.04,0.96,0.03,0.88,0.07,0.84,0.07,0.87,0.03,0.88,0.09,0.83,0.12,0.74,0.09,0.7,0.12
0.68,0.91,0.04,0.96,0.03,0.88,0.07,0.85,0.07,0.88,0.03,0.87,0.09,0.82,0.13,0.74,0.09,0.69,0.13
0.68,0.91,0.04,0.95,0.04,0.86,0.08,0.85,0.08,0.83,0.04,0.87,0.1,0.84,0.12,0.74,0.1,0.7,0.12
0.68,0.93,0.03,0.98,0.01,0.86,0.08,0.85,0.08,0.93,0.01,0.88,0.09,0.81,0.14,0.75,0.09,0.64,0.14
0.68,0.93,0.03,0.99,0.01,0.86,0.08,0.85,0.08,0.95,0.01,0.88,0.09,0.8,0.15,0.75,0.09,0.64,0.15
0.68,0.93,0.03,0.99,0.01,0.88,0.07,0.87,0.07,0.94,0.01,0.87,0.1,0.81,0.14,0.74,0.1,0.65,0.14
0.68,0.96,0.02,0.99,0.01,0.95,0.03,0.94,0.03,0.94,0.01,0.85,0.11,0.8,0.15,0.71,0.11,0.63,0.15
0.68,0.96,0.01,0.95,0.04,0.96,0.02,0.95,0.02,0.86,0.04,0.87,0.1,0.77,0.17,0.73,0.1,0.61,0.17
0.69,0.92,0.03,0.97,0.02,0.88,0.08,0.8,0.08,0.94,0.02,0.91,0.07,0.76,0.18,0.8,0.07,0.62,0.18
0.68,0.91,0.03,0.97,0.02,0.85,0.1,0.77,0.1,0.94,0.02,0.92,0.06,0.74,0.18,0.82,0.06,0.61,0.18
0.69,0.88,0.05,0.99,0.01,0.82,0.13,0.68,0.13,0.98,0.01,0.95,0.04,0.76,0.17,0.87,0.04,0.62,0.17
0.69,0.86,0.05,0.96,0.03,0.8,0.15,0.66,0.15,0.91,0.03,0.95,0.04,0.77,0.16,0.87,0.04,0.65,0.16
