ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.51,0.65,0.17,0.43,0.56,0.05,0.45,0.54,0.45,0.04,0.56,0.7,0.18,0.87,0.06,0.68,0.18,0.9,0.06
0.54,0.97,0.01,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.81,0.12,0.0,1.0,0.76,0.12,0.0,1.0
0.58,0.94,0.03,0.0,1.0,0.1,0.17,0.83,0.17,0.0,1.0,0.85,0.1,0.0,1.0,0.8,0.1,0.0,1.0
0.61,0.91,0.04,0.89,0.1,0.51,0.15,0.82,0.15,0.22,0.1,0.84,0.1,0.92,0.06,0.77,0.1,0.79,0.06
0.61,0.9,0.05,0.89,0.11,0.57,0.16,0.79,0.16,0.42,0.11,0.85,0.1,0.93,0.05,0.78,0.1,0.87,0.05
0.64,0.89,0.05,0.88,0.11,0.66,0.15,0.78,0.15,0.46,0.11,0.86,0.1,0.95,0.03,0.77,0.1,0.9,0.03
0.65,0.88,0.05,0.88,0.1,0.67,0.16,0.76,0.16,0.52,0.1,0.87,0.09,0.91,0.06,0.79,0.09,0.83,0.06
0.66,0.88,0.05,0.89,0.09,0.79,0.12,0.79,0.12,0.66,0.09,0.87,0.09,0.89,0.07,0.77,0.09,0.8,0.07
0.66,0.86,0.05,0.87,0.1,0.83,0.1,0.79,0.1,0.67,0.1,0.87,0.09,0.9,0.07,0.75,0.09,0.82,0.07
0.66,0.88,0.05,0.91,0.06,0.85,0.1,0.79,0.1,0.81,0.06,0.89,0.08,0.83,0.11,0.78,0.08,0.75,0.11
0.65,0.85,0.06,0.89,0.08,0.83,0.12,0.72,0.12,0.8,0.08,0.91,0.07,0.82,0.12,0.81,0.07,0.75,0.12
0.67,0.87,0.05,0.88,0.09,0.89,0.07,0.82,0.07,0.74,0.09,0.87,0.1,0.88,0.08,0.73,0.1,0.81,0.08
0.67,0.86,0.06,0.86,0.11,0.88,0.08,0.82,0.08,0.67,0.11,0.86,0.1,0.92,0.06,0.72,0.1,0.86,0.06
0.66,0.9,0.04,0.91,0.07,0.88,0.07,0.86,0.07,0.74,0.07,0.86,0.1,0.88,0.08,0.73,0.1,0.8,0.08
0.66,0.94,0.03,0.94,0.05,0.98,0.01,0.98,0.01,0.8,0.05,0.83,0.13,0.9,0.07,0.69,0.13,0.82,0.07
0.66,0.92,0.04,0.92,0.06,0.9,0.05,0.9,0.05,0.74,0.06,0.85,0.11,0.9,0.07,0.72,0.11,0.81,0.07
0.67,0.92,0.03,0.93,0.06,0.95,0.03,0.94,0.03,0.78,0.06,0.84,0.11,0.9,0.07,0.7,0.11,0.81,0.07
0.67,0.9,0.04,0.94,0.05,0.88,0.07,0.85,0.07,0.82,0.05,0.87,0.09,0.86,0.1,0.75,0.09,0.75,0.1
0.67,0.96,0.01,0.99,0.01,0.99,0.01,0.98,0.01,0.95,0.01,0.85,0.11,0.83,0.13,0.72,0.11,0.68,0.13
0.65,1.0,0.0,0.92,0.06,0.98,0.01,0.98,0.01,0.73,0.06,0.85,0.1,0.76,0.18,0.74,0.1,0.58,0.18
0.65,0.97,0.01,0.89,0.09,0.93,0.03,0.94,0.03,0.66,0.09,0.85,0.11,0.74,0.2,0.73,0.11,0.57,0.2
0.65,0.97,0.01,0.88,0.1,0.96,0.02,0.96,0.02,0.64,0.1,0.86,0.1,0.72,0.21,0.75,0.1,0.55,0.21
0.65,0.99,0.01,0.88,0.1,0.98,0.01,0.98,0.01,0.66,0.1,0.88,0.08,0.71,0.22,0.79,0.08,0.54,0.22
0.66,0.98,0.01,0.85,0.12,0.98,0.01,0.98,0.01,0.61,0.12,0.89,0.08,0.69,0.23,0.8,0.08,0.52,0.23
0.66,0.97,0.01,0.86,0.11,0.97,0.01,0.97,0.01,0.64,0.11,0.88,0.09,0.71,0.21,0.77,0.09,0.55,0.21
0.65,0.96,0.02,0.84,0.13,0.98,0.01,0.97,0.01,0.6,0.13,0.88,0.08,0.69,0.23,0.78,0.08,0.53,0.23
0.64,0.95,0.02,0.85,0.12,0.91,0.05,0.91,0.05,0.58,0.12,0.86,0.1,0.71,0.22,0.75,0.1,0.54,0.22
0.65,0.95,0.02,0.85,0.13,0.94,0.03,0.93,0.03,0.58,0.13,0.86,0.09,0.7,0.23,0.76,0.09,0.52,0.23
