ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.65,0.83,0.08,0.81,0.17,0.62,0.2,0.7,0.2,0.36,0.17,0.87,0.09,0.99,0.0,0.79,0.09,0.99,0.0
0.63,0.88,0.06,0.88,0.12,0.38,0.23,0.74,0.23,0.13,0.12,0.87,0.08,0.89,0.09,0.81,0.08,0.65,0.09
0.63,0.87,0.06,0.86,0.14,0.36,0.25,0.71,0.25,0.11,0.14,0.88,0.08,0.87,0.11,0.82,0.08,0.61,0.11
0.63,0.84,0.07,0.81,0.18,0.42,0.25,0.69,0.25,0.12,0.18,0.87,0.08,0.84,0.13,0.8,0.08,0.58,0.13
0.63,0.84,0.08,0.81,0.18,0.41,0.26,0.68,0.26,0.14,0.18,0.88,0.08,0.87,0.11,0.81,0.08,0.66,0.11
0.63,0.85,0.07,0.83,0.17,0.47,0.24,0.69,0.24,0.24,0.17,0.88,0.08,0.95,0.04,0.81,0.08,0.88,0.04
0.64,0.86,0.07,0.84,0.15,0.54,0.21,0.71,0.21,0.33,0.15,0.88,0.08,0.99,0.01,0.8,0.08,0.98,0.01
0.64,0.86,0.06,0.85,0.14,0.61,0.19,0.74,0.19,0.37,0.14,0.87,0.09,1.0,0.0,0.79,0.09,0.99,0.0
0.65,0.84,0.07,0.83,0.16,0.57,0.23,0.68,0.23,0.37,0.16,0.89,0.07,0.97,0.02,0.82,0.07,0.94,0.02
0.66,0.83,0.07,0.82,0.15,0.69,0.18,0.69,0.18,0.49,0.15,0.89,0.08,0.94,0.04,0.8,0.08,0.89,0.04
0.67,0.83,0.07,0.82,0.15,0.78,0.14,0.74,0.14,0.54,0.15,0.88,0.09,0.95,0.03,0.76,0.09,0.91,0.03
0.66,0.86,0.06,0.86,0.11,0.85,0.09,0.81,0.09,0.64,0.11,0.86,0.1,0.92,0.05,0.74,0.1,0.86,0.05
0.66,0.88,0.05,0.88,0.09,0.87,0.08,0.83,0.08,0.7,0.09,0.86,0.1,0.89,0.07,0.73,0.1,0.82,0.07
0.66,0.92,0.03,0.94,0.05,0.95,0.03,0.94,0.03,0.82,0.05,0.84,0.11,0.87,0.09,0.7,0.11,0.79,0.09
0.66,0.96,0.02,0.98,0.01,0.99,0.01,0.98,0.01,0.95,0.01,0.84,0.12,0.85,0.1,0.69,0.12,0.75,0.1
0.66,0.95,0.02,0.97,0.02,0.99,0.01,0.98,0.01,0.92,0.02,0.84,0.12,0.86,0.1,0.7,0.12,0.75,0.1
0.66,0.97,0.01,1.0,0.0,0.96,0.02,0.95,0.02,0.99,0.0,0.83,0.12,0.85,0.11,0.67,0.12,0.74,0.11
0.67,0.95,0.02,0.98,0.01,0.98,0.01,0.98,0.01,0.95,0.01,0.84,0.12,0.86,0.1,0.68,0.12,0.75,0.1
0.66,0.98,0.01,0.99,0.0,0.94,0.04,0.92,0.04,0.98,0.0,0.83,0.13,0.84,0.11,0.67,0.13,0.74,0.11
0.66,0.97,0.01,0.99,0.01,0.98,0.01,0.98,0.01,0.97,0.01,0.84,0.12,0.83,0.12,0.7,0.12,0.7,0.12
0.66,0.99,0.0,0.98,0.02,0.92,0.05,0.9,0.05,0.93,0.02,0.82,0.13,0.84,0.11,0.67,0.13,0.72,0.11
0.66,0.97,0.01,1.0,0.0,0.98,0.01,0.98,0.01,1.0,0.0,0.84,0.12,0.84,0.11,0.69,0.12,0.72,0.11
0.66,0.96,0.01,0.98,0.01,0.96,0.02,0.96,0.02,0.95,0.01,0.83,0.13,0.86,0.1,0.67,0.13,0.75,0.1
0.67,0.96,0.02,0.99,0.01,0.98,0.01,0.97,0.01,0.98,0.01,0.84,0.12,0.85,0.11,0.68,0.12,0.73,0.11
0.67,0.96,0.01,1.0,0.0,0.97,0.02,0.96,0.02,1.0,0.0,0.84,0.12,0.84,0.11,0.68,0.12,0.73,0.11
0.66,0.97,0.01,1.0,0.0,0.95,0.03,0.93,0.03,1.0,0.0,0.83,0.13,0.85,0.1,0.67,0.13,0.74,0.1
0.67,0.95,0.02,0.99,0.01,0.97,0.02,0.97,0.02,0.95,0.01,0.85,0.11,0.85,0.11,0.72,0.11,0.72,0.11
0.67,0.95,0.02,0.99,0.01,0.96,0.02,0.95,0.02,0.98,0.01,0.85,0.11,0.83,0.12,0.73,0.11,0.7,0.12
0.67,0.94,0.02,0.97,0.02,0.96,0.02,0.96,0.02,0.9,0.02,0.85,0.11,0.86,0.1,0.71,0.11,0.74,0.1
0.67,0.93,0.03,0.96,0.03,0.93,0.04,0.92,0.04,0.86,0.03,0.86,0.11,0.86,0.1,0.72,0.11,0.75,0.1
0.66,0.92,0.03,0.94,0.04,0.93,0.04,0.91,0.04,0.84,0.04,0.85,0.11,0.86,0.1,0.72,0.11,0.76,0.1
0.66,0.91,0.04,0.94,0.05,0.89,0.06,0.87,0.06,0.82,0.05,0.86,0.1,0.86,0.1,0.74,0.1,0.75,0.1
0.66,0.89,0.04,0.9,0.08,0.86,0.08,0.84,0.08,0.7,0.08,0.86,0.1,0.9,0.07,0.74,0.1,0.81,0.07
0.66,0.9,0.04,0.91,0.07,0.88,0.07,0.86,0.07,0.75,0.07,0.86,0.1,0.88,0.08,0.73,0.1,0.79,0.08
0.66,0.88,0.05,0.89,0.08,0.86,0.08,0.83,0.08,0.72,0.08,0.87,0.1,0.89,0.08,0.74,0.1,0.81,0.08
0.66,0.87,0.05,0.89,0.09,0.82,0.11,0.79,0.11,0.69,0.09,0.88,0.09,0.88,0.08,0.77,0.09,0.8,0.08
0.67,0.9,0.04,0.92,0.06,0.87,0.07,0.86,0.07,0.75,0.06,0.86,0.1,0.88,0.08,0.74,0.1,0.78,0.08
0.67,0.9,0.04,0.92,0.07,0.86,0.08,0.85,0.08,0.73,0.07,0.86,0.1,0.89,0.08,0.75,0.1,0.79,0.08
