ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.62,0.94,0.02,0.97,0.02,0.87,0.06,0.9,0.06,0.91,0.02,0.85,0.1,0.81,0.13,0.76,0.1,0.71,0.13,0.94,0.04
0.64,0.86,0.06,0.85,0.14,0.64,0.18,0.73,0.18,0.43,0.14,0.87,0.09,0.96,0.03,0.79,0.09,0.92,0.03,0.79,0.16
0.65,0.84,0.07,0.83,0.15,0.6,0.21,0.7,0.21,0.39,0.15,0.88,0.08,0.97,0.02,0.8,0.08,0.94,0.02,0.76,0.18
0.66,0.82,0.08,0.8,0.18,0.65,0.2,0.69,0.2,0.38,0.18,0.88,0.08,0.99,0.01,0.79,0.08,0.98,0.01,0.74,0.19
0.67,0.82,0.08,0.82,0.15,0.67,0.2,0.66,0.2,0.47,0.15,0.9,0.07,0.95,0.03,0.82,0.07,0.9,0.03,0.74,0.17
0.67,0.81,0.08,0.81,0.16,0.65,0.21,0.65,0.21,0.43,0.16,0.9,0.07,0.96,0.03,0.82,0.07,0.93,0.03,0.73,0.18
0.67,0.82,0.08,0.82,0.15,0.66,0.21,0.65,0.21,0.49,0.15,0.91,0.06,0.93,0.05,0.83,0.06,0.87,0.05,0.73,0.18
0.67,0.83,0.07,0.84,0.14,0.69,0.19,0.68,0.19,0.52,0.14,0.9,0.07,0.92,0.05,0.81,0.07,0.86,0.05,0.76,0.17
0.67,0.84,0.07,0.84,0.13,0.76,0.14,0.73,0.14,0.54,0.13,0.88,0.08,0.94,0.04,0.77,0.08,0.88,0.04,0.78,0.14
0.67,0.84,0.07,0.84,0.14,0.77,0.14,0.74,0.14,0.55,0.14,0.88,0.09,0.94,0.04,0.77,0.09,0.89,0.04,0.79,0.14
0.67,0.85,0.06,0.84,0.13,0.8,0.12,0.78,0.12,0.56,0.13,0.87,0.1,0.95,0.03,0.75,0.1,0.9,0.03,0.81,0.12
0.67,0.85,0.06,0.85,0.13,0.8,0.12,0.77,0.12,0.56,0.13,0.87,0.09,0.94,0.04,0.75,0.09,0.89,0.04,0.81,0.12
0.66,0.85,0.06,0.84,0.13,0.79,0.12,0.77,0.12,0.55,0.13,0.87,0.09,0.95,0.04,0.75,0.09,0.9,0.04,0.8,0.12
