ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.44,0.44,0.15,0.37,0.19,0.59,0.34,0.33,0.34,0.79,0.19,0.79,0.1,0.61,0.19,0.84,0.1,0.72,0.19,0.35,0.27
0.53,0.45,0.27,0.27,0.7,0.07,0.65,0.32,0.65,0.05,0.7,0.73,0.17,0.95,0.03,0.7,0.17,0.95,0.03,0.3,0.68
0.59,0.8,0.1,0.0,1.0,0.03,0.4,0.59,0.4,0.0,1.0,0.89,0.07,0.0,1.0,0.85,0.07,0.0,1.0,0.29,0.7
0.61,0.81,0.09,0.8,0.2,0.05,0.4,0.59,0.4,0.02,0.2,0.92,0.05,0.86,0.11,0.88,0.05,0.64,0.11,0.7,0.3
0.62,0.78,0.11,0.77,0.23,0.07,0.46,0.53,0.46,0.02,0.23,0.94,0.03,0.8,0.17,0.92,0.03,0.46,0.17,0.65,0.35
0.64,0.77,0.11,0.77,0.23,0.12,0.46,0.51,0.46,0.05,0.23,0.96,0.03,0.88,0.09,0.94,0.03,0.7,0.09,0.64,0.35
0.64,0.76,0.12,0.74,0.26,0.17,0.46,0.5,0.46,0.04,0.26,0.96,0.03,0.81,0.16,0.93,0.03,0.5,0.16,0.62,0.36
0.64,0.78,0.11,0.78,0.22,0.18,0.42,0.53,0.42,0.05,0.22,0.95,0.03,0.83,0.14,0.92,0.03,0.53,0.14,0.66,0.32
0.64,0.78,0.11,0.77,0.22,0.21,0.41,0.54,0.41,0.06,0.22,0.94,0.04,0.85,0.13,0.91,0.04,0.58,0.13,0.66,0.32
0.65,0.77,0.11,0.77,0.22,0.28,0.41,0.51,0.41,0.16,0.22,0.96,0.03,0.98,0.01,0.93,0.03,0.96,0.01,0.64,0.32
0.65,0.77,0.11,0.76,0.23,0.36,0.37,0.53,0.37,0.19,0.23,0.95,0.03,0.97,0.02,0.91,0.03,0.94,0.02,0.65,0.3
0.66,0.78,0.1,0.77,0.21,0.4,0.34,0.55,0.34,0.22,0.21,0.94,0.04,0.97,0.02,0.89,0.04,0.93,0.02,0.66,0.28
0.65,0.78,0.1,0.77,0.22,0.43,0.33,0.57,0.33,0.23,0.22,0.93,0.05,0.97,0.02,0.87,0.05,0.94,0.02,0.67,0.28
0.66,0.78,0.1,0.77,0.21,0.47,0.31,0.56,0.31,0.27,0.21,0.93,0.05,0.99,0.01,0.87,0.05,0.98,0.01,0.67,0.26
0.66,0.79,0.09,0.77,0.21,0.52,0.28,0.6,0.28,0.29,0.21,0.91,0.06,0.98,0.02,0.84,0.06,0.95,0.02,0.69,0.24
0.66,0.79,0.1,0.77,0.21,0.55,0.27,0.6,0.27,0.32,0.21,0.91,0.06,0.99,0.01,0.84,0.06,0.97,0.01,0.69,0.24
0.66,0.79,0.09,0.78,0.2,0.57,0.26,0.61,0.26,0.33,0.2,0.91,0.06,0.99,0.0,0.83,0.06,0.99,0.0,0.7,0.23
0.66,0.81,0.09,0.8,0.18,0.54,0.26,0.62,0.26,0.33,0.18,0.91,0.06,0.99,0.01,0.84,0.06,0.98,0.01,0.71,0.22
0.66,0.81,0.09,0.8,0.18,0.54,0.26,0.62,0.26,0.34,0.18,0.91,0.06,0.98,0.01,0.84,0.06,0.96,0.01,0.71,0.22
0.66,0.81,0.08,0.8,0.18,0.58,0.24,0.65,0.24,0.36,0.18,0.9,0.07,0.99,0.01,0.82,0.07,0.98,0.01,0.73,0.21
0.66,0.81,0.08,0.8,0.18,0.62,0.22,0.65,0.22,0.36,0.18,0.9,0.07,0.99,0.01,0.81,0.07,0.98,0.01,0.73,0.2
0.67,0.82,0.08,0.81,0.16,0.64,0.22,0.65,0.22,0.42,0.16,0.9,0.07,0.96,0.02,0.82,0.07,0.93,0.02,0.73,0.19
0.66,0.82,0.08,0.82,0.16,0.65,0.2,0.67,0.2,0.44,0.16,0.9,0.07,0.96,0.02,0.81,0.07,0.93,0.02,0.74,0.18
0.66,0.83,0.07,0.83,0.15,0.69,0.18,0.69,0.18,0.47,0.15,0.89,0.08,0.96,0.03,0.8,0.08,0.92,0.03,0.76,0.16
0.66,0.84,0.07,0.83,0.15,0.72,0.16,0.73,0.16,0.47,0.15,0.88,0.09,0.97,0.02,0.78,0.09,0.94,0.02,0.78,0.15
0.66,0.85,0.06,0.85,0.13,0.75,0.15,0.74,0.15,0.55,0.13,0.88,0.09,0.93,0.05,0.77,0.09,0.87,0.05,0.79,0.14
0.66,0.86,0.06,0.85,0.12,0.77,0.13,0.76,0.13,0.56,0.12,0.87,0.09,0.93,0.05,0.77,0.09,0.87,0.05,0.8,0.12
0.66,0.87,0.06,0.87,0.11,0.81,0.11,0.79,0.11,0.62,0.11,0.87,0.09,0.92,0.06,0.76,0.09,0.85,0.06,0.83,0.11
