ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.54,0.83,0.08,0.72,0.26,0.27,0.25,0.72,0.25,0.24,0.26,0.79,0.13,0.81,0.1,0.75,0.13,0.83,0.1,0.72,0.26
0.55,0.79,0.1,0.67,0.31,0.23,0.31,0.65,0.31,0.18,0.31,0.81,0.12,0.88,0.07,0.76,0.12,0.88,0.07,0.66,0.31
0.6,0.83,0.08,0.8,0.2,0.17,0.35,0.63,0.35,0.13,0.2,0.89,0.07,0.91,0.06,0.85,0.07,0.85,0.06,0.72,0.28
0.62,0.82,0.09,0.8,0.2,0.21,0.36,0.61,0.36,0.13,0.2,0.91,0.06,0.98,0.01,0.86,0.06,0.96,0.01,0.71,0.28
0.62,0.79,0.1,0.76,0.23,0.21,0.39,0.56,0.39,0.11,0.23,0.92,0.05,0.97,0.02,0.88,0.05,0.93,0.02,0.66,0.31
0.63,0.78,0.11,0.76,0.23,0.22,0.41,0.54,0.41,0.15,0.23,0.93,0.04,0.96,0.02,0.9,0.04,0.93,0.02,0.65,0.32
0.64,0.77,0.11,0.75,0.24,0.29,0.39,0.53,0.39,0.16,0.24,0.94,0.04,0.97,0.02,0.9,0.04,0.93,0.02,0.64,0.32
0.64,0.79,0.1,0.78,0.22,0.33,0.35,0.58,0.35,0.16,0.22,0.92,0.05,0.93,0.05,0.87,0.05,0.85,0.05,0.68,0.28
0.64,0.79,0.1,0.77,0.22,0.34,0.35,0.57,0.35,0.14,0.22,0.92,0.05,0.9,0.07,0.87,0.05,0.77,0.07,0.67,0.28
0.65,0.79,0.1,0.78,0.2,0.44,0.32,0.57,0.32,0.27,0.2,0.93,0.05,0.98,0.01,0.88,0.05,0.96,0.01,0.68,0.26
0.66,0.8,0.09,0.79,0.18,0.56,0.27,0.6,0.27,0.38,0.18,0.92,0.06,0.95,0.03,0.85,0.06,0.91,0.03,0.7,0.23
