ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.65,0.87,0.06,0.88,0.11,0.65,0.18,0.74,0.18,0.51,0.11,0.88,0.08,0.92,0.06,0.8,0.08,0.83,0.06,0.81,0.14
0.63,0.92,0.04,0.93,0.07,0.6,0.14,0.82,0.14,0.47,0.07,0.86,0.09,0.93,0.05,0.79,0.09,0.83,0.05,0.88,0.11
0.64,0.91,0.04,0.92,0.07,0.59,0.16,0.79,0.16,0.46,0.07,0.87,0.09,0.93,0.05,0.8,0.09,0.82,0.05,0.85,0.12
0.66,0.87,0.06,0.87,0.12,0.68,0.16,0.75,0.16,0.48,0.12,0.88,0.09,0.95,0.03,0.79,0.09,0.9,0.03,0.81,0.14
0.67,0.87,0.06,0.87,0.11,0.8,0.11,0.79,0.11,0.59,0.11,0.87,0.09,0.93,0.05,0.76,0.09,0.87,0.05,0.83,0.11
0.67,0.86,0.06,0.86,0.11,0.78,0.13,0.77,0.13,0.58,0.11,0.88,0.09,0.93,0.05,0.77,0.09,0.86,0.05,0.81,0.12
0.67,0.86,0.06,0.85,0.12,0.78,0.13,0.77,0.13,0.55,0.12,0.87,0.09,0.94,0.04,0.76,0.09,0.89,0.04,0.81,0.12
0.67,0.87,0.05,0.87,0.11,0.81,0.11,0.8,0.11,0.6,0.11,0.87,0.1,0.93,0.05,0.75,0.1,0.86,0.05,0.83,0.11
0.66,0.87,0.05,0.87,0.11,0.85,0.09,0.82,0.09,0.62,0.11,0.86,0.1,0.93,0.05,0.73,0.1,0.87,0.05,0.84,0.1
0.67,0.88,0.05,0.88,0.1,0.86,0.09,0.83,0.09,0.65,0.1,0.86,0.1,0.92,0.06,0.73,0.1,0.85,0.06,0.85,0.1
0.67,0.89,0.05,0.89,0.08,0.87,0.08,0.85,0.08,0.7,0.08,0.86,0.1,0.9,0.07,0.73,0.1,0.82,0.07,0.87,0.08
0.66,0.89,0.04,0.9,0.08,0.87,0.08,0.85,0.08,0.71,0.08,0.86,0.1,0.9,0.07,0.73,0.1,0.81,0.07,0.88,0.08
0.67,0.87,0.05,0.88,0.1,0.84,0.1,0.81,0.1,0.65,0.1,0.87,0.1,0.91,0.06,0.75,0.1,0.84,0.06,0.84,0.1
0.66,0.89,0.05,0.89,0.09,0.88,0.07,0.85,0.07,0.71,0.09,0.86,0.1,0.9,0.07,0.73,0.1,0.83,0.07,0.87,0.08
0.67,0.9,0.04,0.92,0.06,0.89,0.07,0.86,0.07,0.78,0.06,0.86,0.1,0.87,0.09,0.74,0.1,0.78,0.09,0.89,0.07
