ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.67,0.74,0.12,0.73,0.25,0.38,0.39,0.48,0.39,0.19,0.25,0.97,0.02,0.95,0.04,0.94,0.02,0.87,0.04
0.62,0.86,0.07,0.86,0.14,0.26,0.28,0.69,0.28,0.07,0.14,0.89,0.07,0.85,0.12,0.84,0.07,0.55,0.12
0.63,0.85,0.07,0.83,0.17,0.36,0.27,0.68,0.27,0.1,0.17,0.88,0.07,0.84,0.14,0.82,0.07,0.53,0.14
0.66,0.8,0.09,0.79,0.2,0.45,0.3,0.59,0.3,0.24,0.2,0.92,0.05,0.97,0.02,0.86,0.05,0.92,0.02
0.65,0.82,0.08,0.81,0.17,0.49,0.28,0.63,0.28,0.29,0.17,0.91,0.06,1.0,0.0,0.85,0.06,0.99,0.0
0.66,0.82,0.08,0.82,0.16,0.58,0.23,0.65,0.23,0.39,0.16,0.9,0.07,0.96,0.03,0.83,0.07,0.92,0.03
0.67,0.85,0.06,0.84,0.14,0.72,0.15,0.75,0.15,0.44,0.14,0.87,0.09,0.99,0.01,0.77,0.09,0.98,0.01
0.66,0.89,0.05,0.89,0.09,0.8,0.11,0.82,0.11,0.61,0.09,0.86,0.1,0.93,0.05,0.75,0.1,0.85,0.05
0.66,0.87,0.06,0.87,0.11,0.79,0.12,0.78,0.12,0.58,0.11,0.87,0.09,0.93,0.05,0.76,0.09,0.87,0.05
0.67,0.88,0.05,0.88,0.1,0.88,0.07,0.86,0.07,0.65,0.1,0.85,0.11,0.93,0.05,0.72,0.11,0.86,0.05
0.67,0.86,0.06,0.85,0.12,0.84,0.1,0.8,0.1,0.61,0.12,0.87,0.1,0.93,0.05,0.74,0.1,0.88,0.05
0.67,0.87,0.05,0.87,0.11,0.86,0.08,0.84,0.08,0.62,0.11,0.85,0.11,0.94,0.04,0.72,0.11,0.88,0.04
0.67,0.87,0.05,0.86,0.11,0.86,0.08,0.83,0.08,0.62,0.11,0.86,0.1,0.94,0.04,0.72,0.1,0.88,0.04
