ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.6,0.76,0.08,0.71,0.17,0.88,0.09,0.73,0.09,0.7,0.17,0.86,0.1,0.9,0.06,0.72,0.1,0.88,0.06,0.72,0.13
0.64,0.74,0.1,0.71,0.22,0.76,0.17,0.62,0.17,0.54,0.22,0.9,0.07,0.96,0.03,0.8,0.07,0.94,0.03,0.67,0.2
0.65,0.72,0.12,0.68,0.25,0.65,0.25,0.54,0.25,0.43,0.25,0.93,0.05,0.98,0.01,0.87,0.05,0.97,0.01,0.61,0.25
0.65,0.72,0.12,0.69,0.26,0.62,0.27,0.53,0.27,0.39,0.26,0.94,0.04,1.0,0.0,0.88,0.04,0.99,0.0,0.61,0.27
0.66,0.71,0.12,0.68,0.27,0.63,0.26,0.52,0.26,0.37,0.27,0.94,0.04,0.97,0.02,0.88,0.04,0.95,0.02,0.6,0.27
0.66,0.71,0.12,0.68,0.28,0.64,0.26,0.53,0.26,0.36,0.28,0.93,0.05,0.95,0.03,0.86,0.05,0.92,0.03,0.6,0.27
0.66,0.71,0.12,0.68,0.28,0.62,0.27,0.52,0.27,0.36,0.28,0.94,0.04,0.96,0.02,0.88,0.04,0.94,0.02,0.6,0.28
0.67,0.75,0.11,0.73,0.24,0.57,0.28,0.54,0.28,0.3,0.24,0.95,0.03,0.94,0.04,0.9,0.03,0.88,0.04,0.64,0.26
0.67,0.76,0.11,0.75,0.22,0.56,0.29,0.55,0.29,0.33,0.22,0.95,0.03,0.97,0.02,0.91,0.03,0.94,0.02,0.65,0.26
0.67,0.77,0.1,0.75,0.22,0.58,0.27,0.57,0.27,0.33,0.22,0.94,0.04,0.97,0.02,0.89,0.04,0.93,0.02,0.66,0.24
0.67,0.77,0.1,0.76,0.22,0.62,0.25,0.58,0.25,0.36,0.22,0.94,0.04,0.97,0.02,0.88,0.04,0.94,0.02,0.67,0.23
0.67,0.77,0.1,0.75,0.22,0.57,0.28,0.56,0.28,0.35,0.22,0.95,0.03,0.99,0.01,0.91,0.03,0.98,0.01,0.66,0.25
0.67,0.77,0.1,0.77,0.2,0.57,0.28,0.56,0.28,0.38,0.2,0.96,0.03,0.99,0.01,0.92,0.03,0.97,0.01,0.67,0.24
0.67,0.77,0.1,0.76,0.21,0.59,0.27,0.56,0.27,0.37,0.21,0.95,0.03,0.99,0.0,0.9,0.03,0.99,0.0,0.66,0.24
0.67,0.77,0.1,0.76,0.21,0.6,0.27,0.56,0.27,0.39,0.21,0.95,0.03,0.99,0.0,0.9,0.03,0.99,0.0,0.66,0.24
0.67,0.77,0.1,0.76,0.21,0.6,0.26,0.57,0.26,0.36,0.21,0.95,0.04,0.99,0.01,0.89,0.04,0.97,0.01,0.67,0.23
0.67,0.78,0.1,0.77,0.2,0.61,0.25,0.58,0.25,0.4,0.2,0.95,0.04,0.99,0.01,0.9,0.04,0.98,0.01,0.68,0.23
0.67,0.78,0.09,0.78,0.19,0.66,0.23,0.6,0.23,0.42,0.19,0.94,0.04,1.0,0.0,0.87,0.04,1.0,0.0,0.69,0.21
0.67,0.79,0.09,0.79,0.19,0.64,0.23,0.6,0.23,0.42,0.19,0.94,0.04,0.99,0.01,0.88,0.04,0.98,0.01,0.7,0.21
0.67,0.79,0.09,0.78,0.19,0.68,0.21,0.62,0.21,0.44,0.19,0.93,0.05,1.0,0.0,0.86,0.05,0.99,0.0,0.7,0.2
0.68,0.79,0.09,0.78,0.19,0.7,0.2,0.63,0.2,0.44,0.19,0.93,0.05,0.99,0.0,0.85,0.05,0.99,0.0,0.71,0.2
0.68,0.79,0.09,0.78,0.19,0.7,0.2,0.63,0.2,0.44,0.19,0.93,0.05,1.0,0.0,0.85,0.05,1.0,0.0,0.71,0.2
0.68,0.79,0.09,0.78,0.18,0.71,0.2,0.62,0.2,0.46,0.18,0.93,0.05,0.99,0.01,0.86,0.05,0.98,0.01,0.7,0.19
