ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.59,0.63,0.18,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.96,0.03,0.0,1.0,0.94,0.03,0.0,1.0,0.0,1.0
0.61,0.81,0.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.96,0.03,0.0,1.0,0.93,0.03,0.0,1.0,0.0,1.0
0.63,0.76,0.12,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
0.65,0.67,0.16,0.66,0.34,0.13,0.58,0.37,0.58,0.04,0.34,0.96,0.03,0.84,0.12,0.92,0.03,0.64,0.12,0.52,0.46
0.66,0.65,0.17,0.63,0.35,0.26,0.53,0.35,0.53,0.1,0.35,0.96,0.03,0.86,0.1,0.92,0.03,0.71,0.1,0.49,0.44
0.66,0.65,0.16,0.62,0.35,0.39,0.45,0.37,0.45,0.17,0.35,0.98,0.01,0.88,0.09,0.96,0.01,0.76,0.09,0.49,0.4
0.67,0.65,0.16,0.63,0.34,0.45,0.41,0.38,0.41,0.21,0.34,0.99,0.01,0.9,0.07,0.97,0.01,0.81,0.07,0.51,0.38
0.67,0.71,0.13,0.69,0.27,0.52,0.34,0.46,0.34,0.31,0.27,0.99,0.01,0.98,0.02,0.97,0.01,0.95,0.02,0.57,0.31
0.67,0.74,0.11,0.74,0.23,0.56,0.3,0.51,0.3,0.36,0.23,0.98,0.02,0.99,0.0,0.95,0.02,0.99,0.0,0.62,0.27
0.67,0.77,0.1,0.77,0.2,0.6,0.27,0.55,0.27,0.39,0.2,0.96,0.03,0.99,0.01,0.92,0.03,0.98,0.01,0.66,0.24
0.68,0.79,0.09,0.79,0.18,0.63,0.24,0.59,0.24,0.43,0.18,0.95,0.03,0.97,0.02,0.9,0.03,0.95,0.02,0.69,0.21
0.67,0.81,0.08,0.8,0.17,0.67,0.21,0.63,0.21,0.44,0.17,0.93,0.05,0.99,0.01,0.86,0.05,0.98,0.01,0.72,0.19
