ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.68,0.8,0.09,0.81,0.16,0.64,0.24,0.59,0.24,0.48,0.16,0.96,0.03,0.95,0.04,0.91,0.03,0.9,0.04
0.68,0.8,0.08,0.81,0.16,0.66,0.22,0.61,0.22,0.48,0.16,0.95,0.04,0.96,0.03,0.89,0.04,0.92,0.03
0.68,0.79,0.09,0.8,0.17,0.64,0.24,0.58,0.24,0.46,0.17,0.96,0.03,0.96,0.03,0.91,0.03,0.92,0.03
0.68,0.8,0.09,0.8,0.18,0.66,0.22,0.62,0.22,0.4,0.18,0.94,0.05,0.99,0.01,0.87,0.05,0.98,0.01
0.68,0.8,0.08,0.81,0.16,0.66,0.22,0.62,0.22,0.48,0.16,0.95,0.04,0.96,0.03,0.89,0.04,0.91,0.03
0.68,0.83,0.07,0.84,0.14,0.69,0.2,0.65,0.2,0.52,0.14,0.94,0.05,0.95,0.04,0.87,0.05,0.89,0.04
0.68,0.8,0.08,0.82,0.15,0.69,0.21,0.61,0.21,0.52,0.15,0.95,0.03,0.94,0.04,0.89,0.03,0.89,0.04
0.68,0.8,0.09,0.81,0.17,0.63,0.24,0.59,0.24,0.44,0.17,0.95,0.03,0.97,0.02,0.9,0.03,0.94,0.02
0.68,0.8,0.08,0.8,0.17,0.66,0.22,0.62,0.22,0.43,0.17,0.94,0.04,0.99,0.0,0.87,0.04,0.99,0.0
0.68,0.81,0.08,0.82,0.15,0.69,0.21,0.62,0.21,0.51,0.15,0.95,0.04,0.95,0.04,0.89,0.04,0.9,0.04
0.68,0.82,0.07,0.83,0.14,0.71,0.19,0.66,0.19,0.5,0.14,0.93,0.05,0.97,0.02,0.86,0.05,0.93,0.02
0.68,0.84,0.07,0.86,0.12,0.75,0.16,0.7,0.16,0.58,0.12,0.92,0.05,0.94,0.04,0.84,0.05,0.88,0.04
0.68,0.82,0.07,0.84,0.14,0.73,0.18,0.65,0.18,0.56,0.14,0.94,0.04,0.93,0.04,0.87,0.04,0.88,0.04
0.68,0.8,0.08,0.81,0.15,0.7,0.2,0.61,0.2,0.53,0.15,0.95,0.04,0.95,0.04,0.89,0.04,0.9,0.04
0.68,0.8,0.08,0.82,0.15,0.69,0.21,0.61,0.21,0.52,0.15,0.95,0.03,0.94,0.04,0.89,0.03,0.89,0.04
0.68,0.82,0.07,0.83,0.14,0.71,0.19,0.66,0.19,0.49,0.14,0.93,0.05,0.97,0.02,0.86,0.05,0.94,0.02
0.68,0.82,0.08,0.84,0.14,0.68,0.2,0.64,0.2,0.53,0.14,0.94,0.04,0.94,0.04,0.88,0.04,0.88,0.04
0.68,0.81,0.08,0.82,0.16,0.67,0.21,0.63,0.21,0.46,0.16,0.94,0.04,0.98,0.02,0.88,0.04,0.95,0.02
0.69,0.81,0.08,0.82,0.16,0.68,0.21,0.62,0.21,0.45,0.16,0.94,0.04,0.98,0.01,0.88,0.04,0.97,0.01
0.69,0.78,0.1,0.79,0.18,0.65,0.24,0.56,0.24,0.42,0.18,0.96,0.03,0.99,0.01,0.92,0.03,0.98,0.01
0.68,0.79,0.09,0.81,0.17,0.61,0.25,0.58,0.25,0.42,0.17,0.96,0.03,0.97,0.02,0.92,0.03,0.94,0.02
0.68,0.82,0.08,0.83,0.15,0.68,0.2,0.65,0.2,0.48,0.15,0.94,0.04,0.97,0.02,0.87,0.04,0.93,0.02
0.69,0.77,0.1,0.78,0.2,0.63,0.25,0.56,0.25,0.39,0.2,0.96,0.03,0.99,0.01,0.91,0.03,0.98,0.01
0.69,0.78,0.09,0.79,0.18,0.65,0.24,0.56,0.24,0.45,0.18,0.96,0.03,0.98,0.02,0.92,0.03,0.95,0.02
0.68,0.78,0.1,0.8,0.18,0.6,0.27,0.55,0.27,0.41,0.18,0.97,0.02,0.97,0.02,0.94,0.02,0.95,0.02
0.68,0.78,0.09,0.78,0.19,0.66,0.23,0.58,0.23,0.44,0.19,0.95,0.03,0.99,0.01,0.9,0.03,0.97,0.01
