ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.61,0.5,0.25,0.0,1.0,0.03,0.74,0.24,0.74,0.0,1.0,0.95,0.03,0.0,1.0,0.91,0.03,0.0,1.0,0.12,0.87
0.62,0.79,0.1,0.0,1.0,0.01,0.47,0.53,0.47,0.0,1.0,0.98,0.01,0.0,1.0,0.97,0.01,0.0,1.0,0.27,0.73
0.63,0.77,0.12,0.0,1.0,0.02,0.51,0.48,0.51,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.24,0.76
0.64,0.78,0.11,0.0,1.0,0.09,0.47,0.51,0.47,0.0,1.0,0.98,0.01,0.0,1.0,0.97,0.01,0.0,1.0,0.26,0.73
0.64,0.78,0.11,0.0,1.0,0.16,0.43,0.54,0.43,0.0,1.0,0.96,0.02,0.0,1.0,0.94,0.02,0.0,1.0,0.27,0.71
0.64,0.79,0.1,0.76,0.23,0.22,0.4,0.55,0.4,0.03,0.23,0.96,0.03,0.75,0.22,0.93,0.03,0.3,0.22,0.66,0.32
0.64,0.79,0.1,0.76,0.24,0.24,0.39,0.55,0.39,0.03,0.24,0.95,0.03,0.75,0.23,0.92,0.03,0.28,0.23,0.66,0.32
0.65,0.78,0.1,0.76,0.23,0.34,0.37,0.55,0.37,0.12,0.23,0.96,0.03,0.86,0.11,0.93,0.03,0.65,0.11,0.66,0.3
0.66,0.79,0.1,0.77,0.21,0.49,0.3,0.58,0.3,0.26,0.21,0.94,0.04,0.94,0.04,0.89,0.04,0.88,0.04,0.68,0.26
0.68,0.81,0.08,0.79,0.19,0.69,0.19,0.66,0.19,0.37,0.19,0.92,0.06,0.95,0.04,0.83,0.06,0.89,0.04,0.73,0.19
0.68,0.82,0.07,0.81,0.17,0.76,0.15,0.71,0.15,0.45,0.17,0.9,0.07,0.98,0.01,0.8,0.07,0.95,0.01,0.76,0.16
0.68,0.85,0.06,0.85,0.12,0.82,0.11,0.76,0.11,0.61,0.12,0.9,0.07,0.95,0.04,0.79,0.07,0.9,0.04,0.8,0.11
0.67,0.86,0.05,0.89,0.09,0.83,0.11,0.76,0.11,0.71,0.09,0.91,0.06,0.9,0.07,0.81,0.06,0.82,0.07,0.82,0.1
