ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.59,0.96,0.02,0.93,0.05,0.97,0.01,0.98,0.01,0.79,0.05,0.82,0.12,0.9,0.06,0.74,0.12,0.86,0.06
0.63,0.83,0.06,0.85,0.1,0.82,0.12,0.71,0.12,0.77,0.1,0.92,0.06,0.85,0.1,0.83,0.06,0.8,0.1
0.65,0.75,0.09,0.77,0.16,0.77,0.18,0.56,0.18,0.66,0.16,0.96,0.03,0.88,0.08,0.91,0.03,0.83,0.08
0.66,0.76,0.1,0.75,0.2,0.69,0.22,0.58,0.22,0.5,0.2,0.94,0.04,0.95,0.03,0.88,0.04,0.92,0.03
0.68,0.74,0.11,0.73,0.24,0.6,0.27,0.53,0.27,0.31,0.24,0.96,0.03,0.94,0.04,0.91,0.03,0.87,0.04
0.68,0.75,0.11,0.74,0.23,0.62,0.26,0.55,0.26,0.35,0.23,0.95,0.03,0.96,0.03,0.9,0.03,0.92,0.03
0.68,0.77,0.1,0.76,0.2,0.65,0.24,0.56,0.24,0.41,0.2,0.95,0.03,1.0,0.0,0.9,0.03,1.0,0.0
0.67,0.76,0.1,0.75,0.21,0.65,0.24,0.57,0.24,0.4,0.21,0.95,0.04,1.0,0.0,0.89,0.04,0.99,0.0
0.67,0.77,0.1,0.76,0.2,0.66,0.23,0.57,0.23,0.46,0.2,0.95,0.04,0.97,0.02,0.89,0.04,0.94,0.02
0.66,0.79,0.09,0.78,0.18,0.68,0.21,0.62,0.21,0.49,0.18,0.93,0.05,0.95,0.03,0.86,0.05,0.92,0.03
0.66,0.79,0.09,0.76,0.2,0.7,0.19,0.64,0.19,0.46,0.2,0.91,0.06,0.99,0.01,0.83,0.06,0.98,0.01
0.66,0.79,0.09,0.77,0.19,0.69,0.2,0.65,0.2,0.46,0.19,0.91,0.06,0.99,0.01,0.83,0.06,0.97,0.01
0.66,0.83,0.07,0.82,0.15,0.72,0.17,0.7,0.17,0.52,0.15,0.91,0.07,0.96,0.03,0.82,0.07,0.92,0.03
0.66,0.84,0.07,0.84,0.13,0.72,0.17,0.71,0.17,0.55,0.13,0.91,0.06,0.94,0.04,0.83,0.06,0.89,0.04
0.67,0.85,0.06,0.86,0.12,0.76,0.15,0.73,0.15,0.59,0.12,0.91,0.06,0.94,0.04,0.82,0.06,0.88,0.04
0.67,0.85,0.06,0.87,0.11,0.74,0.16,0.71,0.16,0.6,0.11,0.92,0.06,0.92,0.05,0.84,0.06,0.85,0.05
0.67,0.85,0.06,0.87,0.11,0.75,0.15,0.71,0.15,0.61,0.11,0.92,0.06,0.92,0.06,0.84,0.06,0.85,0.06
0.68,0.84,0.07,0.85,0.13,0.73,0.16,0.7,0.16,0.53,0.13,0.92,0.06,0.96,0.03,0.83,0.06,0.91,0.03
0.68,0.84,0.07,0.84,0.13,0.73,0.17,0.69,0.17,0.53,0.13,0.92,0.06,0.96,0.03,0.84,0.06,0.91,0.03
0.68,0.82,0.07,0.82,0.15,0.73,0.17,0.68,0.17,0.49,0.15,0.92,0.06,0.98,0.01,0.83,0.06,0.96,0.01
0.68,0.81,0.08,0.8,0.18,0.7,0.19,0.65,0.19,0.41,0.18,0.92,0.05,0.98,0.02,0.84,0.05,0.95,0.02
0.68,0.81,0.08,0.8,0.17,0.68,0.2,0.64,0.2,0.43,0.17,0.93,0.05,1.0,0.0,0.85,0.05,0.99,0.0
0.68,0.81,0.08,0.81,0.16,0.7,0.19,0.66,0.19,0.46,0.16,0.93,0.05,0.99,0.01,0.85,0.05,0.97,0.01
0.68,0.8,0.08,0.8,0.17,0.7,0.19,0.64,0.19,0.46,0.17,0.93,0.05,0.99,0.01,0.85,0.05,0.98,0.01
