ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.6,0.87,0.06,0.85,0.14,0.34,0.26,0.7,0.26,0.33,0.14,0.9,0.06,0.85,0.1,0.85,0.06,0.78,0.1,0.77,0.2
0.58,0.93,0.03,0.0,1.0,0.03,0.19,0.81,0.19,0.0,1.0,0.88,0.08,0.0,1.0,0.84,0.08,0.0,1.0,0.41,0.59
0.61,0.89,0.06,0.0,1.0,0.08,0.28,0.71,0.28,0.0,1.0,0.91,0.06,0.0,1.0,0.87,0.06,0.0,1.0,0.35,0.64
0.63,0.83,0.09,0.82,0.18,0.19,0.36,0.6,0.36,0.02,0.18,0.94,0.04,0.76,0.23,0.91,0.04,0.23,0.23,0.71,0.27
0.64,0.8,0.1,0.79,0.21,0.25,0.37,0.57,0.37,0.05,0.21,0.95,0.03,0.8,0.18,0.92,0.03,0.43,0.18,0.68,0.29
0.65,0.77,0.11,0.75,0.24,0.34,0.37,0.53,0.37,0.14,0.24,0.96,0.03,0.88,0.09,0.93,0.03,0.73,0.09,0.64,0.3
0.66,0.77,0.11,0.75,0.24,0.37,0.37,0.53,0.37,0.18,0.24,0.96,0.02,0.92,0.06,0.94,0.02,0.81,0.06,0.64,0.3
0.66,0.78,0.1,0.75,0.23,0.49,0.3,0.58,0.3,0.2,0.23,0.94,0.04,0.88,0.09,0.88,0.04,0.73,0.09,0.67,0.27
0.67,0.79,0.1,0.77,0.21,0.56,0.27,0.59,0.27,0.28,0.21,0.94,0.04,0.93,0.05,0.88,0.04,0.84,0.05,0.68,0.24
0.67,0.79,0.09,0.77,0.21,0.57,0.26,0.6,0.26,0.28,0.21,0.93,0.05,0.92,0.06,0.87,0.05,0.83,0.06,0.69,0.23
0.67,0.79,0.09,0.77,0.2,0.61,0.25,0.59,0.25,0.37,0.2,0.94,0.04,0.99,0.01,0.88,0.04,0.97,0.01,0.68,0.23
0.67,0.79,0.09,0.78,0.19,0.64,0.23,0.61,0.23,0.4,0.19,0.93,0.05,0.99,0.0,0.86,0.05,0.99,0.0,0.7,0.21
0.67,0.8,0.09,0.79,0.19,0.64,0.23,0.62,0.23,0.42,0.19,0.93,0.05,0.99,0.0,0.86,0.05,0.99,0.0,0.71,0.21
0.67,0.8,0.09,0.79,0.18,0.65,0.22,0.63,0.22,0.43,0.18,0.93,0.05,0.99,0.01,0.86,0.05,0.98,0.01,0.71,0.2
0.67,0.8,0.08,0.8,0.17,0.68,0.21,0.63,0.21,0.46,0.17,0.93,0.05,0.98,0.02,0.86,0.05,0.95,0.02,0.72,0.19
0.67,0.79,0.09,0.79,0.18,0.66,0.22,0.61,0.22,0.45,0.18,0.94,0.04,0.98,0.01,0.88,0.04,0.96,0.01,0.7,0.2
0.67,0.8,0.08,0.79,0.18,0.71,0.19,0.65,0.19,0.46,0.18,0.92,0.05,0.99,0.01,0.84,0.05,0.98,0.01,0.72,0.18
0.67,0.79,0.09,0.78,0.19,0.69,0.21,0.62,0.21,0.45,0.19,0.93,0.05,0.99,0.01,0.86,0.05,0.98,0.01,0.7,0.2
0.67,0.8,0.09,0.79,0.18,0.69,0.2,0.63,0.2,0.46,0.18,0.93,0.05,0.98,0.01,0.86,0.05,0.97,0.01,0.71,0.19
0.67,0.8,0.08,0.79,0.18,0.72,0.18,0.65,0.18,0.46,0.18,0.92,0.06,0.99,0.0,0.83,0.06,0.99,0.0,0.72,0.18
0.67,0.8,0.08,0.79,0.18,0.69,0.2,0.64,0.2,0.47,0.18,0.93,0.05,0.98,0.02,0.85,0.05,0.96,0.02,0.72,0.19
0.67,0.79,0.09,0.77,0.19,0.67,0.22,0.61,0.22,0.44,0.19,0.93,0.05,0.99,0.01,0.86,0.05,0.97,0.01,0.69,0.21
