ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.59,0.78,0.11,0.72,0.26,0.18,0.39,0.57,0.39,0.15,0.26,0.92,0.05,0.89,0.07,0.88,0.05,0.85,0.07
0.62,0.8,0.1,0.77,0.23,0.23,0.37,0.58,0.37,0.12,0.23,0.93,0.04,0.94,0.04,0.9,0.04,0.89,0.04
0.64,0.79,0.1,0.77,0.22,0.3,0.37,0.56,0.37,0.17,0.22,0.95,0.03,0.96,0.03,0.92,0.03,0.91,0.03
0.64,0.79,0.1,0.75,0.23,0.48,0.29,0.6,0.29,0.26,0.23,0.92,0.05,0.95,0.03,0.87,0.05,0.91,0.03
0.65,0.79,0.09,0.77,0.21,0.53,0.27,0.6,0.27,0.32,0.21,0.93,0.05,0.98,0.01,0.87,0.05,0.97,0.01
0.66,0.78,0.1,0.77,0.2,0.52,0.3,0.56,0.3,0.36,0.2,0.96,0.03,0.97,0.02,0.92,0.03,0.95,0.02
0.67,0.78,0.1,0.77,0.2,0.57,0.27,0.57,0.27,0.36,0.2,0.95,0.03,0.99,0.0,0.9,0.03,0.99,0.0
0.67,0.76,0.11,0.75,0.22,0.56,0.29,0.54,0.29,0.33,0.22,0.96,0.03,0.98,0.02,0.92,0.03,0.95,0.02
0.68,0.75,0.11,0.73,0.24,0.59,0.28,0.53,0.28,0.32,0.24,0.96,0.03,0.95,0.03,0.91,0.03,0.9,0.03
0.67,0.76,0.1,0.74,0.23,0.62,0.25,0.57,0.25,0.34,0.23,0.94,0.04,0.95,0.04,0.88,0.04,0.9,0.04
0.67,0.75,0.11,0.74,0.23,0.6,0.27,0.55,0.27,0.35,0.23,0.95,0.03,0.97,0.02,0.9,0.03,0.95,0.02
0.67,0.75,0.11,0.73,0.23,0.59,0.28,0.54,0.28,0.35,0.23,0.95,0.03,0.97,0.02,0.91,0.03,0.95,0.02
0.67,0.8,0.09,0.79,0.18,0.64,0.23,0.62,0.23,0.4,0.18,0.94,0.04,0.99,0.0,0.87,0.04,0.99,0.0
0.68,0.81,0.08,0.8,0.17,0.66,0.22,0.63,0.22,0.42,0.17,0.93,0.05,1.0,0.0,0.87,0.05,0.99,0.0
0.67,0.8,0.09,0.79,0.17,0.71,0.2,0.63,0.2,0.49,0.17,0.93,0.05,0.97,0.02,0.86,0.05,0.94,0.02
