ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.59,0.65,0.11,0.64,0.2,0.81,0.16,0.52,0.16,0.7,0.2,0.93,0.05,0.86,0.08,0.84,0.05,0.85,0.08
0.64,0.73,0.12,0.71,0.26,0.41,0.37,0.49,0.37,0.29,0.26,0.97,0.02,0.96,0.03,0.95,0.02,0.93,0.03
0.65,0.78,0.1,0.77,0.22,0.38,0.36,0.54,0.36,0.22,0.22,0.96,0.02,0.97,0.02,0.94,0.02,0.94,0.02
0.67,0.77,0.11,0.75,0.24,0.51,0.3,0.56,0.3,0.23,0.24,0.95,0.04,0.9,0.07,0.9,0.04,0.78,0.07
0.67,0.79,0.09,0.79,0.19,0.57,0.27,0.58,0.27,0.37,0.19,0.95,0.03,0.99,0.01,0.9,0.03,0.98,0.01
0.67,0.8,0.08,0.81,0.15,0.69,0.2,0.62,0.2,0.55,0.15,0.94,0.04,0.92,0.05,0.88,0.04,0.87,0.05
0.67,0.81,0.08,0.82,0.14,0.72,0.19,0.63,0.19,0.58,0.14,0.94,0.04,0.92,0.06,0.88,0.04,0.86,0.06
0.68,0.8,0.08,0.82,0.15,0.71,0.2,0.61,0.2,0.56,0.15,0.95,0.03,0.92,0.05,0.89,0.03,0.86,0.05
0.68,0.79,0.09,0.81,0.15,0.69,0.21,0.59,0.21,0.56,0.15,0.96,0.03,0.92,0.06,0.91,0.03,0.85,0.06
0.67,0.79,0.08,0.82,0.14,0.69,0.22,0.59,0.22,0.59,0.14,0.96,0.02,0.9,0.07,0.92,0.02,0.83,0.07
0.67,0.79,0.09,0.8,0.16,0.69,0.22,0.59,0.22,0.55,0.16,0.96,0.03,0.92,0.05,0.91,0.03,0.86,0.05
0.66,0.78,0.09,0.78,0.18,0.64,0.24,0.58,0.24,0.48,0.18,0.95,0.04,0.94,0.04,0.89,0.04,0.9,0.04
0.66,0.81,0.08,0.8,0.17,0.67,0.21,0.64,0.21,0.5,0.17,0.93,0.05,0.94,0.04,0.86,0.05,0.9,0.04
0.67,0.81,0.08,0.81,0.16,0.68,0.2,0.64,0.2,0.51,0.16,0.93,0.05,0.94,0.04,0.86,0.05,0.9,0.04
0.66,0.8,0.08,0.8,0.16,0.69,0.2,0.64,0.2,0.51,0.16,0.93,0.05,0.95,0.04,0.86,0.05,0.91,0.04
0.66,0.8,0.09,0.8,0.17,0.66,0.22,0.62,0.22,0.5,0.17,0.94,0.04,0.94,0.04,0.88,0.04,0.9,0.04
0.67,0.79,0.09,0.79,0.18,0.68,0.21,0.62,0.21,0.48,0.18,0.93,0.05,0.96,0.03,0.87,0.05,0.93,0.03
0.67,0.79,0.09,0.78,0.18,0.67,0.21,0.63,0.21,0.45,0.18,0.93,0.05,0.98,0.01,0.85,0.05,0.96,0.01
0.66,0.79,0.09,0.78,0.18,0.67,0.21,0.63,0.21,0.45,0.18,0.93,0.05,0.98,0.02,0.86,0.05,0.96,0.02
0.66,0.79,0.09,0.77,0.2,0.68,0.21,0.62,0.21,0.44,0.2,0.92,0.05,0.99,0.0,0.84,0.05,0.99,0.0
0.67,0.77,0.1,0.77,0.2,0.63,0.24,0.58,0.24,0.43,0.2,0.94,0.04,0.97,0.02,0.89,0.04,0.95,0.02
0.67,0.78,0.09,0.77,0.19,0.64,0.24,0.59,0.24,0.44,0.19,0.94,0.04,0.97,0.02,0.88,0.04,0.95,0.02
0.67,0.78,0.09,0.79,0.18,0.65,0.23,0.58,0.23,0.46,0.18,0.95,0.03,0.96,0.03,0.9,0.03,0.93,0.03
0.68,0.78,0.09,0.78,0.19,0.69,0.21,0.6,0.21,0.46,0.19,0.94,0.04,0.98,0.01,0.87,0.04,0.97,0.01
0.67,0.82,0.08,0.82,0.15,0.72,0.18,0.66,0.18,0.52,0.15,0.93,0.05,0.96,0.03,0.85,0.05,0.91,0.03
0.68,0.84,0.07,0.86,0.12,0.74,0.17,0.69,0.17,0.6,0.12,0.93,0.05,0.92,0.05,0.85,0.05,0.85,0.05
0.68,0.84,0.07,0.86,0.12,0.73,0.17,0.68,0.17,0.59,0.12,0.93,0.05,0.92,0.05,0.86,0.05,0.85,0.05
0.67,0.86,0.06,0.87,0.11,0.76,0.15,0.72,0.15,0.62,0.11,0.92,0.06,0.92,0.06,0.83,0.06,0.85,0.06
0.67,0.86,0.06,0.87,0.11,0.76,0.14,0.73,0.14,0.62,0.11,0.91,0.06,0.92,0.05,0.83,0.06,0.85,0.05
0.68,0.87,0.06,0.88,0.1,0.78,0.13,0.75,0.13,0.62,0.1,0.91,0.07,0.93,0.05,0.81,0.07,0.86,0.05
0.68,0.86,0.06,0.88,0.1,0.8,0.12,0.76,0.12,0.64,0.1,0.91,0.07,0.92,0.05,0.81,0.07,0.86,0.05
0.67,0.85,0.07,0.86,0.12,0.72,0.17,0.7,0.17,0.58,0.12,0.93,0.05,0.93,0.05,0.85,0.05,0.86,0.05
0.68,0.84,0.07,0.85,0.13,0.72,0.17,0.69,0.17,0.54,0.13,0.93,0.05,0.95,0.04,0.85,0.05,0.89,0.04
