ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.58,0.91,0.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.88,0.07,0.0,1.0,0.85,0.07,0.0,1.0
0.63,0.85,0.07,0.83,0.17,0.27,0.3,0.66,0.3,0.06,0.17,0.92,0.05,0.81,0.16,0.87,0.05,0.47,0.16
0.64,0.84,0.08,0.82,0.17,0.43,0.27,0.66,0.27,0.23,0.17,0.92,0.06,0.94,0.04,0.86,0.06,0.87,0.04
0.65,0.85,0.06,0.86,0.12,0.65,0.19,0.7,0.19,0.53,0.12,0.91,0.06,0.92,0.06,0.85,0.06,0.85,0.06
0.65,0.87,0.06,0.87,0.11,0.75,0.14,0.75,0.14,0.62,0.11,0.9,0.07,0.91,0.06,0.82,0.07,0.84,0.06
0.66,0.88,0.05,0.88,0.1,0.83,0.1,0.81,0.1,0.66,0.1,0.88,0.08,0.92,0.05,0.78,0.08,0.86,0.05
0.66,0.87,0.05,0.88,0.1,0.81,0.11,0.79,0.11,0.67,0.1,0.89,0.08,0.91,0.06,0.79,0.08,0.85,0.06
0.67,0.86,0.06,0.87,0.11,0.79,0.13,0.75,0.13,0.65,0.11,0.91,0.07,0.91,0.06,0.81,0.07,0.85,0.06
0.67,0.84,0.07,0.84,0.13,0.77,0.14,0.71,0.14,0.59,0.13,0.91,0.06,0.94,0.04,0.82,0.06,0.89,0.04
0.67,0.85,0.06,0.86,0.11,0.76,0.15,0.71,0.15,0.62,0.11,0.92,0.06,0.92,0.06,0.83,0.06,0.85,0.06
0.68,0.82,0.07,0.83,0.14,0.73,0.18,0.67,0.18,0.53,0.14,0.93,0.05,0.96,0.03,0.84,0.05,0.92,0.03
0.67,0.8,0.09,0.8,0.17,0.68,0.21,0.63,0.21,0.45,0.17,0.93,0.05,0.98,0.01,0.86,0.05,0.97,0.01
0.66,0.84,0.07,0.83,0.14,0.71,0.17,0.7,0.17,0.5,0.14,0.91,0.06,0.97,0.02,0.83,0.06,0.93,0.02
0.67,0.84,0.07,0.84,0.14,0.72,0.16,0.72,0.16,0.51,0.14,0.91,0.07,0.96,0.02,0.82,0.07,0.93,0.02
0.67,0.85,0.06,0.85,0.13,0.76,0.14,0.74,0.14,0.54,0.13,0.9,0.07,0.96,0.03,0.8,0.07,0.93,0.03
0.66,0.85,0.06,0.84,0.13,0.75,0.15,0.74,0.15,0.54,0.13,0.9,0.07,0.96,0.03,0.81,0.07,0.92,0.03
0.67,0.85,0.07,0.85,0.13,0.74,0.16,0.72,0.16,0.54,0.13,0.91,0.06,0.95,0.03,0.82,0.06,0.91,0.03
0.67,0.85,0.07,0.84,0.13,0.72,0.16,0.72,0.16,0.53,0.13,0.91,0.06,0.96,0.03,0.82,0.06,0.92,0.03
0.67,0.85,0.06,0.85,0.13,0.73,0.16,0.72,0.16,0.54,0.13,0.91,0.06,0.95,0.04,0.83,0.06,0.9,0.04
0.67,0.84,0.07,0.84,0.13,0.73,0.16,0.71,0.16,0.55,0.13,0.91,0.06,0.95,0.04,0.83,0.06,0.9,0.04
0.67,0.83,0.07,0.83,0.14,0.71,0.18,0.68,0.18,0.49,0.14,0.92,0.06,0.97,0.02,0.84,0.06,0.94,0.02
0.67,0.83,0.07,0.83,0.14,0.7,0.18,0.68,0.18,0.49,0.14,0.92,0.06,0.97,0.02,0.84,0.06,0.93,0.02
0.67,0.84,0.07,0.84,0.14,0.72,0.17,0.7,0.17,0.51,0.14,0.92,0.06,0.97,0.02,0.83,0.06,0.93,0.02
0.67,0.83,0.07,0.84,0.14,0.71,0.18,0.69,0.18,0.51,0.14,0.92,0.06,0.96,0.02,0.84,0.06,0.93,0.02
0.67,0.85,0.07,0.84,0.14,0.74,0.16,0.72,0.16,0.51,0.14,0.91,0.07,0.98,0.02,0.82,0.07,0.95,0.02
0.67,0.86,0.06,0.85,0.12,0.74,0.15,0.74,0.15,0.54,0.12,0.9,0.07,0.95,0.03,0.82,0.07,0.91,0.03
0.67,0.86,0.06,0.87,0.12,0.74,0.15,0.74,0.15,0.56,0.12,0.91,0.07,0.95,0.04,0.82,0.07,0.89,0.04
0.67,0.87,0.05,0.88,0.1,0.75,0.14,0.76,0.14,0.59,0.1,0.9,0.07,0.93,0.05,0.82,0.07,0.87,0.05
0.67,0.89,0.05,0.9,0.09,0.77,0.12,0.78,0.12,0.63,0.09,0.9,0.07,0.92,0.06,0.81,0.07,0.84,0.06
0.67,0.9,0.04,0.9,0.08,0.81,0.1,0.83,0.1,0.61,0.08,0.88,0.08,0.95,0.04,0.78,0.08,0.89,0.04
0.67,0.9,0.04,0.9,0.09,0.84,0.09,0.84,0.09,0.61,0.09,0.88,0.09,0.96,0.03,0.77,0.09,0.91,0.03
0.67,0.89,0.05,0.89,0.1,0.79,0.11,0.8,0.11,0.57,0.1,0.89,0.08,0.96,0.03,0.79,0.08,0.91,0.03
0.67,0.88,0.05,0.88,0.11,0.74,0.14,0.77,0.14,0.52,0.11,0.9,0.07,0.97,0.02,0.81,0.07,0.94,0.02
0.67,0.88,0.05,0.88,0.1,0.75,0.14,0.76,0.14,0.55,0.1,0.9,0.07,0.96,0.03,0.81,0.07,0.9,0.03
0.66,0.89,0.05,0.89,0.1,0.74,0.13,0.79,0.13,0.54,0.1,0.89,0.08,0.96,0.03,0.8,0.08,0.91,0.03
0.66,0.89,0.05,0.89,0.1,0.73,0.13,0.79,0.13,0.51,0.1,0.89,0.08,0.97,0.02,0.8,0.08,0.94,0.02
0.66,0.88,0.05,0.88,0.1,0.73,0.13,0.79,0.13,0.5,0.1,0.89,0.08,0.98,0.01,0.8,0.08,0.95,0.01
0.67,0.87,0.06,0.87,0.11,0.71,0.16,0.74,0.16,0.5,0.11,0.91,0.07,0.97,0.02,0.83,0.07,0.93,0.02
0.67,0.86,0.06,0.86,0.12,0.69,0.17,0.73,0.17,0.47,0.12,0.91,0.06,0.98,0.01,0.83,0.06,0.95,0.01
0.67,0.88,0.05,0.88,0.11,0.71,0.15,0.76,0.15,0.49,0.11,0.9,0.07,0.98,0.02,0.82,0.07,0.94,0.02
0.67,0.88,0.05,0.88,0.11,0.74,0.14,0.78,0.14,0.49,0.11,0.89,0.08,0.99,0.01,0.8,0.08,0.97,0.01
0.67,0.88,0.05,0.89,0.1,0.74,0.14,0.78,0.14,0.5,0.1,0.89,0.07,0.98,0.01,0.81,0.07,0.95,0.01
