ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.77,0.02,0.03,0.06,0.05,0.99,0.01,0.02,0.01,0.95,0.05,0.79,0.13,0.78,0.2,0.74,0.13,0.32,0.2
0.79,0.03,0.1,0.04,0.23,0.95,0.05,0.04,0.05,0.77,0.23,0.49,0.34,0.82,0.17,0.48,0.34,0.37,0.17
